"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-9201.026383657869,-2833.8810970349546,-243.89549761313506,-2642.558882707855,-867.2576940194774,-147.44304459973765,-10085.648759492875,-3085.390077652627,-175.45403074800743,-3164.4663555345237,-1585.1747469163065,-121.4433348245573,-8775.149395413402,-2000.4997068157836,-247.3448706741508
-10172.115238806527,-2827.484994981893,-274.78947777792456,-1945.793558516939,-958.6678625598078,-159.86511037077238,-10015.606025790672,-3297.9008575120392,-245.6376863783014,-4015.3002794679155,-1561.916288202327,-204.06994230471548,-11636.13007637324,-2069.4166298917467,-194.44765108353377
-7652.245417748816,-2681.707123504009,-221.39550501751575,-2003.45668104581,-1185.301419461558,-167.18754560506937,-11642.563027840806,-3377.303692818691,-216.17002291939366,-3383.4101860501787,-1788.0679724236293,-147.5326185078246,-10490.787349175418,-2198.9958909601446,-231.096322140313
-12271.111410243842,-2655.7042776571443,-201.484847347669,-1877.3405815631775,-793.8384615595127,-174.4812374446009,-10771.154068356194,-3255.85275715456,-209.16343266957196,-3645.899803339276,-1703.308479254389,-233.34795257355617,-10052.865492332096,-1993.8174124039347,-177.33368806062464
-9015.41070870923,-2765.6564848469743,-151.14523637986994,-1475.5929925806915,-898.8067019156379,-168.48250009697853,-9843.635274145417,-3372.869442830041,-173.63717323240687,-4335.005496441965,-1590.871231751443,-122.558070194897,-10837.7299307928,-2462.0590479049893,-221.3325324839808
-14021.480712965946,-2652.3541827737513,-253.98264705951937,-2387.879588595528,-814.3545664564663,-86.14340880530523,-10607.52769872759,-3012.1848587701224,-200.78892674431864,-2993.024748858816,-2166.5892646217494,-173.39009339230995,-7014.768039704085,-2105.1573075522438,-207.38903152179995
-8700.019935875847,-2869.890879252323,-149.86199756569937,-1939.1029754378385,-763.9797465421649,-105.79182772041482,-10933.30400853371,-3169.921633160978,-223.7356628538987,-2616.8765409587177,-1848.5871748687905,-152.09191555911886,-8948.895432828702,-2115.6026845329025,-139.0371563229401
-8324.814976194422,-2840.291101847726,-207.01578164692873,-1657.675652105024,-845.6611025818526,-158.9807662010338,-10184.693659232706,-3059.408272177057,-195.75184446850923,-3222.509656050351,-1982.744373080401,-112.32060303234887,-10206.375367528322,-2017.6430003614823,-161.75561917716337
-9450.317785088919,-2708.33413868862,-183.41297962004788,-3314.1592214737234,-929.1173431477529,-208.1858601961665,-10790.528974794934,-3141.8210731948584,-165.86885158351436,-5470.918963431284,-1583.0102337249791,-217.02265645522724,-7726.726283325985,-2158.735711092696,-222.34783571858304
-8167.398331005928,-2820.947923596425,-193.32873759218637,-2406.418597365119,-967.9266332160338,-137.4815958188389,-8964.29696358488,-3350.6845474631523,-198.55978723123576,-2829.77085286192,-1703.8060543002973,-193.19853992986603,-9114.26304278663,-2098.1706560027783,-218.22085840452783
