nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,2.3800e+02,4.0700e+02,3.9209e+01,-1.0569e+06,-1.0569e+06,-1.1870e+00,-inf,1.8922e-01,7.1785e+00,3.7072e+05,2.1571e+03,-1.9526e+00,-2.1382e+00,-3.3833e+00,-1.5517e+00,-2.1327e+00,-1.8503e+00,-1.4620e+00,-4.2971e-01,2.1239e-01
2.0000e+03,2.3900e+02,4.1100e+02,3.9116e+01,-1.0562e+06,-1.0562e+06,-1.1920e+00,-inf,1.8928e-01,7.1835e+00,3.6970e+05,2.1714e+03,-1.7052e+00,-7.6266e-01,-3.2893e+00,-2.4906e+00,-2.7079e+00,-2.1368e+00,-7.9988e-01,1.8812e-01,-4.3077e-01
2.0000e+03,2.4000e+02,4.1400e+02,3.9088e+01,-1.0554e+06,-1.0554e+06,-1.1970e+00,-inf,1.8935e-01,7.1884e+00,3.6894e+05,2.1820e+03,-1.8733e+00,-1.9455e+00,-3.9196e+00,-3.2828e+00,-2.7450e+00,-2.2743e+00,-5.3917e-01,-1.0212e+00,3.0314e-01
2.0000e+03,2.4100e+02,4.1500e+02,3.9187e+01,-1.0547e+06,-1.0547e+06,-1.2020e+00,-inf,1.8941e-01,7.1935e+00,3.6817e+05,2.1856e+03,-8.2375e-01,-2.2980e+00,-3.8829e+00,-2.9449e+00,-2.2915e+00,-6.7649e-01,-1.1330e+00,-1.1434e+00,4.3245e-03
2.0000e+03,2.4200e+02,4.2100e+02,3.8969e+01,-1.0546e+06,-1.0546e+06,-1.2070e+00,-inf,1.8948e-01,7.1984e+00,3.6750e+05,2.2069e+03,-2.9647e-01,-1.1848e+00,-3.5471e+00,-2.1864e+00,-1.3877e+00,-1.5510e+00,-3.0149e-01,-3.0641e-01,-1.3747e+00
2.0000e+03,2.4300e+02,4.2400e+02,3.8942e+01,-1.0546e+06,-1.0546e+06,-1.2120e+00,-inf,1.8954e-01,7.2030e+00,3.6741e+05,2.2176e+03,-1.4428e-01,-1.8957e+00,-2.6094e+00,-2.2309e+00,-1.3349e+00,-2.1279e+00,-1.4481e+00,-3.3388e-01,3.5990e-01
2.0000e+03,2.4400e+02,4.2500e+02,3.9040e+01,-1.0534e+06,-1.0534e+06,-1.2170e+00,-inf,1.8961e-01,7.2085e+00,3.6739e+05,2.2211e+03,4.8909e-01,-8.3349e-01,-2.7411e+00,-1.4373e+00,-2.3168e+00,-8.7740e-01,-2.5458e-01,-1.6802e-01,-3.2243e-01
2.0000e+03,2.4500e+02,4.2600e+02,3.9137e+01,-1.0531e+06,-1.0531e+06,-1.2219e+00,-inf,1.8968e-01,7.2134e+00,3.6618e+05,2.2247e+03,4.4980e-01,-1.4448e+00,-2.6846e+00,-1.3607e+00,-1.8329e+00,-1.2037e+00,-7.7733e-01,-2.1409e-01,1.6100e-01
2.0000e+03,2.4600e+02,4.2800e+02,3.9172e+01,-1.0521e+06,-1.0521e+06,-1.2269e+00,-inf,1.8974e-01,7.2183e+00,3.6591e+05,2.2318e+03,-1.5108e+00,-1.6619e+00,-4.1923e+00,-2.3967e+00,-1.0360e+00,-2.2521e+00,-1.7612e+00,-2.2954e-02,-3.2539e-01
2.0000e+03,2.4700e+02,4.3100e+02,3.9144e+01,-1.0519e+06,-1.0519e+06,-1.2319e+00,-inf,1.8981e-01,7.2235e+00,3.6490e+05,2.2425e+03,-9.9784e-01,-3.2851e-01,-3.7882e+00,-1.7125e+00,-1.5224e+00,-1.4349e+00,-5.8381e-02,8.9108e-03,9.7017e-02
2.0000e+03,2.4800e+02,4.3600e+02,3.8994e+01,-1.0512e+06,-1.0512e+06,-1.2369e+00,-inf,1.8987e-01,7.2284e+00,3.6469e+05,2.2603e+03,-3.7779e-01,-2.6007e+00,-2.8893e+00,-2.5805e+00,-2.1541e+00,-1.8729e+00,-8.6339e-01,-1.4329e+00,4.5368e-01
2.0000e+03,2.4900e+02,4.3800e+02,3.9028e+01,-1.0508e+06,-1.0508e+06,-1.2419e+00,-inf,1.8994e-01,7.2333e+00,3.6395e+05,2.2674e+03,4.7393e-01,-2.9025e+00,-2.5523e+00,-1.6742e+00,-2.1860e+00,-2.1916e+00,-1.1398e+00,-1.3640e-01,4.7785e-01
2.0000e+03,2.5000e+02,4.4100e+02,3.9002e+01,-1.0506e+06,-1.0506e+06,-1.2469e+00,-inf,1.9001e-01,7.2384e+00,3.6359e+05,2.2781e+03,-6.4290e-01,-2.2722e+00,-4.1178e+00,-1.5603e+00,-2.9453e+00,-5.6275e-01,-1.3450e+00,-6.7944e-01,-1.2289e+00
2.0000e+03,2.5100e+02,4.4300e+02,3.9036e+01,-1.0480e+06,-1.0480e+06,-1.2519e+00,-inf,1.9007e-01,7.2433e+00,3.6339e+05,2.2852e+03,-4.8106e-01,-2.5659e+00,-4.0199e+00,-2.9364e+00,-1.5526e+00,-1.2322e+00,-1.2180e+00,1.2266e-02,-2.3812e-01
2.0000e+03,2.5200e+02,4.4400e+02,3.9130e+01,-1.0480e+06,-1.0480e+06,-1.2569e+00,-inf,1.9014e-01,7.2484e+00,3.6081e+05,2.2888e+03,-1.0088e+00,-2.2252e+00,-2.8541e+00,-1.9592e+00,-2.2248e+00,-2.0468e+00,-1.0214e+00,1.2853e-01,-1.4608e+00
2.0000e+03,2.5300e+02,4.4500e+02,3.9225e+01,-1.0475e+06,-1.0475e+06,-1.2618e+00,-inf,1.9020e-01,7.2533e+00,3.6077e+05,2.2923e+03,-5.0505e-01,-1.7999e+00,-3.7651e+00,-3.0923e+00,-2.6658e+00,-2.0282e+00,-9.8344e-02,-3.3556e-01,-7.1813e-01
2.0000e+03,2.5400e+02,4.5200e+02,3.8957e+01,-1.0459e+06,-1.0459e+06,-1.2668e+00,-inf,1.9027e-01,7.2583e+00,3.6027e+05,2.3172e+03,-8.7374e-01,-1.6702e+00,-3.9516e+00,-2.6143e+00,-2.0647e+00,-1.8933e+00,-1.7070e-01,-6.1809e-01,-1.2805e-01
2.0000e+03,2.5500e+02,4.5400e+02,3.8991e+01,-1.0458e+06,-1.0458e+06,-1.2718e+00,-inf,1.9033e-01,7.2633e+00,3.5866e+05,2.3243e+03,-1.6823e+00,-1.5511e+00,-3.0651e+00,-3.0355e+00,-1.0510e+00,-2.1387e+00,-4.7930e-01,-5.3568e-01,3.6158e-02
2.0000e+03,2.5600e+02,4.5700e+02,3.8965e+01,-1.0453e+06,-1.0453e+06,-1.2768e+00,-inf,1.9040e-01,7.2682e+00,3.5858e+05,2.3350e+03,-1.2459e+00,-1.1052e+00,-3.6539e+00,-3.0504e+00,-2.6612e+00,-2.3388e+00,-1.0740e+00,2.1727e-01,-1.2913e+00
2.0000e+03,2.5700e+02,4.5900e+02,3.8998e+01,-1.0444e+06,-1.0444e+06,-1.2818e+00,-inf,1.9046e-01,7.2733e+00,3.5806e+05,2.3421e+03,-2.1435e-01,-1.5006e+00,-2.3564e+00,-1.5767e+00,-2.2196e+00,-7.2991e-01,-6.5085e-01,-1.2887e+00,-3.4543e-01
2.0000e+03,2.5800e+02,4.6100e+02,3.9032e+01,-1.0442e+06,-1.0442e+06,-1.2868e+00,-inf,1.9053e-01,7.2783e+00,3.5715e+05,2.3492e+03,2.5912e-01,-1.7106e+00,-3.5589e+00,-3.1565e+00,-2.1629e+00,-1.4793e+00,-2.6661e-01,-8.2937e-01,3.9901e-01
2.0000e+03,2.5900e+02,4.7000e+02,3.8657e+01,-1.0419e+06,-1.0419e+06,-1.2918e+00,-inf,1.9059e-01,7.2832e+00,3.5694e+05,2.3811e+03,-7.5288e-01,-8.2050e-01,-4.1512e+00,-1.5780e+00,-1.5906e+00,-1.1314e+00,-4.2439e-02,-8.4470e-01,-1.4283e+00
2.0000e+03,2.6000e+02,4.7100e+02,3.8748e+01,-1.0416e+06,-1.0417e+06,-1.2968e+00,-inf,1.9066e-01,7.2882e+00,3.5469e+05,2.3846e+03,-1.8155e-01,-6.0842e-01,-2.9925e+00,-3.0406e+00,-1.0063e+00,-2.1200e+00,-1.8125e+00,3.3920e-01,-3.6454e-01
2.0000e+03,2.6100e+02,4.7600e+02,3.8609e+01,-1.0408e+06,-1.0408e+06,-1.3017e+00,-inf,1.9072e-01,7.2932e+00,3.5442e+05,2.4024e+03,-6.2184e-01,-1.7944e+00,-2.4172e+00,-1.7934e+00,-1.3976e+00,-1.2459e+00,-9.0343e-01,-6.4784e-02,-4.4231e-01
2.0000e+03,2.6200e+02,4.8400e+02,3.8304e+01,-1.0405e+06,-1.0405e+06,-1.3067e+00,-inf,1.9079e-01,7.2982e+00,3.5355e+05,2.4308e+03,-4.1033e-02,-2.6094e+00,-4.1141e+00,-3.1078e+00,-2.3109e+00,-1.6315e+00,-8.4093e-01,-5.4895e-01,4.9573e-01
2.0000e+03,2.6300e+02,4.8800e+02,3.8227e+01,-1.0404e+06,-1.0404e+06,-1.3117e+00,-inf,1.9085e-01,7.3032e+00,3.5324e+05,2.4450e+03,-4.7538e-01,-1.4853e+00,-3.3535e+00,-2.3405e+00,-2.8038e+00,-1.6719e+00,-1.1878e-01,-3.1913e-01,-7.5813e-01
2.0000e+03,2.6400e+02,4.9000e+02,3.8261e+01,-1.0403e+06,-1.0403e+06,-1.3167e+00,-inf,1.9092e-01,7.3081e+00,3.5318e+05,2.4521e+03,-8.0689e-01,-1.5961e+00,-2.4388e+00,-2.2693e+00,-1.3808e+00,-7.3646e-01,-4.7466e-01,-5.7116e-01,-1.3522e+00
2.0000e+03,2.6500e+02,4.9700e+02,3.8020e+01,-1.0401e+06,-1.0401e+06,-1.3217e+00,-inf,1.9098e-01,7.3132e+00,3.5310e+05,2.4770e+03,-7.2758e-01,-2.3278e+00,-3.8319e+00,-3.0554e+00,-2.8630e+00,-1.9549e+00,-1.1969e+00,1.8170e-01,-7.5784e-01
2.0000e+03,2.6600e+02,4.9900e+02,3.8054e+01,-1.0401e+06,-1.0401e+06,-1.3267e+00,-inf,1.9105e-01,7.3183e+00,3.5289e+05,2.4842e+03,-1.6792e+00,-2.6041e+00,-3.8544e+00,-1.5203e+00,-2.0982e+00,-1.1056e+00,-1.2194e+00,-2.5475e-01,-6.7104e-02
2.0000e+03,2.6700e+02,5.0500e+02,3.7872e+01,-1.0388e+06,-1.0388e+06,-1.3317e+00,-inf,1.9111e-01,7.3231e+00,3.5287e+05,2.5054e+03,-1.6412e+00,-2.8070e+00,-2.4302e+00,-2.8701e+00,-2.4579e+00,-8.3571e-01,-4.4577e-01,-3.5573e-01,-8.9189e-01
2.0000e+03,2.6800e+02,5.1100e+02,3.7693e+01,-1.0386e+06,-1.0386e+06,-1.3367e+00,-inf,1.9118e-01,7.3281e+00,3.5155e+05,2.5268e+03,-5.1925e-01,-8.6482e-01,-3.2751e+00,-3.0105e+00,-1.2464e+00,-1.0235e+00,-1.2534e+00,1.5737e-01,-1.3195e+00
2.0000e+03,2.6900e+02,5.2000e+02,3.7361e+01,-1.0379e+06,-1.0379e+06,-1.3416e+00,-inf,1.9124e-01,7.3332e+00,3.5141e+05,2.5588e+03,-1.3810e+00,-1.4943e+00,-3.7820e+00,-1.9716e+00,-2.9336e+00,-1.8940e+00,-1.0509e+00,-1.1722e+00,4.4689e-01
2.0000e+03,2.7000e+02,5.3000e+02,3.6986e+01,-1.0370e+06,-1.0370e+06,-1.3466e+00,-inf,1.9131e-01,7.3381e+00,3.5065e+05,2.5944e+03,-1.1725e+00,-2.7865e+00,-2.9001e+00,-1.4201e+00,-2.2800e+00,-2.3091e+00,-1.7545e+00,3.9177e-02,-4.2083e-01
2.0000e+03,2.7100e+02,5.3100e+02,3.7073e+01,-1.0350e+06,-1.0350e+06,-1.3516e+00,-inf,1.9137e-01,7.3431e+00,3.4982e+05,2.5979e+03,-1.5823e+00,-3.9047e-01,-3.3728e+00,-2.2843e+00,-2.1127e+00,-1.7759e+00,-1.9115e+00,4.4926e-01,-5.0038e-01
2.0000e+03,2.7200e+02,5.3500e+02,3.7007e+01,-1.0350e+06,-1.0350e+06,-1.3566e+00,-inf,1.9144e-01,7.3481e+00,3.4780e+05,2.6121e+03,-2.8175e-02,-1.8911e+00,-3.1638e+00,-1.5617e+00,-2.1277e+00,-8.9570e-01,-1.7125e+00,-9.1478e-02,-9.0837e-02
2.0000e+03,2.7300e+02,5.3800e+02,3.6992e+01,-1.0350e+06,-1.0350e+06,-1.3616e+00,-inf,1.7767e-01,6.3292e+00,3.4777e+05,2.6228e+03,-8.8398e-01,-1.9261e+00,-4.2654e+00,-2.7129e+00,-2.4644e+00,-2.4265e+00,-3.9192e-01,-8.3240e-01,2.8377e-01
2.0000e+03,2.7400e+02,5.4000e+02,3.7027e+01,-1.0349e+06,-1.0350e+06,-1.3666e+00,-inf,1.9157e-01,7.3581e+00,3.4776e+05,2.6299e+03,-9.5848e-01,-3.6657e-01,-3.4113e+00,-3.1009e+00,-1.2327e+00,-1.4401e+00,-4.1697e-01,3.7763e-01,-1.0058e+00
2.0000e+03,2.7500e+02,5.4300e+02,3.7012e+01,-1.0343e+06,-1.0343e+06,-1.3716e+00,-inf,1.9163e-01,7.3631e+00,3.4773e+05,2.6405e+03,-8.7171e-01,-7.6789e-01,-3.9808e+00,-2.3980e+00,-1.6994e+00,-1.2174e+00,-1.0376e+00,3.1726e-02,1.7050e-01
2.0000e+03,2.7600e+02,5.4700e+02,3.6948e+01,-1.0336e+06,-1.0336e+06,-1.3766e+00,-inf,1.9170e-01,7.3680e+00,3.4707e+05,2.6548e+03,4.6797e-01,-2.5656e+00,-3.6952e+00,-2.4593e+00,-1.8134e+00,-1.4144e+00,-2.8774e-01,-1.2488e+00,4.9390e-01
2.0000e+03,2.7700e+02,5.7700e+02,3.5650e+01,-1.0334e+06,-1.0334e+06,-1.3815e+00,-inf,1.9176e-01,7.3730e+00,3.4639e+05,2.7613e+03,-5.3185e-01,-1.3402e+00,-4.1978e+00,-2.7486e+00,-1.9505e+00,-1.3083e+00,-1.2672e+00,2.1922e-01,-1.4346e+00
2.0000e+03,2.7800e+02,5.7900e+02,3.5687e+01,-1.0333e+06,-1.0333e+06,-1.3865e+00,-inf,1.9183e-01,7.3779e+00,3.4621e+05,2.7684e+03,-1.1615e+00,-1.7695e+00,-3.4141e+00,-2.1410e+00,-1.7649e+00,-2.1458e+00,-2.7004e-01,-7.9459e-02,-1.1587e+00
2.0000e+03,2.7900e+02,5.8400e+02,3.5587e+01,-1.0331e+06,-1.0331e+06,-1.3915e+00,-inf,1.9189e-01,7.3830e+00,3.4604e+05,2.7862e+03,-6.2032e-01,-2.2430e+00,-3.0415e+00,-2.4918e+00,-1.0834e+00,-8.6031e-01,-9.8391e-01,-4.0233e-01,-2.3121e-01
2.0000e+03,2.8000e+02,5.9800e+02,3.5088e+01,-1.0325e+06,-1.0325e+06,-1.3965e+00,-inf,1.9196e-01,7.3880e+00,3.4587e+05,2.8359e+03,-1.2223e+00,-1.3360e+00,-2.4598e+00,-2.4223e+00,-2.3566e+00,-2.2414e+00,-1.7394e+00,-9.0942e-01,4.9336e-01
2.0000e+03,2.8100e+02,5.9900e+02,3.5169e+01,-1.0323e+06,-1.0323e+06,-1.4015e+00,-inf,1.9202e-01,7.3929e+00,3.4528e+05,2.8395e+03,-3.1813e-01,-2.8125e+00,-3.4905e+00,-1.6336e+00,-2.7528e+00,-1.4173e+00,-4.9271e-01,-7.1659e-01,1.4510e-01
2.0000e+03,2.8200e+02,6.0100e+02,3.5206e+01,-1.0304e+06,-1.0304e+06,-1.4065e+00,-inf,1.9209e-01,7.3979e+00,3.5304e+05,2.8466e+03,-5.8971e-01,-4.7944e-01,-3.8514e+00,-1.3757e+00,-2.3536e+00,-1.6211e+00,-4.9766e-02,7.2761e-02,-1.2399e+00
2.0000e+03,2.8300e+02,6.0300e+02,3.5243e+01,-1.0303e+06,-1.0303e+06,-1.4115e+00,-inf,1.9215e-01,7.4030e+00,3.5114e+05,2.8537e+03,-1.1795e+00,-5.1398e-01,-3.6283e+00,-2.6603e+00,-1.3663e+00,-1.2216e+00,-2.8462e-02,-6.4328e-02,-5.4027e-01
2.0000e+03,2.8400e+02,6.0400e+02,3.5323e+01,-1.0283e+06,-1.0283e+06,-1.4165e+00,-inf,1.9222e-01,7.4079e+00,3.5098e+05,2.8573e+03,-7.6684e-01,-2.5220e+00,-3.3674e+00,-1.9734e+00,-1.5434e+00,-1.4030e+00,-1.4164e+00,1.0576e-01,-5.9313e-01
2.0000e+03,2.8500e+02,6.0800e+02,3.5272e+01,-1.0276e+06,-1.0276e+06,-1.4214e+00,-inf,1.9228e-01,7.4129e+00,3.4906e+05,2.8715e+03,-1.6186e+00,-1.0106e+00,-3.2436e+00,-1.3971e+00,-2.0393e+00,-1.4949e+00,-9.2624e-01,1.3840e-01,-1.3858e+00
2.0000e+03,2.8600e+02,6.0900e+02,3.5352e+01,-1.0262e+06,-1.0263e+06,-1.4264e+00,-inf,1.9235e-01,7.4179e+00,3.4827e+05,2.8751e+03,-9.0882e-01,-1.4319e+00,-3.5148e+00,-1.6239e+00,-1.7871e+00,-1.4143e+00,-9.7190e-02,-5.9320e-01,-9.1443e-01
2.0000e+03,2.8700e+02,6.1100e+02,3.5388e+01,-1.0258e+06,-1.0258e+06,-1.4314e+00,-inf,1.9241e-01,7.4229e+00,3.4697e+05,2.8822e+03,-3.4205e-01,-1.9629e+00,-3.8549e+00,-1.3321e+00,-2.5081e+00,-6.6139e-01,-1.8243e+00,-2.6661e-01,-1.1105e+00
2.0000e+03,2.8800e+02,6.1400e+02,3.5381e+01,-1.0254e+06,-1.0254e+06,-1.4364e+00,-inf,1.9248e-01,7.4279e+00,3.4655e+05,2.8929e+03,-9.3676e-01,-5.3331e-01,-3.9818e+00,-2.4212e+00,-1.7413e+00,-6.4988e-01,-1.2860e+00,1.3827e-01,-2.1971e-01
2.0000e+03,2.8900e+02,6.1500e+02,3.5460e+01,-1.0253e+06,-1.0253e+06,-1.4414e+00,-inf,1.9254e-01,7.4329e+00,3.4610e+05,2.8965e+03,-1.5019e+00,-1.2333e+00,-2.7844e+00,-1.4729e+00,-2.5293e+00,-1.2023e+00,-8.2398e-01,-1.1985e-01,-1.0732e-01
2.0000e+03,2.9000e+02,6.1700e+02,3.5496e+01,-1.0249e+06,-1.0249e+06,-1.4464e+00,-inf,1.9260e-01,7.4378e+00,3.4597e+05,2.9036e+03,3.0421e-01,-9.6335e-01,-2.8578e+00,-2.0657e+00,-1.4816e+00,-6.5697e-01,-5.2062e-01,-1.0841e+00,3.1963e-01
2.0000e+03,2.9100e+02,6.2100e+02,3.5445e+01,-1.0249e+06,-1.0249e+06,-1.4514e+00,-inf,1.9262e-01,7.4387e+00,3.4562e+05,2.9178e+03,-6.5927e-01,-2.7369e+00,-3.5507e+00,-1.3119e+00,-2.8093e+00,-9.8651e-01,-1.9490e+00,-7.5848e-02,-6.4839e-01
2.0000e+03,2.9200e+02,6.2700e+02,3.5308e+01,-1.0249e+06,-1.0249e+06,-1.4564e+00,-inf,1.9273e-01,7.4477e+00,3.4561e+05,2.9391e+03,3.3534e-01,-1.3522e+00,-3.2753e+00,-2.7740e+00,-2.8022e+00,-9.0231e-01,-1.7144e+00,1.1133e-01,2.5905e-01
2.0000e+03,2.9300e+02,6.3400e+02,3.5132e+01,-1.0249e+06,-1.0249e+06,-1.4613e+00,-inf,1.8141e-01,6.5984e+00,3.4559e+05,2.9639e+03,-5.7334e-01,-1.0660e+00,-2.7481e+00,-1.6589e+00,-2.1843e+00,-1.2716e+00,-3.8837e-01,2.7090e-03,-7.0806e-01
2.0000e+03,2.9400e+02,6.3700e+02,3.5125e+01,-1.0219e+06,-1.0219e+06,-1.4663e+00,-inf,1.9286e-01,7.4578e+00,3.4559e+05,2.9746e+03,-9.7600e-01,-1.2923e+00,-3.0015e+00,-2.1355e+00,-2.1260e+00,-2.2155e+00,-4.3714e-01,-2.3003e-01,1.5029e-01
2.0000e+03,2.9500e+02,6.3800e+02,3.5203e+01,-1.0211e+06,-1.0211e+06,-1.4713e+00,-inf,1.9293e-01,7.4627e+00,3.4263e+05,2.9782e+03,-1.2928e+00,-2.0625e+00,-3.7193e+00,-2.7957e+00,-1.8913e+00,-2.0125e+00,-9.0901e-02,-6.2455e-01,-2.4003e-01
2.0000e+03,2.9600e+02,6.4500e+02,3.5030e+01,-1.0206e+06,-1.0206e+06,-1.4763e+00,-inf,1.9299e-01,7.4678e+00,3.4186e+05,3.0031e+03,-1.0563e+00,-2.9460e+00,-3.6273e+00,-1.4843e+00,-2.1238e+00,-1.2707e+00,-1.2865e+00,-8.0364e-02,-9.2561e-02
2.0000e+03,2.9700e+02,6.4600e+02,3.5106e+01,-1.0199e+06,-1.0199e+06,-1.4813e+00,-inf,1.9306e-01,7.4728e+00,3.4134e+05,3.0066e+03,-1.2791e+00,-6.7181e-01,-2.6524e+00,-1.3774e+00,-2.9243e+00,-1.0153e+00,-7.1143e-01,-1.5544e-01,1.8907e-01
2.0000e+03,2.9800e+02,6.5300e+02,3.4936e+01,-1.0195e+06,-1.0195e+06,-1.4863e+00,-inf,1.9312e-01,7.4777e+00,3.4060e+05,3.0315e+03,-1.1761e+00,-2.8819e+00,-2.8410e+00,-2.7670e+00,-2.3898e+00,-1.3847e+00,-6.5520e-01,-6.2435e-02,-8.4897e-02
2.0000e+03,2.9900e+02,6.6100e+02,3.4727e+01,-1.0186e+06,-1.0186e+06,-1.4913e+00,-inf,1.9319e-01,7.4827e+00,3.4021e+05,3.0599e+03,-1.9424e+00,-1.2244e+00,-2.9269e+00,-3.0236e+00,-1.6552e+00,-2.4214e+00,-1.1364e+00,2.0855e-01,-6.5534e-01
2.0000e+03,3.0000e+02,6.6600e+02,3.4642e+01,-1.0186e+06,-1.0186e+06,-1.4963e+00,-inf,1.9325e-01,7.4878e+00,3.3933e+05,3.0777e+03,-1.5365e+00,-1.0948e+00,-2.3478e+00,-2.5802e+00,-1.2723e+00,-2.2005e+00,-8.6188e-01,-5.9239e-02,1.3222e-01
2.0000e+03,3.0100e+02,6.7000e+02,3.4598e+01,-1.0177e+06,-1.0177e+06,-1.5012e+00,-inf,1.9331e-01,7.4927e+00,3.3928e+05,3.0919e+03,-9.9231e-01,-2.1135e+00,-3.2863e+00,-2.9309e+00,-2.8858e+00,-1.7661e+00,-5.6033e-01,-5.5165e-01,3.4524e-01
2.0000e+03,3.0200e+02,6.7800e+02,3.4396e+01,-1.0162e+06,-1.0163e+06,-1.5062e+00,-inf,1.9338e-01,7.4977e+00,3.3840e+05,3.1203e+03,1.6370e-01,-1.9826e+00,-2.5639e+00,-2.6581e+00,-2.1606e+00,-7.3926e-01,-7.2447e-01,-5.4921e-02,-1.3768e-01
2.0000e+03,3.0300e+02,6.8200e+02,3.4354e+01,-1.0155e+06,-1.0155e+06,-1.5112e+00,-inf,1.9344e-01,7.5027e+00,3.3696e+05,3.1346e+03,-3.4621e-01,-8.3952e-01,-2.3243e+00,-1.9676e+00,-2.5691e+00,-6.6302e-01,-1.4762e+00,8.1309e-02,-4.8122e-01
2.0000e+03,3.0400e+02,6.8400e+02,3.4389e+01,-1.0145e+06,-1.0145e+06,-1.5162e+00,-inf,1.9351e-01,7.5077e+00,3.3622e+05,3.1417e+03,-1.2027e+00,-9.2916e-01,-3.2822e+00,-1.3510e+00,-1.2022e+00,-1.3234e+00,-1.4174e-01,-9.0250e-01,-2.5336e-01
2.0000e+03,3.0500e+02,6.9100e+02,3.4231e+01,-1.0144e+06,-1.0144e+06,-1.5212e+00,-inf,1.9357e-01,7.5127e+00,3.3517e+05,3.1665e+03,-6.7469e-01,-6.1830e-01,-3.4452e+00,-1.7644e+00,-2.1728e+00,-1.3400e+00,-2.2068e-02,-6.7638e-02,-5.7103e-01
2.0000e+03,3.0600e+02,6.9400e+02,3.4228e+01,-1.0132e+06,-1.0132e+06,-1.5262e+00,-inf,1.9364e-01,7.5177e+00,3.3512e+05,3.1772e+03,-4.5687e-01,-2.7308e+00,-4.1943e+00,-1.9942e+00,-2.3933e+00,-2.0714e+00,-6.0855e-01,1.2041e-01,-4.4576e-01
2.0000e+03,3.0700e+02,6.9700e+02,3.4225e+01,-1.0130e+06,-1.0130e+06,-1.5312e+00,-inf,1.9370e-01,7.5226e+00,3.3391e+05,3.1878e+03,-4.5032e-01,-8.8446e-01,-2.9625e+00,-2.2518e+00,-1.2778e+00,-1.7881e+00,-1.9339e+00,3.3167e-01,-1.3770e+00
2.0000e+03,3.0800e+02,6.9800e+02,3.4298e+01,-1.0108e+06,-1.0108e+06,-1.5362e+00,-inf,1.9376e-01,7.5277e+00,3.3373e+05,3.1914e+03,-9.1434e-01,-1.5025e+00,-4.0958e+00,-1.4824e+00,-2.7020e+00,-6.8486e-01,-1.9791e+00,-1.1529e+00,1.7828e-01
2.0000e+03,3.0900e+02,7.0200e+02,3.4257e+01,-1.0107e+06,-1.0107e+06,-1.5412e+00,-inf,1.9383e-01,7.5326e+00,3.3149e+05,3.2056e+03,1.4289e-02,-1.3050e+00,-2.5466e+00,-2.9956e+00,-2.5606e+00,-1.0335e+00,-1.8690e+00,1.3102e-01,2.1955e-01
2.0000e+03,3.1000e+02,7.0300e+02,3.4330e+01,-1.0104e+06,-1.0104e+06,-1.5461e+00,-inf,1.9389e-01,7.5376e+00,3.3141e+05,3.2092e+03,-1.8263e-01,-1.2609e+00,-3.6388e+00,-2.5615e+00,-2.8463e+00,-9.6468e-01,-1.4544e-01,-6.5467e-01,-4.5821e-01
2.0000e+03,3.1100e+02,7.0600e+02,3.4327e+01,-1.0086e+06,-1.0086e+06,-1.5511e+00,-inf,1.9396e-01,7.5426e+00,3.3115e+05,3.2199e+03,-1.9697e+00,-3.8473e-01,-2.9643e+00,-2.8165e+00,-1.3762e+00,-1.8317e+00,-5.6319e-01,4.2952e-01,-5.9757e-01
2.0000e+03,3.1200e+02,7.0700e+02,3.4399e+01,-1.0075e+06,-1.0075e+06,-1.5561e+00,-inf,1.9402e-01,7.5475e+00,3.2935e+05,3.2234e+03,-5.3323e-01,-1.7011e+00,-2.4403e+00,-1.8641e+00,-1.6154e+00,-1.5759e+00,-2.2399e-01,-1.4057e-01,-5.9476e-01
2.0000e+03,3.1300e+02,7.0900e+02,3.4433e+01,-1.0067e+06,-1.0067e+06,-1.5611e+00,-inf,1.9408e-01,7.5526e+00,3.2825e+05,3.2305e+03,2.5898e-01,-2.0283e+00,-3.7867e+00,-1.9006e+00,-1.1969e+00,-5.3262e-01,-7.1817e-01,-8.3999e-01,-2.8665e-01
2.0000e+03,3.1400e+02,7.1200e+02,3.4430e+01,-1.0067e+06,-1.0067e+06,-1.5661e+00,-inf,1.9415e-01,7.5576e+00,3.2742e+05,3.2412e+03,-2.6087e-01,-1.6231e+00,-2.3002e+00,-3.1345e+00,-1.1958e+00,-7.3191e-01,-7.6305e-01,-1.1086e+00,5.5429e-02
2.0000e+03,3.1500e+02,7.1400e+02,3.4464e+01,-1.0066e+06,-1.0066e+06,-1.5711e+00,-inf,1.9421e-01,7.5625e+00,3.2739e+05,3.2483e+03,-1.8306e+00,-2.9792e+00,-3.3640e+00,-1.7195e+00,-1.1541e+00,-1.0595e+00,-1.7481e+00,-6.1815e-02,-2.6901e-01
2.0000e+03,3.1600e+02,7.2300e+02,3.4236e+01,-1.0065e+06,-1.0065e+06,-1.5761e+00,-inf,1.9428e-01,7.5675e+00,3.2728e+05,3.2802e+03,-1.2909e+00,-1.1215e+00,-2.7535e+00,-1.5393e+00,-1.7252e+00,-7.9480e-01,-8.0409e-01,-1.1231e-01,-4.2565e-01
