niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
3.1200e+02,1.0000e+00,3.3621e+01,-1.1866e+05,-1.1867e+05,-6.2338e-01,-1.1867e+05,1.2267e-01,7.5311e+00,1.1723e+05,3.3013e+03,-4.5108e-01,-7.6418e-01,-2.1084e+00,7.7147e-02,3.6603e-01,1.5960e-01,9.4287e-01
3.1300e+02,1.0000e+00,3.3692e+01,-1.1858e+05,-1.1859e+05,-6.2537e-01,-1.1859e+05,1.2268e-01,7.5331e+00,1.1713e+05,3.3052e+03,-2.4284e-01,-7.0585e-01,-8.3764e-01,-5.3910e-01,5.1182e-01,7.3567e-01,2.2765e+00
3.1400e+02,2.0000e+00,3.3727e+01,-1.1856e+05,-1.1856e+05,-6.2737e-01,-1.1856e+05,1.2270e-01,7.5351e+00,1.1705e+05,3.3117e+03,1.0091e-01,-3.7297e-01,-1.6697e+00,-2.9857e-01,-6.6038e-02,1.1472e+00,1.4135e+00
3.1500e+02,1.0000e+00,3.3798e+01,-1.1838e+05,-1.1839e+05,-6.2937e-01,-1.1839e+05,1.2272e-01,7.5371e+00,1.1703e+05,3.3150e+03,-4.9837e-01,-7.3066e-01,-2.6987e+00,-7.9806e-01,-4.2077e-02,5.1814e-01,1.3931e+00
3.1600e+02,4.0000e+00,3.3761e+01,-1.1837e+05,-1.1838e+05,-6.3137e-01,-1.1838e+05,1.2272e-01,7.5382e+00,1.1685e+05,3.3299e+03,-4.2635e-01,-3.4958e-01,-8.0241e-01,-1.5792e+00,-5.2850e-01,8.4608e-01,1.3988e+00
3.1700e+02,1.0000e+00,3.3831e+01,-1.1836e+05,-1.1837e+05,-6.3337e-01,-1.1837e+05,1.2274e-01,7.5406e+00,1.1684e+05,3.3332e+03,-4.3369e-01,-1.6565e-01,-1.3036e+00,1.8910e-01,-8.9440e-01,6.3555e-01,1.3304e+00
3.1800e+02,3.0000e+00,3.3830e+01,-1.1827e+05,-1.1828e+05,-6.3536e-01,-1.1828e+05,1.2276e-01,7.5431e+00,1.1683e+05,3.3441e+03,-3.1483e-01,-4.9515e-01,-9.6414e-01,-4.6451e-01,-5.0531e-01,2.0424e+00,1.0160e+00
3.1900e+02,5.0000e+00,3.3757e+01,-1.1825e+05,-1.1826e+05,-6.3736e-01,-1.1826e+05,1.2278e-01,7.5451e+00,1.1674e+05,3.3605e+03,1.3826e-01,-3.7671e-01,-1.5669e+00,-1.5922e+00,6.4626e-01,6.6532e-01,1.5456e+00
3.2000e+02,1.0000e+00,3.3827e+01,-1.1796e+05,-1.1797e+05,-6.3936e-01,-1.1797e+05,1.2280e-01,7.5471e+00,1.1672e+05,3.3639e+03,1.9796e-01,-4.8466e-01,-1.1471e+00,2.9757e-02,4.0161e-01,1.0374e+00,1.0834e+00
3.2100e+02,2.0000e+00,3.3861e+01,-1.1774e+05,-1.1775e+05,-6.4136e-01,-1.1775e+05,1.2281e-01,7.5491e+00,1.1644e+05,3.3710e+03,-2.1813e-01,-5.8664e-01,-1.4949e+00,-1.1432e+00,5.4867e-01,4.8634e-01,1.2241e+00
3.2200e+02,1.0000e+00,3.3930e+01,-1.1755e+05,-1.1755e+05,-6.4336e-01,-1.1755e+05,1.2283e-01,7.5511e+00,1.1621e+05,3.3742e+03,-3.4600e-01,-1.1682e-01,-1.3747e+00,-3.1198e-01,-3.8415e-01,1.2651e+00,1.1032e+00
3.2300e+02,1.0000e+00,3.4000e+01,-1.1743e+05,-1.1744e+05,-6.4535e-01,-1.1744e+05,1.2285e-01,7.5531e+00,1.1602e+05,3.3775e+03,-3.8524e-01,-6.4076e-01,-2.2594e+00,-1.2963e+00,3.0365e-03,1.0687e+00,1.1216e+00
3.2400e+02,2.0000e+00,3.4034e+01,-1.1720e+05,-1.1721e+05,-6.4735e-01,-1.1721e+05,1.2286e-01,7.5551e+00,1.1590e+05,3.3842e+03,-3.0255e-01,-5.3883e-01,-2.4697e+00,-1.5703e+00,-9.1091e-01,1.2594e+00,1.0663e+00
3.2500e+02,2.0000e+00,3.4067e+01,-1.1714e+05,-1.1715e+05,-6.4935e-01,-1.1715e+05,1.2288e-01,7.5571e+00,1.1567e+05,3.3907e+03,1.0847e-01,-1.2729e-01,-1.4343e+00,-5.5621e-01,6.6297e-01,1.0058e+00,1.4243e+00
3.2600e+02,2.0000e+00,3.4100e+01,-1.1662e+05,-1.1663e+05,-6.5135e-01,-1.1663e+05,1.2289e-01,7.5591e+00,1.1562e+05,3.3978e+03,-2.4107e-01,-4.3226e-01,-2.4524e+00,-1.8231e-01,-1.0564e+00,1.3051e-01,1.5758e+00
3.2700e+02,3.0000e+00,3.4098e+01,-1.1658e+05,-1.1659e+05,-6.5335e-01,-1.1659e+05,1.2291e-01,7.5611e+00,1.1509e+05,3.4077e+03,-1.0693e-01,-1.3888e-01,-2.0545e+00,-1.6677e+00,7.0793e-01,2.3164e-01,1.4635e+00
3.2800e+02,5.0000e+00,3.4025e+01,-1.1655e+05,-1.1656e+05,-6.5534e-01,-1.1656e+05,1.2293e-01,7.5631e+00,1.1505e+05,3.4246e+03,2.1107e-01,-1.9135e-01,-1.3590e+00,2.8102e-02,-3.2965e-01,5.3591e-01,1.7373e+00
3.2900e+02,1.0000e+00,3.4093e+01,-1.1655e+05,-1.1655e+05,-6.5734e-01,-1.1655e+05,1.2293e-01,7.5633e+00,1.1503e+05,3.4279e+03,1.7564e-01,-8.1498e-01,-2.5153e+00,2.2973e-01,-6.4829e-01,1.9860e+00,1.8354e+00
3.3000e+02,2.0000e+00,3.4126e+01,-1.1630e+05,-1.1630e+05,-6.5934e-01,-1.1630e+05,1.2296e-01,7.5671e+00,1.1502e+05,3.4345e+03,-1.0763e-01,-4.4230e-01,-2.1072e+00,-1.6663e+00,3.3522e-01,6.4163e-01,1.5458e+00
3.3100e+02,1.0000e+00,3.4194e+01,-1.1623e+05,-1.1623e+05,-6.6134e-01,-1.1623e+05,1.2298e-01,7.5691e+00,1.1477e+05,3.4377e+03,1.7086e-01,-5.7259e-01,-2.7049e+00,-1.0825e+00,-8.3706e-01,8.9422e-01,1.7366e+00
3.3200e+02,1.0000e+00,3.4262e+01,-1.1621e+05,-1.1622e+05,-6.6334e-01,-1.1622e+05,1.2299e-01,7.5710e+00,1.1470e+05,3.4416e+03,-3.7040e-02,-1.2158e-02,-1.4339e+00,-1.3029e+00,7.1325e-01,6.3236e-01,2.5168e+00
3.3300e+02,1.0000e+00,3.4330e+01,-1.1620e+05,-1.1621e+05,-6.6533e-01,-1.1621e+05,1.2301e-01,7.5728e+00,1.1468e+05,3.4450e+03,-2.8577e-01,-4.7707e-01,-2.1954e+00,-1.1863e+00,8.2302e-01,1.9935e+00,1.0512e+00
3.3400e+02,5.0000e+00,3.4256e+01,-1.1602e+05,-1.1603e+05,-6.6733e-01,-1.1603e+05,1.2302e-01,7.5751e+00,1.1467e+05,3.4630e+03,-4.8544e-01,-1.8820e-01,-2.4799e+00,-1.3630e+00,-6.2876e-01,1.2875e+00,1.1959e+00
3.3500e+02,1.0000e+00,3.4324e+01,-1.1591e+05,-1.1592e+05,-6.6933e-01,-1.1592e+05,1.2304e-01,7.5771e+00,1.1449e+05,3.4663e+03,-1.0726e-01,-1.0540e-01,-8.3890e-01,-3.2241e-01,4.0433e-01,7.9781e-01,1.4392e+00
3.3600e+02,1.0000e+00,3.4391e+01,-1.1581e+05,-1.1582e+05,-6.7133e-01,-1.1582e+05,1.2306e-01,7.5791e+00,1.1438e+05,3.4702e+03,1.2417e-01,-2.2144e-01,-1.6694e+00,-5.0688e-01,3.4481e-01,1.2413e+00,2.4860e+00
3.3700e+02,3.0000e+00,3.4388e+01,-1.1579e+05,-1.1580e+05,-6.7333e-01,-1.1580e+05,1.2307e-01,7.5811e+00,1.1428e+05,3.4805e+03,-2.6883e-01,-8.2270e-01,-1.8012e+00,-4.7435e-01,-1.0046e+00,5.0237e-01,1.4940e+00
3.3800e+02,1.0000e+00,3.4455e+01,-1.1557e+05,-1.1558e+05,-6.7532e-01,-1.1558e+05,1.2309e-01,7.5831e+00,1.1426e+05,3.4838e+03,1.6517e-01,-6.3093e-02,-8.5432e-01,-9.5476e-01,2.1124e-02,1.0606e+00,1.7136e+00
3.3900e+02,2.0000e+00,3.4486e+01,-1.1544e+05,-1.1545e+05,-6.7732e-01,-1.1545e+05,1.2311e-01,7.5851e+00,1.1404e+05,3.4903e+03,-3.7203e-01,-1.4492e-01,-2.7266e+00,-4.5042e-01,-7.9906e-01,6.2369e-01,1.6207e+00
3.4000e+02,3.0000e+00,3.4483e+01,-1.1543e+05,-1.1544e+05,-6.7932e-01,-1.1544e+05,1.2312e-01,7.5871e+00,1.1391e+05,3.5002e+03,-1.3021e-01,-6.7356e-01,-2.5346e+00,2.1033e-01,-5.7487e-01,4.8349e-01,1.3653e+00
3.4100e+02,1.0000e+00,3.4549e+01,-1.1538e+05,-1.1539e+05,-6.8132e-01,-1.1539e+05,1.2314e-01,7.5891e+00,1.1390e+05,3.5041e+03,-8.2991e-02,-6.4391e-02,-1.0259e+00,-7.7843e-01,4.0032e-01,9.4289e-01,2.4902e+00
3.4200e+02,3.0000e+00,3.4545e+01,-1.1502e+05,-1.1503e+05,-6.8332e-01,-1.1503e+05,1.2315e-01,7.5911e+00,1.1385e+05,3.5152e+03,-3.9317e-01,-4.4753e-01,-2.2202e+00,2.1520e-01,2.1184e-01,6.1990e-01,1.1522e+00
3.4300e+02,3.0000e+00,3.4542e+01,-1.1500e+05,-1.1501e+05,-6.8531e-01,-1.1501e+05,1.2317e-01,7.5931e+00,1.1349e+05,3.5261e+03,-6.2355e-02,-3.5186e-01,-1.5436e+00,-4.4788e-01,5.3727e-01,2.3043e-01,1.5003e+00
3.4400e+02,1.0000e+00,3.4608e+01,-1.1475e+05,-1.1476e+05,-6.8731e-01,-1.1476e+05,1.2319e-01,7.5951e+00,1.1347e+05,3.5294e+03,1.3248e-01,-4.6906e-01,-2.0171e+00,-4.3332e-01,-3.8211e-01,1.3002e+00,1.3624e+00
3.4500e+02,1.0000e+00,3.4673e+01,-1.1471e+05,-1.1472e+05,-6.8931e-01,-1.1472e+05,1.2320e-01,7.5971e+00,1.1322e+05,3.5327e+03,-1.4302e-01,-2.4376e-01,-8.0419e-01,1.6088e-01,1.9364e-01,6.0182e-01,1.3405e+00
3.4600e+02,2.0000e+00,3.4704e+01,-1.1464e+05,-1.1465e+05,-6.9131e-01,-1.1465e+05,1.2322e-01,7.5991e+00,1.1318e+05,3.5398e+03,1.3832e-01,-3.2100e-01,-1.4336e+00,-6.2311e-01,-1.0039e+00,1.2998e+00,1.5257e+00
3.4700e+02,1.0000e+00,3.4770e+01,-1.1447e+05,-1.1448e+05,-6.9331e-01,-1.1448e+05,1.2324e-01,7.6011e+00,1.1311e+05,3.5431e+03,-5.4016e-02,-5.3123e-02,-8.3298e-01,-1.6668e-01,6.6736e-01,1.0303e+00,9.8541e-01
3.4800e+02,1.0000e+00,3.4835e+01,-1.1444e+05,-1.1445e+05,-6.9530e-01,-1.1445e+05,1.2325e-01,7.6031e+00,1.1294e+05,3.5463e+03,-2.0582e-01,-1.0429e-02,-2.7106e+00,1.3864e-02,5.0206e-01,9.2259e-01,1.2440e+00
3.4900e+02,1.0000e+00,3.4900e+01,-1.1444e+05,-1.1445e+05,-6.9730e-01,-1.1445e+05,1.1406e-01,6.5113e+00,1.1291e+05,3.5502e+03,-1.3862e-01,-6.2244e-01,-1.8182e+00,-3.1800e-01,1.6058e-01,9.4326e-01,1.2646e+00
3.5000e+02,1.0000e+00,3.4965e+01,-1.1434e+05,-1.1434e+05,-6.9930e-01,-1.1434e+05,1.2328e-01,7.6071e+00,1.1291e+05,3.5535e+03,-7.7187e-02,-9.7344e-01,-2.0062e+00,-1.0101e+00,-9.4124e-01,1.9910e-01,1.6204e+00
3.5100e+02,2.0000e+00,3.4995e+01,-1.1395e+05,-1.1395e+05,-7.0130e-01,-1.1395e+05,1.2330e-01,7.6091e+00,1.1281e+05,3.5600e+03,-3.6367e-01,-2.7628e-01,-1.4985e+00,-9.5176e-01,3.8854e-01,1.3705e+00,2.2934e+00
3.5200e+02,1.0000e+00,3.5060e+01,-1.1365e+05,-1.1365e+05,-7.0330e-01,-1.1365e+05,1.2332e-01,7.6111e+00,1.1242e+05,3.5633e+03,1.1364e-01,-4.4440e-01,-8.8467e-01,-9.3907e-01,7.3051e-01,1.0630e+00,1.0398e+00
3.5300e+02,2.0000e+00,3.5089e+01,-1.1350e+05,-1.1351e+05,-7.0529e-01,-1.1351e+05,1.2333e-01,7.6131e+00,1.1212e+05,3.5700e+03,-4.9299e-01,-9.9351e-02,-8.1183e-01,-6.2000e-01,-9.5418e-01,7.7460e-01,2.3924e+00
3.5400e+02,1.0000e+00,3.5154e+01,-1.1347e+05,-1.1348e+05,-7.0729e-01,-1.1348e+05,1.2335e-01,7.6150e+00,1.1197e+05,3.5733e+03,-1.2039e-01,-9.6170e-01,-1.3155e+00,-8.0462e-01,-7.0126e-01,2.7017e-01,2.3086e+00
3.5500e+02,3.0000e+00,3.5149e+01,-1.1322e+05,-1.1323e+05,-7.0929e-01,-1.1323e+05,1.2336e-01,7.6170e+00,1.1194e+05,3.5842e+03,5.0988e-02,-1.3172e-01,-2.0206e+00,-2.5131e-01,8.6008e-01,4.6709e-01,1.3846e+00
3.5600e+02,3.0000e+00,3.5143e+01,-1.1300e+05,-1.1301e+05,-7.1129e-01,-1.1301e+05,1.2338e-01,7.6190e+00,1.1169e+05,3.5940e+03,-1.9315e-02,-6.6999e-01,-1.5530e+00,-8.9468e-02,1.3220e-01,3.4444e-01,1.5073e+00
3.5700e+02,1.0000e+00,3.5207e+01,-1.1288e+05,-1.1288e+05,-7.1329e-01,-1.1288e+05,1.2340e-01,7.6210e+00,1.1147e+05,3.5978e+03,3.4833e-02,-6.6452e-01,-2.4309e+00,-2.0441e-01,-4.0510e-01,2.8460e-01,2.3947e+00
3.5800e+02,2.0000e+00,3.5236e+01,-1.1286e+05,-1.1287e+05,-7.1528e-01,-1.1287e+05,1.2341e-01,7.6230e+00,1.1135e+05,3.6044e+03,-2.6237e-01,-4.3190e-01,-1.0281e+00,-8.6144e-01,4.8056e-01,3.9613e-01,2.3441e+00
3.5900e+02,1.0000e+00,3.5300e+01,-1.1267e+05,-1.1268e+05,-7.1728e-01,-1.1268e+05,1.2343e-01,7.6250e+00,1.1133e+05,3.6083e+03,2.8436e-02,-7.8121e-01,-9.1658e-01,-8.4951e-01,6.9490e-01,2.2821e-01,1.3041e+00
3.6000e+02,1.0000e+00,3.5363e+01,-1.1256e+05,-1.1257e+05,-7.1928e-01,-1.1257e+05,1.2345e-01,7.6270e+00,1.1114e+05,3.6122e+03,2.9498e-02,-8.5017e-01,-1.2742e+00,-7.1773e-02,1.4372e-01,9.8521e-01,1.2407e+00
3.6100e+02,3.0000e+00,3.5357e+01,-1.1242e+05,-1.1243e+05,-7.2128e-01,-1.1243e+05,1.2346e-01,7.6290e+00,1.1103e+05,3.6226e+03,-2.9792e-01,-6.7103e-01,-1.6835e+00,-1.5747e+00,6.5701e-01,1.2680e-01,1.2448e+00
3.6200e+02,1.0000e+00,3.5421e+01,-1.1227e+05,-1.1227e+05,-7.2328e-01,-1.1227e+05,1.2348e-01,7.6310e+00,1.1089e+05,3.6264e+03,-2.9876e-01,-5.2803e-01,-2.6086e+00,-1.7159e+00,-7.0700e-03,2.0202e+00,1.0047e+00
3.6300e+02,1.0000e+00,3.5484e+01,-1.1191e+05,-1.1191e+05,-7.2527e-01,-1.1191e+05,1.2349e-01,7.6330e+00,1.1074e+05,3.6304e+03,3.8548e-02,-4.6367e-02,-1.7602e+00,-3.6432e-01,-1.1523e-01,1.7307e+00,2.4075e+00
3.6400e+02,1.0000e+00,3.5547e+01,-1.1187e+05,-1.1188e+05,-7.2727e-01,-1.1188e+05,1.2351e-01,7.6350e+00,1.1038e+05,3.6343e+03,-3.5344e-01,-2.3890e-01,-2.5189e+00,-1.0795e+00,5.4356e-01,1.1859e+00,1.0125e+00
3.6500e+02,1.0000e+00,3.5610e+01,-1.1181e+05,-1.1182e+05,-7.2927e-01,-1.1182e+05,1.2353e-01,7.6370e+00,1.1034e+05,3.6375e+03,-4.6570e-01,-3.3056e-01,-1.6865e+00,-4.3134e-01,-4.4339e-01,3.8931e-01,2.3380e+00
3.6600e+02,3.0000e+00,3.5603e+01,-1.1152e+05,-1.1153e+05,-7.3127e-01,-1.1153e+05,1.2354e-01,7.6390e+00,1.1028e+05,3.6479e+03,-4.0546e-01,-1.0682e-01,-1.8638e+00,-4.3204e-01,4.9488e-01,6.7452e-01,1.4823e+00
3.6700e+02,1.0000e+00,3.5666e+01,-1.1148e+05,-1.1149e+05,-7.3327e-01,-1.1149e+05,1.2356e-01,7.6410e+00,1.0999e+05,3.6518e+03,-1.8750e-02,-7.0666e-01,-1.1083e+00,-1.6736e-01,2.9523e-01,1.0249e+00,1.1733e+00
3.6800e+02,3.0000e+00,3.5659e+01,-1.1139e+05,-1.1140e+05,-7.3526e-01,-1.1140e+05,1.2357e-01,7.6430e+00,1.0996e+05,3.6628e+03,-1.6779e-01,-1.0028e-01,-2.0697e+00,-1.7315e+00,-7.2529e-01,1.1181e+00,2.4512e+00
3.6900e+02,3.0000e+00,3.5652e+01,-1.1117e+05,-1.1118e+05,-7.3726e-01,-1.1118e+05,1.2359e-01,7.6450e+00,1.0986e+05,3.6732e+03,-3.2348e-01,-6.1234e-01,-2.0221e+00,-8.9616e-02,2.6497e-01,9.0643e-01,2.2386e+00
3.7000e+02,6.0000e+00,3.5543e+01,-1.1101e+05,-1.1102e+05,-7.3926e-01,-1.1102e+05,1.2361e-01,7.6470e+00,1.0965e+05,3.6947e+03,-3.5512e-01,-6.6311e-01,-1.5120e+00,-6.5896e-01,7.1688e-01,1.5291e+00,2.0080e+00
3.7100e+02,1.0000e+00,3.5605e+01,-1.1090e+05,-1.1091e+05,-7.4126e-01,-1.1091e+05,1.2362e-01,7.6490e+00,1.0948e+05,3.6980e+03,5.1074e-02,-7.2286e-01,-2.0512e+00,-1.1791e+00,1.5826e-01,3.5222e-01,1.6799e+00
3.7200e+02,3.0000e+00,3.5598e+01,-1.1051e+05,-1.1051e+05,-7.4326e-01,-1.1051e+05,1.2364e-01,7.6510e+00,1.0937e+05,3.7089e+03,-4.5984e-01,-7.8679e-01,-1.4814e+00,-2.0144e-01,3.7831e-01,2.2046e-01,2.1728e+00
3.7300e+02,2.0000e+00,3.5626e+01,-1.1038e+05,-1.1039e+05,-7.4525e-01,-1.1039e+05,1.2366e-01,7.6530e+00,1.0898e+05,3.7160e+03,1.7710e-01,-2.7674e-01,-1.7613e+00,-1.0424e+00,-8.1224e-01,1.4350e+00,1.5282e+00
3.7400e+02,1.0000e+00,3.5687e+01,-1.1029e+05,-1.1030e+05,-7.4725e-01,-1.1030e+05,1.2367e-01,7.6550e+00,1.0885e+05,3.7193e+03,-3.9974e-01,-2.6959e-01,-1.8392e+00,-1.5628e+00,3.5164e-01,2.5990e-01,1.6001e+00
3.7500e+02,1.0000e+00,3.5748e+01,-1.1025e+05,-1.1025e+05,-7.4925e-01,-1.1025e+05,1.2369e-01,7.6570e+00,1.0877e+05,3.7226e+03,-2.7883e-01,-2.3337e-01,-2.3999e+00,-1.0094e+00,6.3472e-01,1.3236e-01,1.5235e+00
3.7600e+02,7.0000e+00,3.5606e+01,-1.1022e+05,-1.1022e+05,-7.5125e-01,-1.1022e+05,1.2370e-01,7.6590e+00,1.0872e+05,3.7478e+03,2.7397e-02,-7.1714e-01,-2.2306e+00,-1.1531e+00,-6.1946e-01,1.2173e+00,1.4231e+00
3.7700e+02,2.0000e+00,3.5633e+01,-1.0997e+05,-1.0998e+05,-7.5325e-01,-1.0998e+05,1.2372e-01,7.6610e+00,1.0869e+05,3.7545e+03,8.9726e-02,-7.4845e-02,-2.0911e+00,-2.9360e-01,5.2371e-01,1.0437e+00,1.6129e+00
3.7800e+02,1.0000e+00,3.5694e+01,-1.0981e+05,-1.0982e+05,-7.5525e-01,-1.0982e+05,1.2374e-01,7.6630e+00,1.0844e+05,3.7578e+03,4.6778e-02,-8.0221e-01,-1.8430e+00,-1.7102e+00,1.2489e-01,8.5417e-01,1.5755e+00
3.7900e+02,5.0000e+00,3.5620e+01,-1.0980e+05,-1.0981e+05,-7.5724e-01,-1.0981e+05,1.2375e-01,7.6650e+00,1.0829e+05,3.7747e+03,-2.9599e-01,-4.7203e-01,-2.7437e+00,-1.1416e+00,-2.5070e-03,2.0060e+00,1.3856e+00
3.8000e+02,2.0000e+00,3.5647e+01,-1.0959e+05,-1.0960e+05,-7.5924e-01,-1.0960e+05,1.2377e-01,7.6670e+00,1.0827e+05,3.7820e+03,2.0698e-01,-6.2257e-02,-1.3702e+00,-1.1786e+00,-7.5474e-02,2.6196e-01,1.9842e+00
3.8100e+02,1.0000e+00,3.5708e+01,-1.0934e+05,-1.0934e+05,-7.6124e-01,-1.0934e+05,1.2378e-01,7.6690e+00,1.0806e+05,3.7852e+03,2.4176e-01,-1.7542e-01,-2.5307e+00,4.7055e-02,3.2541e-01,1.4488e+00,1.1130e+00
3.8200e+02,1.0000e+00,3.5768e+01,-1.0915e+05,-1.0915e+05,-7.6324e-01,-1.0915e+05,1.2380e-01,7.6710e+00,1.0781e+05,3.7891e+03,-1.8109e-01,-8.6111e-01,-2.3339e+00,-2.0439e-01,-1.0145e+00,1.0888e+00,1.2969e+00
3.8300e+02,2.0000e+00,3.5794e+01,-1.0914e+05,-1.0915e+05,-7.6524e-01,-1.0915e+05,1.1634e-01,6.7747e+00,1.0762e+05,3.7968e+03,-4.9539e-01,-5.6145e-01,-1.1722e+00,-3.8246e-01,-3.3684e-02,1.2370e+00,9.6350e-01
3.8400e+02,1.0000e+00,3.5854e+01,-1.0907e+05,-1.0907e+05,-7.6723e-01,-1.0907e+05,1.2383e-01,7.6750e+00,1.0761e+05,3.8007e+03,-7.7376e-02,-3.5224e-01,-1.2225e+00,-4.2148e-02,5.3726e-01,9.6524e-01,1.2668e+00
3.8500e+02,2.0000e+00,3.5881e+01,-1.0881e+05,-1.0882e+05,-7.6923e-01,-1.0882e+05,1.2385e-01,7.6770e+00,1.0754e+05,3.8078e+03,-1.7644e-03,-2.3783e-01,-2.0165e+00,-1.7072e+00,7.0486e-01,7.1890e-01,1.5861e+00
3.8600e+02,2.0000e+00,3.5907e+01,-1.0870e+05,-1.0871e+05,-7.7123e-01,-1.0871e+05,1.2387e-01,7.6790e+00,1.0728e+05,3.8151e+03,-2.6806e-02,-4.4876e-01,-1.6321e+00,-9.7097e-02,7.5424e-01,4.9440e-01,2.3612e+00
3.8700e+02,3.0000e+00,3.5900e+01,-1.0861e+05,-1.0862e+05,-7.7323e-01,-1.0862e+05,1.2388e-01,7.6810e+00,1.0717e+05,3.8261e+03,-3.8838e-01,-5.1290e-02,-1.3951e+00,-1.5655e+00,3.1861e-01,1.3296e+00,1.2135e+00
3.8800e+02,1.0000e+00,3.5959e+01,-1.0819e+05,-1.0820e+05,-7.7523e-01,-1.0820e+05,1.2390e-01,7.6830e+00,1.0708e+05,3.8293e+03,8.2136e-02,-2.1752e-01,-1.2431e+00,9.5019e-02,1.9352e-01,1.2453e+00,1.3390e+00
3.8900e+02,1.0000e+00,3.6019e+01,-1.0812e+05,-1.0813e+05,-7.7722e-01,-1.0813e+05,1.2391e-01,7.6850e+00,1.0666e+05,3.8326e+03,2.2870e-01,-8.8762e-01,-9.5009e-01,1.3917e-01,-3.0523e-03,4.9278e-01,1.5459e+00
3.9000e+02,3.0000e+00,3.6011e+01,-1.0811e+05,-1.0812e+05,-7.7922e-01,-1.0812e+05,1.2393e-01,7.6868e+00,1.0660e+05,3.8436e+03,-4.5777e-01,-8.6267e-01,-2.4823e+00,-4.0625e-01,-9.0805e-01,1.6227e+00,1.8440e+00
3.9100e+02,2.0000e+00,3.6037e+01,-1.0806e+05,-1.0807e+05,-7.8122e-01,-1.0807e+05,1.2395e-01,7.6890e+00,1.0658e+05,3.8507e+03,1.0864e-01,-4.2973e-01,-2.0782e+00,-2.6809e-01,-1.1089e+00,5.8730e-01,1.7807e+00
3.9200e+02,1.0000e+00,3.6096e+01,-1.0766e+05,-1.0766e+05,-7.8322e-01,-1.0766e+05,1.2396e-01,7.6910e+00,1.0653e+05,3.8545e+03,1.1063e-01,-3.0285e-01,-1.9471e+00,-1.7224e+00,7.8430e-01,1.3191e+00,9.4863e-01
3.9300e+02,3.0000e+00,3.6088e+01,-1.0761e+05,-1.0762e+05,-7.8522e-01,-1.0762e+05,1.2398e-01,7.6930e+00,1.0613e+05,3.8643e+03,-2.2180e-01,-8.9605e-01,-2.5563e+00,-4.5798e-03,-3.2794e-01,9.9201e-01,1.3146e+00
3.9400e+02,4.0000e+00,3.6048e+01,-1.0756e+05,-1.0757e+05,-7.8721e-01,-1.0757e+05,1.2399e-01,7.6950e+00,1.0608e+05,3.8782e+03,-4.1759e-01,-5.9914e-01,-1.2397e+00,-1.2220e+00,4.6378e-01,1.5862e+00,2.0006e+00
3.9500e+02,1.0000e+00,3.6106e+01,-1.0755e+05,-1.0756e+05,-7.8921e-01,-1.0756e+05,1.2400e-01,7.6952e+00,1.0603e+05,3.8821e+03,-3.2567e-01,-2.1495e-01,-1.3129e+00,-3.2087e-01,-1.0602e+00,5.8747e-01,1.6776e+00
3.9600e+02,1.0000e+00,3.6164e+01,-1.0745e+05,-1.0746e+05,-7.9121e-01,-1.0746e+05,1.2403e-01,7.6990e+00,1.0602e+05,3.8853e+03,2.4153e-01,-7.8602e-01,-1.8628e+00,-6.7598e-02,7.6519e-01,1.0317e+00,1.0032e+00
3.9700e+02,2.0000e+00,3.6190e+01,-1.0742e+05,-1.0743e+05,-7.9321e-01,-1.0743e+05,1.2404e-01,7.7010e+00,1.0592e+05,3.8919e+03,-3.2359e-01,-3.1430e-01,-8.0970e-01,-3.6538e-01,-8.6325e-01,4.5742e-01,1.6382e+00
3.9800e+02,1.0000e+00,3.6248e+01,-1.0727e+05,-1.0728e+05,-7.9521e-01,-1.0728e+05,1.2406e-01,7.7030e+00,1.0589e+05,3.8951e+03,-4.8463e-01,-9.1707e-01,-2.4422e+00,-1.0392e+00,-3.5673e-01,1.5418e+00,1.8970e+00
3.9900e+02,3.0000e+00,3.6240e+01,-1.0721e+05,-1.0721e+05,-7.9720e-01,-1.0721e+05,1.2407e-01,7.7050e+00,1.0574e+05,3.9050e+03,-1.9544e-02,-7.4740e-01,-1.5577e+00,2.0167e-02,-6.8117e-01,3.0810e-01,1.6028e+00
4.0000e+02,2.0000e+00,3.6265e+01,-1.0718e+05,-1.0718e+05,-7.9920e-01,-1.0718e+05,1.2409e-01,7.7070e+00,1.0568e+05,3.9121e+03,-1.3491e-01,-5.4602e-01,-1.5415e+00,-5.0452e-01,-9.9896e-01,2.0263e+00,1.4306e+00
4.0100e+02,1.0000e+00,3.6322e+01,-1.0692e+05,-1.0692e+05,-8.0120e-01,-1.0692e+05,1.2411e-01,7.7090e+00,1.0565e+05,3.9160e+03,-4.9198e-01,-9.0692e-01,-2.4981e+00,-4.7911e-01,-6.0035e-01,1.2737e+00,2.0453e+00
4.0200e+02,2.0000e+00,3.6347e+01,-1.0654e+05,-1.0655e+05,-8.0320e-01,-1.0655e+05,1.2412e-01,7.7110e+00,1.0539e+05,3.9231e+03,-4.8412e-01,-8.2232e-01,-8.4670e-01,-1.1895e+00,-1.0897e+00,1.0856e+00,1.3063e+00
