nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix
2.0000e+03,0.0000e+00,1.0000e+00,1.9608e+00,-9.8687e+05,-9.8688e+05,-1.9803e-02,-9.8688e+05,3.0263e-01,4.6250e+00,inf,-1.1128e+00,-1.0844e+00,3.8408e+00
2.0000e+03,1.0000e+00,2.0000e+00,3.8462e+00,-9.7480e+05,-9.7480e+05,-3.9605e-02,-9.7480e+05,3.0328e-01,4.6448e+00,8.9642e+05,-9.4707e-01,-3.9626e-01,3.9163e+00
2.0000e+03,2.0000e+00,3.0000e+00,5.6604e+00,-9.7165e+05,-9.7165e+05,-5.9408e-02,-9.7165e+05,3.0393e-01,4.6646e+00,8.8435e+05,9.3734e-02,-8.8448e-01,3.9317e+00
2.0000e+03,3.0000e+00,4.0000e+00,7.4074e+00,-9.4037e+05,-9.4038e+05,-7.9211e-02,-9.4038e+05,3.0457e-01,4.6843e+00,8.8120e+05,-1.3305e+00,-1.3340e+00,3.4569e+00
2.0000e+03,4.0000e+00,6.0000e+00,8.9286e+00,-9.3690e+05,-9.3690e+05,-9.9013e-02,-9.3690e+05,3.0521e-01,4.7042e+00,8.4992e+05,2.3825e-01,-1.1277e+00,3.6043e+00
2.0000e+03,5.0000e+00,7.0000e+00,1.0526e+01,-9.3516e+05,-9.3517e+05,-1.1882e-01,-9.3517e+05,3.0586e-01,4.7240e+00,8.4645e+05,4.8416e-01,-8.2396e-02,3.5839e+00
2.0000e+03,6.0000e+00,9.0000e+00,1.1864e+01,-9.2835e+05,-9.2836e+05,-1.3862e-01,-9.2836e+05,3.0650e-01,4.7438e+00,8.4471e+05,-1.2834e+00,-4.4764e-01,3.5650e+00
2.0000e+03,7.0000e+00,1.0000e+01,1.3333e+01,-9.2252e+05,-9.2252e+05,-1.5842e-01,-9.2252e+05,3.0714e-01,4.7636e+00,8.3790e+05,-8.8005e-02,-1.7003e+00,3.4921e+00
2.0000e+03,8.0000e+00,1.2000e+01,1.4516e+01,-9.0894e+05,-9.0895e+05,-1.7822e-01,-9.0895e+05,3.0777e-01,4.7834e+00,8.3207e+05,-2.6512e-01,-1.7575e-01,3.5810e+00
2.0000e+03,9.0000e+00,1.3000e+01,1.5873e+01,-9.0501e+05,-9.0502e+05,-1.9803e-01,-9.0502e+05,3.0841e-01,4.8032e+00,8.1849e+05,-4.6683e-02,-1.9982e-01,3.5583e+00
2.0000e+03,1.0000e+01,1.4000e+01,1.7188e+01,-9.0463e+05,-9.0463e+05,-2.1783e-01,-9.0463e+05,3.0904e-01,4.8230e+00,8.1456e+05,-3.6326e-01,-1.5965e+00,3.3966e+00
2.0000e+03,1.1000e+01,1.5000e+01,1.8462e+01,-8.9405e+05,-8.9406e+05,-2.3763e-01,-8.9406e+05,3.0968e-01,4.8428e+00,8.1418e+05,2.8111e-01,-5.3470e-02,3.1868e+00
2.0000e+03,1.2000e+01,1.6000e+01,1.9697e+01,-8.9340e+05,-8.9340e+05,-2.5743e-01,-8.9340e+05,3.1031e-01,4.8626e+00,8.0360e+05,-1.1348e+00,-1.9641e-01,3.4131e+00
2.0000e+03,1.3000e+01,1.9000e+01,2.0290e+01,-8.9339e+05,-8.9340e+05,-2.7724e-01,-8.9340e+05,3.1008e-01,4.8555e+00,8.0295e+05,2.3208e-02,-1.7119e-01,3.3172e+00
2.0000e+03,1.4000e+01,2.0000e+01,2.1429e+01,-8.8776e+05,-8.8777e+05,-2.9704e-01,-8.8777e+05,3.1157e-01,4.9022e+00,8.0294e+05,3.0130e-01,-4.5517e-02,3.1138e+00
2.0000e+03,1.5000e+01,2.1000e+01,2.2535e+01,-8.8244e+05,-8.8244e+05,-3.1684e-01,-8.8244e+05,3.1220e-01,4.9220e+00,7.9731e+05,-1.2125e+00,-5.9148e-01,3.4092e+00
2.0000e+03,1.6000e+01,2.2000e+01,2.3611e+01,-8.7693e+05,-8.7694e+05,-3.3664e-01,-8.7694e+05,3.1283e-01,4.9419e+00,7.9199e+05,-2.7570e-01,-1.6360e-01,3.2515e+00
2.0000e+03,1.7000e+01,2.3000e+01,2.4658e+01,-8.6011e+05,-8.6012e+05,-3.5645e-01,-8.6012e+05,3.1345e-01,4.9616e+00,7.8648e+05,-1.0624e+00,-1.5026e-01,2.8843e+00
2.0000e+03,1.8000e+01,2.4000e+01,2.5676e+01,-8.5566e+05,-8.5566e+05,-3.7625e-01,-8.5566e+05,3.1408e-01,4.9814e+00,8.3678e+05,-1.2057e+00,-1.9407e+00,3.1878e+00
2.0000e+03,1.9000e+01,2.5000e+01,2.6667e+01,-8.3631e+05,-8.3632e+05,-3.9605e-01,-8.3632e+05,3.1470e-01,5.0012e+00,8.3232e+05,-1.2719e+00,-9.8380e-02,2.6514e+00
2.0000e+03,2.0000e+01,2.6000e+01,2.7632e+01,-8.3279e+05,-8.3280e+05,-4.1586e-01,-8.3280e+05,3.1533e-01,5.0211e+00,8.1298e+05,-1.2320e+00,-1.0692e-02,2.3590e+00
2.0000e+03,2.1000e+01,2.7000e+01,2.8571e+01,-8.2647e+05,-8.2648e+05,-4.3566e-01,-8.2648e+05,3.1594e-01,5.0408e+00,8.0946e+05,-1.3900e+00,-1.3536e+00,3.1810e+00
2.0000e+03,2.2000e+01,2.9000e+01,2.9114e+01,-8.1992e+05,-8.1992e+05,-4.5546e-01,-8.1992e+05,3.1657e-01,5.0606e+00,8.0314e+05,-1.0687e+00,-5.3011e-01,2.7312e+00
2.0000e+03,2.3000e+01,3.1000e+01,2.9630e+01,-8.1206e+05,-8.1207e+05,-4.7526e-01,-8.1207e+05,3.1718e-01,5.0804e+00,7.9658e+05,-5.9670e-01,-3.5991e-02,2.2479e+00
2.0000e+03,2.4000e+01,3.2000e+01,3.0488e+01,-8.1182e+05,-8.1182e+05,-4.9507e-01,-8.1182e+05,3.1780e-01,5.1003e+00,7.8873e+05,4.5653e-02,-2.3472e-01,2.7298e+00
2.0000e+03,2.5000e+01,3.3000e+01,3.1325e+01,-8.0777e+05,-8.0777e+05,-5.1487e-01,-8.0777e+05,3.1842e-01,5.1201e+00,7.8848e+05,3.4381e-01,-2.5345e-01,2.7035e+00
2.0000e+03,2.6000e+01,3.5000e+01,3.1765e+01,-8.0175e+05,-8.0175e+05,-5.3467e-01,-8.0175e+05,3.1903e-01,5.1398e+00,7.8443e+05,1.6201e-01,-7.3255e-01,2.8766e+00
2.0000e+03,2.7000e+01,3.7000e+01,3.2184e+01,-7.9984e+05,-7.9985e+05,-5.5447e-01,-7.9985e+05,3.1965e-01,5.1596e+00,7.7841e+05,3.6628e-01,-6.9724e-01,2.7944e+00
2.0000e+03,2.8000e+01,3.9000e+01,3.2584e+01,-7.9725e+05,-7.9726e+05,-5.7428e-01,-7.9726e+05,3.2026e-01,5.1795e+00,7.7651e+05,-1.3307e-01,-5.7460e-01,2.7405e+00
2.0000e+03,2.9000e+01,4.1000e+01,3.2967e+01,-7.9160e+05,-7.9161e+05,-5.9408e-01,-7.9161e+05,3.2087e-01,5.1993e+00,7.7391e+05,-1.7791e-01,-7.3937e-01,2.7419e+00
2.0000e+03,3.0000e+01,4.3000e+01,3.3333e+01,-7.8268e+05,-7.8269e+05,-6.1388e-01,-7.8269e+05,3.2148e-01,5.2190e+00,7.6827e+05,-7.7352e-01,-5.3856e-01,2.9511e+00
2.0000e+03,3.1000e+01,4.4000e+01,3.4043e+01,-7.8266e+05,-7.8266e+05,-6.3368e-01,-7.8266e+05,3.2209e-01,5.2388e+00,7.5934e+05,-1.2151e+00,-8.9506e-01,2.5461e+00
2.0000e+03,3.2000e+01,4.5000e+01,3.4737e+01,-7.7494e+05,-7.7494e+05,-6.5349e-01,-7.7494e+05,3.2270e-01,5.2587e+00,7.5932e+05,7.0717e-02,-4.4005e-01,2.5452e+00
2.0000e+03,3.3000e+01,4.7000e+01,3.5052e+01,-7.7413e+05,-7.7414e+05,-6.7329e-01,-7.7414e+05,3.2331e-01,5.2785e+00,7.5160e+05,2.5814e-01,-1.4948e+00,2.6960e+00
2.0000e+03,3.4000e+01,4.9000e+01,3.5354e+01,-7.6368e+05,-7.6369e+05,-6.9309e-01,-7.6369e+05,3.2391e-01,5.2982e+00,7.5080e+05,-1.1571e+00,-5.2583e-01,2.2541e+00
2.0000e+03,3.5000e+01,5.0000e+01,3.6000e+01,-7.6052e+05,-7.6052e+05,-7.1289e-01,-7.6052e+05,3.2452e-01,5.3180e+00,7.4035e+05,-5.5673e-01,-1.7857e+00,2.4584e+00
2.0000e+03,3.6000e+01,5.2000e+01,3.6275e+01,-7.5974e+05,-7.5974e+05,-7.3270e-01,-7.5974e+05,3.2512e-01,5.3379e+00,7.3718e+05,-3.0353e-01,-1.7871e+00,2.5943e+00
2.0000e+03,3.7000e+01,5.5000e+01,3.6190e+01,-7.5621e+05,-7.5622e+05,-7.5250e-01,-7.5622e+05,3.2572e-01,5.3577e+00,7.3640e+05,-8.1117e-01,-7.1824e-01,2.2524e+00
2.0000e+03,3.8000e+01,5.8000e+01,3.6111e+01,-7.5614e+05,-7.5614e+05,-7.7230e-01,-7.5614e+05,3.2633e-01,5.3775e+00,7.3288e+05,-6.7984e-01,-1.9162e+00,2.3484e+00
2.0000e+03,3.9000e+01,6.0000e+01,3.6364e+01,-7.5576e+05,-7.5577e+05,-7.9211e-01,-7.5577e+05,3.2692e-01,5.3972e+00,7.3280e+05,-1.3586e+00,-1.6848e+00,2.3231e+00
2.0000e+03,4.0000e+01,6.1000e+01,3.6937e+01,-7.5380e+05,-7.5380e+05,-8.1191e-01,-7.5380e+05,3.2752e-01,5.4171e+00,7.3243e+05,4.4899e-01,-6.6443e-01,2.5113e+00
2.0000e+03,4.1000e+01,7.1000e+01,3.4711e+01,-7.4915e+05,-7.4916e+05,-8.3171e-01,-7.4916e+05,3.2812e-01,5.4369e+00,7.3046e+05,-3.5153e-01,-9.4552e-01,2.3953e+00
2.0000e+03,4.2000e+01,7.5000e+01,3.4400e+01,-7.4851e+05,-7.4851e+05,-8.5151e-01,-7.4851e+05,3.2872e-01,5.4567e+00,7.2582e+05,-1.4956e+00,-1.9161e+00,2.2836e+00
2.0000e+03,4.3000e+01,7.6000e+01,3.4921e+01,-7.4805e+05,-7.4806e+05,-8.7132e-01,-7.4806e+05,3.2931e-01,5.4764e+00,7.2517e+05,3.0718e-01,-1.4448e+00,2.5133e+00
2.0000e+03,4.4000e+01,7.7000e+01,3.5433e+01,-7.4688e+05,-7.4689e+05,-8.9112e-01,-7.4689e+05,3.2991e-01,5.4963e+00,7.2472e+05,-8.4066e-01,-9.9407e-01,2.2238e+00
2.0000e+03,4.5000e+01,8.1000e+01,3.5115e+01,-7.4604e+05,-7.4604e+05,-9.1092e-01,-7.4604e+05,3.3050e-01,5.5161e+00,7.2355e+05,-7.6070e-01,-7.9133e-01,2.2062e+00
2.0000e+03,4.6000e+01,8.6000e+01,3.4559e+01,-7.4556e+05,-7.4556e+05,-9.3072e-01,-7.4556e+05,3.3110e-01,5.5359e+00,7.2270e+05,-4.2624e-01,-3.6160e-01,2.1142e+00
2.0000e+03,4.7000e+01,9.4000e+01,3.3333e+01,-7.4549e+05,-7.4549e+05,-9.5053e-01,-7.4549e+05,3.3169e-01,5.5557e+00,7.2222e+05,-8.2965e-01,-6.8490e-01,2.1467e+00
2.0000e+03,4.8000e+01,9.5000e+01,3.3793e+01,-7.4456e+05,-7.4456e+05,-9.7033e-01,-7.4456e+05,3.3228e-01,5.5755e+00,7.2215e+05,-2.3973e-01,-1.2843e+00,2.4256e+00
2.0000e+03,4.9000e+01,9.7000e+01,3.4014e+01,-7.4238e+05,-7.4238e+05,-9.9013e-01,-7.4238e+05,3.3287e-01,5.5953e+00,7.2122e+05,-2.5408e-01,-1.1741e+00,2.7261e+00
2.0000e+03,5.0000e+01,9.9000e+01,3.4228e+01,-7.4187e+05,-7.4188e+05,-1.0099e+00,-7.4188e+05,3.3346e-01,5.6151e+00,7.1904e+05,1.3741e-01,-9.0976e-01,2.9025e+00
2.0000e+03,5.1000e+01,1.0000e+02,3.4667e+01,-7.3661e+05,-7.3661e+05,-1.0297e+00,-7.3661e+05,3.3405e-01,5.6349e+00,7.1854e+05,-1.0534e+00,-1.1609e+00,2.1458e+00
2.0000e+03,5.2000e+01,1.0600e+02,3.3974e+01,-7.3419e+05,-7.3420e+05,-1.0495e+00,-7.3420e+05,3.3463e-01,5.6547e+00,7.1327e+05,-3.0169e-01,-1.4177e+00,2.3028e+00
2.0000e+03,5.3000e+01,1.0700e+02,3.4395e+01,-7.3251e+05,-7.3251e+05,-1.0693e+00,-7.3251e+05,3.3522e-01,5.6745e+00,7.1086e+05,4.2891e-01,-1.9659e+00,3.3531e+00
2.0000e+03,5.4000e+01,1.1300e+02,3.3742e+01,-7.3245e+05,-7.3246e+05,-1.0891e+00,-7.3246e+05,3.3580e-01,5.6943e+00,7.0917e+05,-1.1086e+00,-1.2354e+00,2.1077e+00
2.0000e+03,5.5000e+01,1.1800e+02,3.3333e+01,-7.2862e+05,-7.2862e+05,-1.1089e+00,-7.2862e+05,3.3639e-01,5.7141e+00,7.0912e+05,-1.3832e+00,-7.5735e-01,2.0454e+00
2.0000e+03,5.6000e+01,1.2300e+02,3.2948e+01,-7.2854e+05,-7.2855e+05,-1.1287e+00,-7.2855e+05,3.3697e-01,5.7340e+00,7.0528e+05,-1.2097e+00,-1.8826e+00,2.1180e+00
2.0000e+03,5.7000e+01,1.2700e+02,3.2768e+01,-7.2813e+05,-7.2813e+05,-1.1486e+00,-7.2813e+05,3.3755e-01,5.7537e+00,7.0521e+05,-1.2746e+00,-1.1900e+00,2.0841e+00
2.0000e+03,5.8000e+01,1.3100e+02,3.2597e+01,-7.2804e+05,-7.2805e+05,-1.1684e+00,-7.2805e+05,3.3813e-01,5.7735e+00,7.0479e+05,-8.6491e-01,-8.6342e-01,2.0187e+00
2.0000e+03,5.9000e+01,1.3700e+02,3.2086e+01,-7.2478e+05,-7.2479e+05,-1.1882e+00,-7.2479e+05,3.3871e-01,5.7933e+00,7.0471e+05,3.1863e-01,-1.8804e+00,2.3686e+00
2.0000e+03,6.0000e+01,1.3900e+02,3.2275e+01,-7.2439e+05,-7.2439e+05,-1.2080e+00,-7.2439e+05,3.3929e-01,5.8132e+00,7.0145e+05,-7.1454e-01,-1.7189e+00,2.1043e+00
2.0000e+03,6.1000e+01,1.4300e+02,3.2124e+01,-7.2413e+05,-7.2414e+05,-1.2278e+00,-7.2414e+05,3.3986e-01,5.8329e+00,7.0105e+05,2.0780e-01,-1.4259e+00,2.3461e+00
2.0000e+03,6.2000e+01,1.4500e+02,3.2308e+01,-7.2198e+05,-7.2198e+05,-1.2476e+00,-7.2198e+05,3.4044e-01,5.8527e+00,7.0080e+05,-4.1432e-01,-1.5841e+00,2.1822e+00
2.0000e+03,6.3000e+01,1.4900e+02,3.2161e+01,-7.2191e+05,-7.2191e+05,-1.2674e+00,-7.2191e+05,3.4102e-01,5.8725e+00,6.9864e+05,-1.7279e-02,-9.6858e-01,2.2705e+00
2.0000e+03,6.4000e+01,1.5200e+02,3.2178e+01,-7.2013e+05,-7.2014e+05,-1.2872e+00,-7.2014e+05,3.4159e-01,5.8924e+00,6.9857e+05,1.4432e-01,-7.4407e-01,2.2358e+00
2.0000e+03,6.5000e+01,1.5300e+02,3.2512e+01,-7.1907e+05,-7.1907e+05,-1.3070e+00,-7.1907e+05,3.4216e-01,5.9122e+00,6.9679e+05,-5.0420e-02,-5.6664e-01,2.0822e+00
2.0000e+03,6.6000e+01,1.5500e+02,3.2683e+01,-7.1314e+05,-7.1314e+05,-1.3268e+00,-7.1314e+05,3.4274e-01,5.9319e+00,6.9573e+05,-1.6595e-01,-8.5043e-01,2.1040e+00
2.0000e+03,6.7000e+01,1.6100e+02,3.2227e+01,-7.0965e+05,-7.0965e+05,-1.3466e+00,-7.0965e+05,3.4331e-01,5.9517e+00,6.8980e+05,-2.8561e-01,-8.6811e-01,2.0135e+00
2.0000e+03,6.8000e+01,1.6200e+02,3.2547e+01,-7.0965e+05,-7.0965e+05,-1.3664e+00,-7.0965e+05,3.1693e-01,5.0723e+00,6.8631e+05,-3.7761e-01,-9.9383e-01,2.0275e+00
2.0000e+03,6.9000e+01,1.6400e+02,3.2710e+01,-7.0858e+05,-7.0859e+05,-1.3862e+00,-7.0859e+05,3.4445e-01,5.9914e+00,6.8631e+05,3.7311e-01,-1.0339e+00,2.2507e+00
2.0000e+03,7.0000e+01,1.6700e+02,3.2719e+01,-7.0830e+05,-7.0830e+05,-1.4060e+00,-7.0830e+05,3.4502e-01,6.0111e+00,6.8525e+05,3.0426e-01,-1.5269e+00,2.2572e+00
2.0000e+03,7.1000e+01,1.6800e+02,3.3028e+01,-7.0778e+05,-7.0778e+05,-1.4258e+00,-7.0778e+05,3.4558e-01,6.0309e+00,6.8496e+05,-6.2104e-01,-1.4359e+00,2.6700e+00
2.0000e+03,7.2000e+01,1.7200e+02,3.2883e+01,-7.0548e+05,-7.0549e+05,-1.4456e+00,-7.0549e+05,3.4615e-01,6.0508e+00,6.8444e+05,4.0298e-01,-6.3404e-01,2.1523e+00
2.0000e+03,7.3000e+01,1.7300e+02,3.3184e+01,-7.0456e+05,-7.0457e+05,-1.4654e+00,-7.0457e+05,3.4672e-01,6.0706e+00,6.8214e+05,3.6157e-01,-1.3220e+00,2.2402e+00
2.0000e+03,7.4000e+01,1.8200e+02,3.2328e+01,-7.0297e+05,-7.0298e+05,-1.4852e+00,-7.0298e+05,3.4728e-01,6.0904e+00,6.8123e+05,-7.5806e-02,-1.1122e+00,2.0621e+00
2.0000e+03,7.5000e+01,1.9100e+02,3.1535e+01,-6.8951e+05,-6.8952e+05,-1.5050e+00,-6.8952e+05,3.4785e-01,6.1101e+00,6.7964e+05,-1.4654e+00,-1.8627e+00,2.6412e+00
2.0000e+03,7.6000e+01,1.9600e+02,3.1301e+01,-6.7915e+05,-6.7915e+05,-1.5248e+00,-6.7915e+05,3.4841e-01,6.1300e+00,6.6617e+05,4.6665e-01,-1.2532e+00,2.0248e+00
2.0000e+03,7.7000e+01,2.0100e+02,3.1076e+01,-6.7255e+05,-6.7256e+05,-1.5446e+00,-6.7256e+05,3.4897e-01,6.1498e+00,6.5581e+05,4.8896e-01,-1.6425e+00,2.0244e+00
2.0000e+03,7.8000e+01,2.0700e+02,3.0739e+01,-6.6018e+05,-6.6019e+05,-1.5644e+00,-6.6019e+05,3.4953e-01,6.1696e+00,6.4921e+05,2.1017e-01,-1.9603e+00,3.2834e+00
2.0000e+03,7.9000e+01,2.1000e+02,3.0769e+01,-6.5880e+05,-6.5881e+05,-1.5842e+00,-6.5881e+05,3.5009e-01,6.1893e+00,6.3685e+05,-1.3329e+00,-4.7830e-01,3.0185e+00
2.0000e+03,8.0000e+01,2.1700e+02,3.0337e+01,-6.5553e+05,-6.5554e+05,-1.6040e+00,-6.5554e+05,3.5065e-01,6.2092e+00,6.3547e+05,-7.3866e-01,-3.3480e-01,3.4239e+00
2.0000e+03,8.1000e+01,2.2500e+02,2.9818e+01,-6.5293e+05,-6.5293e+05,-1.6238e+00,-6.5293e+05,3.5121e-01,6.2290e+00,6.3219e+05,-2.6921e-01,-1.8492e+00,2.7376e+00
2.0000e+03,8.2000e+01,2.3000e+02,2.9643e+01,-6.4050e+05,-6.4050e+05,-1.6436e+00,-6.4050e+05,3.5177e-01,6.2488e+00,6.2959e+05,1.0321e-01,-4.3453e-01,3.4027e+00
2.0000e+03,8.3000e+01,2.4100e+02,2.8866e+01,-6.3299e+05,-6.3299e+05,-1.6634e+00,-6.3299e+05,3.5233e-01,6.2686e+00,6.1716e+05,-1.0224e+00,-3.3951e-01,3.4895e+00
2.0000e+03,8.4000e+01,2.4500e+02,2.8814e+01,-6.2531e+05,-6.2532e+05,-1.6832e+00,-6.2532e+05,3.5288e-01,6.2884e+00,6.0965e+05,-1.1753e+00,-1.4849e+00,2.6852e+00
2.0000e+03,8.5000e+01,2.4600e+02,2.9054e+01,-6.1078e+05,-6.1078e+05,-1.7030e+00,-6.1078e+05,3.5344e-01,6.3082e+00,6.0198e+05,-2.1817e-01,-1.3400e+00,3.2134e+00
2.0000e+03,8.6000e+01,2.4900e+02,2.9097e+01,-5.8600e+05,-5.8600e+05,-1.7228e+00,-5.8600e+05,3.5399e-01,6.3280e+00,5.8744e+05,-3.0409e-01,-6.1231e-01,3.0744e+00
2.0000e+03,8.7000e+01,2.5300e+02,2.9043e+01,-5.7852e+05,-5.7853e+05,-1.7426e+00,-5.7853e+05,3.5455e-01,6.3478e+00,5.6266e+05,4.0286e-01,-1.0393e+00,3.0051e+00
2.0000e+03,8.8000e+01,2.6000e+02,2.8710e+01,-5.7357e+05,-5.7357e+05,-1.7624e+00,-5.7357e+05,3.5510e-01,6.3676e+00,5.5519e+05,-3.8863e-01,-1.8542e+00,2.7570e+00
2.0000e+03,8.9000e+01,2.6100e+02,2.8939e+01,-5.7074e+05,-5.7075e+05,-1.7822e+00,-5.7075e+05,3.5565e-01,6.3874e+00,5.5023e+05,-1.3561e-02,-6.7134e-01,3.0852e+00
2.0000e+03,9.0000e+01,2.6500e+02,2.8889e+01,-5.6820e+05,-5.6821e+05,-1.8020e+00,-5.6821e+05,3.5620e-01,6.4072e+00,5.4741e+05,-8.3325e-01,-9.6371e-01,2.7894e+00
2.0000e+03,9.1000e+01,2.6800e+02,2.8931e+01,-5.6302e+05,-5.6303e+05,-1.8218e+00,-5.6303e+05,3.5675e-01,6.4270e+00,5.4487e+05,-5.7782e-01,-4.4292e-01,3.4409e+00
2.0000e+03,9.2000e+01,2.7000e+02,2.9062e+01,-5.5450e+05,-5.5451e+05,-1.8416e+00,-5.5451e+05,3.5730e-01,6.4468e+00,5.3968e+05,4.6331e-01,-6.1039e-01,3.5239e+00
2.0000e+03,9.3000e+01,2.7100e+02,2.9283e+01,-5.4392e+05,-5.4393e+05,-1.8614e+00,-5.4393e+05,3.5785e-01,6.4666e+00,5.3117e+05,4.0892e-02,-1.6749e+00,2.8551e+00
2.0000e+03,9.4000e+01,2.7500e+02,2.9231e+01,-5.3523e+05,-5.3524e+05,-1.8812e+00,-5.3524e+05,3.5840e-01,6.4864e+00,5.2059e+05,-4.3338e-01,-1.9134e+00,3.1229e+00
2.0000e+03,9.5000e+01,2.8000e+02,2.9091e+01,-5.3444e+05,-5.3444e+05,-1.9011e+00,-5.3444e+05,3.5894e-01,6.5062e+00,5.1189e+05,-4.8211e-02,-5.3709e-01,3.4587e+00
2.0000e+03,9.6000e+01,2.8100e+02,2.9305e+01,-5.3441e+05,-5.3442e+05,-1.9209e+00,-5.3442e+05,3.5949e-01,6.5260e+00,5.1110e+05,-3.7345e-01,-1.9237e+00,3.1310e+00
2.0000e+03,9.7000e+01,2.8200e+02,2.9518e+01,-5.3324e+05,-5.3325e+05,-1.9407e+00,-5.3325e+05,3.6003e-01,6.5458e+00,5.1108e+05,-7.4719e-01,-1.4061e+00,2.7439e+00
2.0000e+03,9.8000e+01,2.8300e+02,2.9730e+01,-5.2597e+05,-5.2597e+05,-1.9605e+00,-5.2597e+05,3.6058e-01,6.5656e+00,5.0990e+05,1.9169e-02,-1.3876e+00,3.2323e+00
2.0000e+03,9.9000e+01,2.8400e+02,2.9940e+01,-5.1315e+05,-5.1316e+05,-1.9803e+00,-5.1316e+05,3.6112e-01,6.5854e+00,5.0263e+05,-1.3152e+00,-8.3315e-01,2.8109e+00
2.0000e+03,1.0000e+02,2.8500e+02,3.0149e+01,-5.1210e+05,-5.1211e+05,-2.0001e+00,-5.1211e+05,3.6166e-01,6.6052e+00,4.9855e+05,-7.0894e-01,-1.2804e+00,2.7666e+00
2.0000e+03,1.0100e+02,2.9000e+02,3.0000e+01,-5.0045e+05,-5.0045e+05,-2.0199e+00,-5.0045e+05,3.6221e-01,6.6250e+00,4.9751e+05,-2.7527e-01,-8.8869e-01,3.2590e+00
2.0000e+03,1.0200e+02,2.9100e+02,3.0205e+01,-4.9715e+05,-4.9716e+05,-2.0397e+00,-4.9716e+05,3.6275e-01,6.6449e+00,4.8585e+05,-3.6920e-01,-1.6542e+00,3.1332e+00
2.0000e+03,1.0300e+02,2.9200e+02,3.0409e+01,-4.8612e+05,-4.8613e+05,-2.0595e+00,-4.8613e+05,3.6329e-01,6.6646e+00,4.8256e+05,-8.0870e-01,-1.5201e+00,3.0716e+00
2.0000e+03,1.0400e+02,2.9600e+02,3.0347e+01,-4.6748e+05,-4.6749e+05,-2.0793e+00,-4.6749e+05,3.6383e-01,6.6845e+00,4.7153e+05,3.6827e-01,-1.0584e+00,3.0247e+00
2.0000e+03,1.0500e+02,3.0000e+02,3.0286e+01,-4.6285e+05,-4.6285e+05,-2.0991e+00,-4.6285e+05,3.6436e-01,6.7042e+00,4.5289e+05,3.6478e-01,-1.1013e+00,3.0158e+00
2.0000e+03,1.0600e+02,3.0300e+02,3.0312e+01,-4.4650e+05,-4.4650e+05,-2.1189e+00,-4.4650e+05,3.6490e-01,6.7241e+00,4.4825e+05,7.8516e-02,-1.8030e+00,2.8847e+00
2.0000e+03,1.0700e+02,3.0500e+02,3.0423e+01,-4.3794e+05,-4.3795e+05,-2.1387e+00,-4.3795e+05,3.6544e-01,6.7438e+00,4.3190e+05,-1.3961e+00,-9.6803e-01,2.8100e+00
2.0000e+03,1.0800e+02,3.1200e+02,3.0110e+01,-4.3255e+05,-4.3255e+05,-2.1585e+00,-4.3255e+05,3.6598e-01,6.7637e+00,4.2335e+05,-1.6116e-01,-4.6577e-01,3.4162e+00
2.0000e+03,1.0900e+02,3.1300e+02,3.0303e+01,-4.2951e+05,-4.2951e+05,-2.1783e+00,-4.2951e+05,3.6651e-01,6.7834e+00,4.1795e+05,-2.7154e-01,-1.1254e+00,3.1862e+00
2.0000e+03,1.1000e+02,3.1400e+02,3.0495e+01,-4.2778e+05,-4.2779e+05,-2.1981e+00,-4.2779e+05,3.6705e-01,6.8033e+00,4.1491e+05,-9.6025e-01,-1.9778e+00,2.7805e+00
2.0000e+03,1.1100e+02,3.1900e+02,3.0352e+01,-4.2396e+05,-4.2397e+05,-2.2179e+00,-4.2397e+05,3.6758e-01,6.8231e+00,4.1319e+05,-1.4175e+00,-1.6503e+00,2.8402e+00
2.0000e+03,1.1200e+02,3.2100e+02,3.0458e+01,-4.1677e+05,-4.1678e+05,-2.2377e+00,-4.1678e+05,3.6811e-01,6.8429e+00,4.0937e+05,-1.1170e+00,-7.5578e-01,2.8755e+00
2.0000e+03,1.1300e+02,3.2900e+02,3.0079e+01,-3.9593e+05,-3.9593e+05,-2.2575e+00,-3.9593e+05,3.6864e-01,6.8627e+00,4.0218e+05,3.6735e-01,-7.3333e-01,3.2164e+00
2.0000e+03,1.1400e+02,3.3200e+02,3.0105e+01,-3.9247e+05,-3.9247e+05,-2.2773e+00,-3.9247e+05,3.6918e-01,6.8825e+00,3.8133e+05,-1.3879e+00,-1.3516e+00,3.0059e+00
2.0000e+03,1.1500e+02,3.3600e+02,3.0052e+01,-3.9214e+05,-3.9214e+05,-2.2971e+00,-3.9214e+05,3.6971e-01,6.9023e+00,3.7787e+05,-5.2639e-01,-9.0178e-01,3.1919e+00
2.0000e+03,1.1600e+02,3.4800e+02,2.9397e+01,-3.7970e+05,-3.7971e+05,-2.3169e+00,-3.7971e+05,3.7024e-01,6.9221e+00,3.7754e+05,-1.4876e+00,-1.3987e+00,2.8738e+00
2.0000e+03,1.1700e+02,3.5500e+02,2.9136e+01,-3.7820e+05,-3.7821e+05,-2.3367e+00,-3.7821e+05,3.7077e-01,6.9419e+00,3.6511e+05,2.1295e-01,-5.4441e-01,3.3847e+00
