"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-3953.8155082481785,-891.4415523637446,-174.76670698412025,-2343.137125862774,-784.3892497743104,-140.94423576036272,-3711.9670927698226,-843.4195857107619,-164.4852515104444,-3532.583189414804,-931.2136063708642,-184.39879672477633,-3011.7422187154116,-832.8955689316399,-172.45822107663983
-4348.760019321654,-861.5728026982251,-180.54482470126197,-3382.377379406516,-879.1776234947124,-95.41808057524182,-3804.727399368627,-857.3147931497168,-158.17937395311148,-2850.6013173455754,-1078.2680871504676,-113.22461320724061,-3314.3288522452904,-846.6702233988766,-141.6222140576403
-3943.2427894106195,-834.746435330613,-164.9656182409529,-2568.3175756555033,-1189.5227994967095,-129.33000528709513,-3869.664033722414,-849.0640587115671,-169.2364413809171,-2976.7029820979833,-957.3807525395356,-158.99315344237706,-3236.118191796445,-854.7152953249821,-163.7432270191366
-3657.983369106528,-855.3034179275454,-158.6645186432684,-2250.4121124398675,-807.5810281258777,-78.46894243551388,-4073.5071886353844,-844.5508027182549,-154.44043123063472,-2804.8797048310425,-847.9687555719344,-238.93024211831096,-3831.416746742895,-854.5367355842967,-142.43671076224936
-3793.734300016116,-832.8125266601523,-142.03844620622806,-3644.9057680059836,-1122.2279126156034,-206.5181789040247,-3866.262060827011,-831.4414025335325,-163.1948989657361,-3029.5646664432584,-884.4550431277496,-178.15096950507242,-4298.84769995826,-993.9340223402203,-186.73349387178078
-3769.1130290287647,-832.0882909074719,-136.8362006298864,-3337.4449209058666,-1061.409933009115,-96.75650884488259,-4236.255769926109,-846.7982100134869,-165.66153949697605,-4027.393501449555,-945.9261357911302,-141.9505311407008,-3540.423395525219,-912.2483489305082,-143.40287812027526
-3952.220702303109,-848.6932673524145,-150.0465961664195,-2190.5116692584334,-894.9168593363784,-150.56351004418423,-3904.364243218476,-831.2651548946615,-170.8728049086815,-4044.9280808777285,-881.4313214215732,-186.34539514484624,-4218.219613910526,-844.7789710278661,-152.8135079091374
-4112.4217232131,-815.9125810292221,-166.0232312292665,-2878.8192327938277,-1261.3556405137024,-122.02014891465754,-4123.746821671755,-845.0141625925762,-162.7041732211094,-3924.0354222251476,-821.3815751959788,-155.28479984937496,-3329.6566859956442,-988.8944441251982,-134.94971414146792
-4001.8985099506554,-821.297049593362,-157.98557414373045,-3040.200307502866,-962.604071463021,-206.94854500612172,-4058.5279702903667,-856.5130146431029,-164.28136353063678,-2869.5991445761415,-794.9286418876678,-155.15246690425573,-3992.3239697269346,-838.1102571108894,-188.89942051921565
-4434.368770809763,-868.5294884785965,-148.26690736372336,-1955.7889390375083,-865.7518882739728,-241.3533583723622,-4128.565648868331,-859.2947900775155,-151.31031661388164,-3408.9438839105524,-810.519773539033,-111.80212325439146,-3281.3306076645463,-837.2505318382113,-156.47081029730685
-3788.927763059897,-859.4731251843544,-166.82295748017867,-4473.687640075624,-932.0655737957629,-120.3587807205811,-4018.42928898929,-851.7965081755489,-170.33237359035883,-4188.024594536609,-775.5510189463645,-199.0037401533005,-3418.786907303131,-936.4430195914792,-135.89839083842156
-3818.3155528145317,-867.9346434375997,-172.86199358681694,-3029.856299993606,-946.532937840317,-110.41043615247091,-3849.7089545243143,-825.9749808602253,-166.1101270294139,-3033.417690291488,-968.5314303144123,-211.49714437629623,-3554.704701659936,-822.5860145276279,-187.22053517128782
-3849.32112334457,-838.3828770763122,-161.37845024679746,-2919.995117142681,-846.5436201867851,-145.95472685896104,-3927.2613335820797,-838.7976425929689,-163.97034790755382,-2735.7373748778728,-847.2323831705687,-109.05616258353561,-4347.516693821798,-902.525467654332,-151.05819534451197
-4117.7871101768005,-854.5373743858377,-136.4298969608807,-3292.378157839964,-735.586876004304,-193.12806765644515,-3984.5239642644306,-852.2345372810057,-172.35972737648257,-3406.382721553935,-773.1677598583408,-155.17691004509837,-3248.0619435283684,-885.7796441946599,-157.98868787756209
-3845.492277115633,-829.9920440097798,-143.06399385589367,-2219.5221512267563,-1035.2211901364494,-100.17999441844451,-3914.656812686245,-846.8176427755508,-160.94927528780002,-3198.0984351987263,-887.8665789821149,-137.97675679675132,-4805.477032635612,-916.7293445684194,-144.94491432384442
-3918.1420585846577,-863.5189454229347,-161.18154273379287,-4253.196089004191,-794.4711486690172,-160.19292802332052,-4167.999755814333,-856.6540723132268,-161.92708374949177,-2775.0731204068525,-835.1980329529592,-107.48891067146445,-3534.949045194233,-815.626408071734,-148.4132744821661
-4423.23807002989,-848.3863377233265,-165.4166778462823,-2543.041459380046,-831.7879162456712,-235.6547251341461,-4021.400999461719,-820.2368797599945,-161.6514933955601,-5061.279097144773,-857.9248356381132,-169.06019911385553,-3992.746946607045,-839.4492855332799,-143.88209935033436
-3829.8011382190175,-850.3123460266273,-159.26135817352437,-2020.1828010188278,-886.3699848866753,-336.4292248901835,-4023.0279261995574,-854.9440434721097,-166.2746282115655,-3056.3544672773487,-797.7671694238052,-179.0360677626938,-3251.361304398633,-824.7446314511627,-165.40789194524896
-4016.2998267704684,-874.665897345097,-193.864269262331,-3659.025491869122,-787.4122388391396,-143.13080395689195,-3894.217674874401,-835.8466500292425,-161.18739734886938,-2657.0790911445392,-940.0559142197791,-115.41443999483572,-3499.4496853923415,-827.3266334049581,-180.90961231332471
-4203.323046522951,-848.0447683029299,-180.31551969936174,-2851.1102805968803,-920.2646292614597,-115.22982704422552,-4121.102695835037,-824.3790831239393,-158.67254140154654,-2638.936705795341,-920.3053085688438,-155.28163385815216,-3053.7105215541237,-895.091675417674,-164.53182178927761
-3691.0032209650126,-872.0279294773965,-151.95340450110533,-2387.8525488322184,-735.2477902954646,-147.70678475501433,-3831.95504599207,-830.4172560520187,-162.5071142681476,-3317.7637926320813,-1093.1435015686975,-130.88736348092527,-2685.3236507775337,-920.8427289188404,-167.6604447620974
-3861.94013376031,-808.4104607290229,-168.51621420744127,-2696.573010310932,-886.6706967293286,-182.55491618839994,-4274.564932044337,-842.7810923190491,-160.8135203302122,-3431.7888083754387,-819.4795013311585,-166.2620985249369,-3625.954606749794,-807.9263904692436,-164.84420227209318
-4219.7137739359205,-828.2691792760036,-160.8828783942025,-2642.6780078456113,-784.6167692005728,-126.0013912380253,-3936.2603493368215,-838.761343858014,-166.0780642329182,-3965.1707136279424,-852.2557851797234,-228.09565192145794,-3352.3599334982778,-951.9225289486463,-131.84313606461205
-4212.851284482027,-821.2224544000738,-168.08880070795846,-2587.1962646744196,-773.1068111682729,-81.81857003646508,-4014.052283998412,-837.9088857384994,-168.16721731330355,-3041.0977073691747,-861.7523503296287,-120.77676313246158,-3885.098276697525,-995.6052025893172,-159.14603928616793
-4202.802493463509,-821.3138361695172,-160.946098085369,-3414.278156191867,-765.2087975598071,-112.41289533040839,-3905.9169187749326,-829.8150919655741,-167.20602164832195,-2730.1146953052466,-813.0073122350913,-116.5932415057613,-4384.113444788639,-938.8079481224609,-182.9443316430454
-4093.88491698141,-817.2777495897707,-163.63270208449413,-2121.7189643014717,-899.2410622338668,-132.75880403520105,-4127.520899512173,-822.1413914967778,-167.93424441968125,-2663.343662531899,-773.7956128969984,-215.11108541618154,-3426.9634058616025,-868.5982835892917,-182.82766263202313
-3942.184948075927,-817.8321113195657,-157.0363921518603,-3514.2817951274787,-694.9987083309902,-94.44464560986879,-3876.040084388518,-850.5753575247293,-166.70330836042575,-3380.6487724969793,-823.1792542341342,-131.87482541977622,-4007.1946485412514,-942.7129872989929,-148.14497796716773
-4135.980541853491,-815.0605712540486,-180.0640670359074,-2012.8793500480463,-982.7673729677574,-130.37838089907174,-3882.807019833833,-842.180914387052,-159.67013425444233,-4088.9713053693827,-885.3133231785353,-127.80298970342864,-4328.336699663312,-834.9379964469448,-137.88620581859814
-3924.5354754284826,-852.0225375246055,-175.70134554423126,-3419.8689173863013,-1212.5580986425075,-143.92262330365014,-4054.8972424513718,-830.8521950177948,-162.2488396343417,-4084.4216576822478,-803.4644184140299,-167.56255899408063,-3421.6516154277256,-821.6140628397563,-193.58505525524066
-4049.9738326062943,-810.4544932431829,-139.72611657451995,-2596.674734824997,-770.5150549937251,-195.99282502126147,-4204.071399662397,-857.0448209545428,-169.6577656788389,-3416.8139928892138,-885.7221802765422,-194.35820180529657,-3758.218582290846,-840.2579953931823,-178.8200409557191
-3590.969466301345,-838.8850199589325,-179.62893090919775,-3350.1044713174865,-810.9402230033118,-132.46605809044271,-4195.598435032651,-821.0885324610439,-168.81453711992907,-3745.4481681086327,-845.7161327639218,-107.57569524994693,-3175.7474509351,-840.0087709010323,-154.2074600132802
-3890.1048057656394,-843.1961919700343,-164.3390940638335,-3113.994973792229,-808.7274507962461,-213.86193284170662,-4130.947429154242,-865.9142919504582,-162.29089786451516,-3367.193673455626,-841.9942071569126,-91.47322886200399,-3743.9456701809036,-831.3371155522208,-148.21137797253635
-3862.354161834646,-821.3743293206144,-161.35042499818945,-2202.611205226293,-923.5019076206312,-133.79297198229733,-3810.5107113695785,-825.5895335652614,-165.05413155587115,-2673.1642029323016,-993.8037801645269,-261.16048921407724,-4607.139743933571,-877.8914177192895,-206.5835125210598
-3516.7717406836696,-887.8442432395998,-155.44685646731926,-2890.501417114183,-839.1426841778278,-147.5986544140611,-3969.787088493275,-835.5619151613867,-168.729598132873,-3512.2691256968774,-890.4013003919132,-143.99938273629888,-3515.4807939725574,-852.5345239716571,-180.21469142507084
-4342.101060758256,-851.0783017236322,-181.998670983608,-2614.1177524345953,-1054.6413031742968,-106.8439434517337,-3963.381309295958,-831.8063666381432,-164.74875007214243,-3519.2272028501825,-836.6912844603333,-222.62194510122436,-5104.327195733069,-772.8381139434091,-163.45130081662387
-3824.038014020136,-865.3081813069284,-175.20405487191746,-3489.5317105183576,-1412.0712557183012,-200.23596699529702,-4050.057573022618,-867.9466456360053,-169.52243654130956,-2169.476851705429,-891.9793432785073,-135.12836794890435,-3524.2081743824388,-863.4254945587397,-128.8851196645505
-3555.3085085738976,-810.1299922798873,-166.5412938636987,-1950.9101703100744,-711.5941749482289,-184.34422936601388,-4117.697261084652,-861.8734395087877,-167.54750867275607,-2961.17148542505,-1051.4703059778672,-135.98765159378775,-4074.746623617873,-857.9547764901611,-163.62069134989457
-4527.343928230786,-829.423642451526,-143.7296273346627,-3318.4425310110173,-1032.4271418414844,-205.81234566243347,-4051.997493020173,-832.5909547070543,-161.00809731574887,-2379.271920515582,-1144.6289377084338,-194.41561694699297,-4225.065760640903,-821.791333567645,-138.75478539149435
-4051.945845636935,-843.0705097177587,-179.69451088442185,-3117.048616417555,-759.173273680258,-177.5123662142672,-3797.772332929357,-854.5398250685821,-178.14723045929605,-3315.4632446529868,-838.2813769237406,-197.4353929115862,-3841.273310688323,-815.8473983714064,-175.76995718246854
-3679.8912557315084,-862.5303060457582,-157.62731696202812,-3096.913374607553,-810.2952091234828,-125.26960430130045,-4049.3847936672278,-846.8672808839998,-165.8263403668591,-3671.5825449461513,-1013.993666211973,-178.5013673685658,-3976.325324228287,-819.3428219091197,-172.2405304944082
-4065.831164731859,-825.5245241153447,-168.16334862910017,-2003.867290456383,-757.9412279658449,-125.27481414833092,-3732.8357559139904,-803.6672060265352,-158.76846222680837,-3015.0468040523215,-937.2663022024469,-104.42164388918792,-3712.8647674088174,-796.0393462199565,-163.91682013443602
-3476.878379644399,-855.4388557018485,-149.16883068551488,-2323.467708039529,-828.4274198214317,-117.41818993333536,-4204.366837372315,-868.0223519953188,-170.801040586787,-3770.4061773451294,-879.8424966926608,-186.78624141144496,-3636.917574000673,-875.4038226377584,-145.6005832856288
-4369.728884952967,-857.8523172810626,-159.29392117451016,-2076.536737025355,-1083.6298090256632,-243.76507388153442,-4127.926038691444,-838.5206571781099,-167.76386259906954,-2833.0497143196067,-859.526891767533,-136.42635652749382,-4195.218725660955,-919.9941162305466,-151.05936123041974
-3694.7471137377975,-839.5115169992675,-159.61483008543684,-2138.133713912789,-877.0272229803868,-140.1333893288588,-4058.805006887979,-839.2343928467383,-175.96688275482634,-3969.99624267509,-841.499425106974,-198.78454425258593,-2349.0065622448046,-917.4370458653214,-181.5518278558818
-3973.0959243925004,-854.6886532619103,-164.16188731388735,-3320.757431699374,-810.3805110879298,-138.77572980410685,-4033.2970341075725,-821.8288303538695,-160.1543206063346,-3407.363492511312,-891.0163471650662,-246.4726553241879,-3701.249333861409,-857.3098680921673,-169.71334931912122
-4105.546541188511,-884.4958591706608,-151.5507454049797,-2010.8648832338747,-778.3621446326459,-185.54411183727336,-4120.068838756656,-854.1015353109894,-153.26133813757824,-5432.040082071698,-831.5700887917762,-129.84202289569913,-3109.5250223306875,-911.3213003741025,-135.83550019806836
-4265.733322132102,-823.9993580356138,-166.625213275983,-3265.4758797018194,-930.7849415091566,-119.52179690269354,-4015.367346683982,-831.4232892239452,-162.8105711940894,-3316.758960518377,-854.7142910865616,-115.75069368838672,-4160.726941783949,-866.5130692846915,-155.02376525134204
-3587.485289122441,-900.3553659899895,-168.6915213300577,-2149.4159744815465,-742.356574535642,-115.11380076252644,-4058.80666315893,-837.0235919655045,-173.29118694226378,-2679.7116531734123,-878.2964563760759,-167.39041083448083,-5026.530797096045,-822.4633960972162,-148.30039119875386
-3953.784927666871,-889.2987635164764,-185.16765475505454,-2030.0176123146261,-792.227289485709,-98.28576925257488,-4145.841856187507,-849.8426528396571,-158.33237128679664,-4810.188818442518,-905.4111034687955,-100.93148732946494,-4016.958638206932,-903.2352222849167,-160.73467406175862
-3828.34354865242,-867.4063568499051,-175.70140608621185,-3046.3671690026613,-819.3328604646179,-78.4042230637112,-3905.02269530382,-854.9263192567755,-170.97308245077724,-3617.8719275579174,-851.4621151208512,-137.47145446796583,-3135.578336315481,-882.3121705177084,-161.09093194608278
-4012.862765291598,-899.3635094730367,-167.68323102526264,-3511.6527123051787,-785.789041283674,-113.72521507567282,-3992.64790305335,-834.6750486914148,-151.03079458576005,-4071.078848452281,-871.5503110245804,-131.6711341876862,-3478.7686680124316,-812.3906641285554,-186.41152020215648
-3717.7025096143525,-806.5678854593775,-176.6065633465113,-3145.423959248983,-781.3654514818388,-195.08423848953572,-3892.4329924288304,-860.4131646833547,-160.84704321100358,-3775.7732485466927,-800.0515010793041,-170.40659469013946,-3908.805006215534,-832.3373615100718,-163.40380787650662
-3905.184528213916,-851.5922182664635,-169.29777792024066,-2418.791279533556,-758.927152288159,-199.35035056618642,-4080.1792321694434,-853.4067749940407,-159.36406360446836,-3755.675986793459,-905.9029498790767,-192.0160582428536,-4131.316439352025,-810.5171525704034,-150.6992924353334
-4195.886743636934,-838.8454003030006,-172.81247484807102,-2224.745589950618,-1026.5600008077001,-91.25615035851595,-4312.616514427166,-834.9089903463143,-174.42338079870404,-4335.150297050874,-825.2947710699202,-160.52229411849552,-3734.428840247611,-825.8947801593437,-152.77637808836263
-4130.081384720071,-883.0730575227474,-172.71458552104795,-3784.2139596722045,-1007.1604660171431,-207.38164145388123,-4360.579229728277,-849.6315209792954,-152.08681696615358,-2239.2366251920325,-844.7858140969932,-117.64522627808678,-4829.001587857613,-881.6948739391568,-181.1196183027577
-4449.165566675754,-811.9621478838231,-159.45692726263485,-3742.663230489186,-1185.2510284632463,-131.12972329196566,-3973.727480363129,-832.0853266290999,-164.79286875874922,-3172.915881481477,-893.1736081071704,-104.83061838523065,-3670.2363356199367,-851.9674644105878,-188.57208046696076
