niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,dmod
2.9500e+02,3.0000e+00,3.2778e+01,-5.0405e+04,-5.0412e+04,-5.8941e-01,-5.0412e+04,1.2239e-01,7.4972e+00,4.9669e+04,1.8251e+02,-1.0077e+00,-1.6253e+00,2.3318e+00,1.2210e+00,3.0859e+00,3.1463e+01
2.9600e+02,3.0000e+00,3.2780e+01,-5.0070e+04,-5.0078e+04,-5.9141e-01,-5.0078e+04,1.2241e-01,7.4992e+00,4.9402e+04,1.8405e+02,-1.1724e+00,-1.8251e+00,3.4652e-01,1.3434e+00,3.0284e+00,3.1011e+01
2.9700e+02,2.0000e+00,3.2818e+01,-5.0028e+04,-5.0036e+04,-5.9341e-01,-5.0036e+04,1.2242e-01,7.5012e+00,4.9068e+04,1.8495e+02,-1.1750e+00,-1.7691e+00,1.2390e+00,2.4641e+00,3.1741e+00,3.1664e+01
2.9800e+02,1.0000e+00,3.2892e+01,-4.9717e+04,-4.9724e+04,-5.9540e-01,-4.9724e+04,1.2244e-01,7.5032e+00,4.9026e+04,1.8533e+02,-1.0486e+00,-1.7897e+00,1.3132e+00,1.7154e+00,2.6466e+00,3.0181e+01
2.9900e+02,2.0000e+00,3.2930e+01,-4.9290e+04,-4.9298e+04,-5.9740e-01,-4.9298e+04,1.2246e-01,7.5052e+00,4.8714e+04,1.8623e+02,-1.1076e+00,-1.7611e+00,7.6672e-01,1.1415e+00,3.3421e+00,3.1808e+01
3.0000e+02,1.0000e+00,3.3003e+01,-4.8545e+04,-4.8553e+04,-5.9940e-01,-4.8553e+04,1.2247e-01,7.5072e+00,4.8288e+04,1.8665e+02,-1.1342e+00,-1.5707e+00,2.6089e-01,3.1325e+00,2.4928e+00,3.1831e+01
3.0100e+02,1.0000e+00,3.3077e+01,-4.6822e+04,-4.6830e+04,-6.0140e-01,-4.6830e+04,1.2249e-01,7.5092e+00,4.7543e+04,1.8717e+02,-1.1409e+00,-1.8988e+00,1.1097e+00,2.8554e+00,1.2400e+00,3.1023e+01
3.0200e+02,2.0000e+00,3.3114e+01,-4.6293e+04,-4.6300e+04,-6.0340e-01,-4.6300e+04,1.2250e-01,7.5112e+00,4.5820e+04,1.8823e+02,-1.1259e+00,-1.6731e+00,1.5165e+00,2.7697e+00,1.7855e+00,3.0892e+01
3.0300e+02,4.0000e+00,3.3079e+01,-4.5821e+04,-4.5829e+04,-6.0539e-01,-4.5829e+04,1.2252e-01,7.5131e+00,4.5291e+04,1.9031e+02,-1.1235e+00,-1.8091e+00,1.1394e+00,2.9467e+00,1.0197e+00,3.1251e+01
3.0400e+02,1.0000e+00,3.3152e+01,-4.5135e+04,-4.5142e+04,-6.0739e-01,-4.5142e+04,1.2254e-01,7.5151e+00,4.4819e+04,1.9083e+02,-1.1019e+00,-1.6950e+00,1.2811e+00,1.3619e+00,3.1920e+00,3.1476e+01
3.0500e+02,2.0000e+00,3.3188e+01,-4.4502e+04,-4.4510e+04,-6.0939e-01,-4.4510e+04,1.2255e-01,7.5171e+00,4.4133e+04,1.9173e+02,-1.0639e+00,-1.9975e+00,1.2600e+00,3.0450e+00,2.7699e+00,3.1860e+01
3.0600e+02,2.0000e+00,3.3225e+01,-4.3661e+04,-4.3668e+04,-6.1139e-01,-4.3668e+04,1.2257e-01,7.5191e+00,4.3500e+04,1.9266e+02,-1.1783e+00,-1.7111e+00,1.4393e+00,2.9303e+00,2.0245e+00,3.1334e+01
3.0700e+02,3.0000e+00,3.3225e+01,-4.3142e+04,-4.3150e+04,-6.1339e-01,-4.3150e+04,1.2259e-01,7.5211e+00,4.2659e+04,1.9394e+02,-1.2173e+00,-1.5969e+00,2.0946e+00,2.7927e+00,1.5978e+00,3.1165e+01
3.0800e+02,1.0000e+00,3.3297e+01,-4.3113e+04,-4.3121e+04,-6.1538e-01,-4.3121e+04,1.2260e-01,7.5231e+00,4.2140e+04,1.9446e+02,-1.0699e+00,-1.7892e+00,1.6275e+00,3.1099e+00,2.6176e+00,3.1929e+01
3.0900e+02,3.0000e+00,3.3297e+01,-4.1544e+04,-4.1551e+04,-6.1738e-01,-4.1551e+04,1.2262e-01,7.5251e+00,4.2111e+04,1.9588e+02,-1.1785e+00,-1.5066e+00,1.0795e+00,2.4356e+00,2.3181e+00,3.0395e+01
3.1000e+02,1.0000e+00,3.3369e+01,-4.1391e+04,-4.1399e+04,-6.1938e-01,-4.1399e+04,1.2263e-01,7.5271e+00,4.0541e+04,1.9652e+02,-1.2212e+00,-1.8534e+00,1.9109e+00,1.1858e+00,2.5709e+00,3.0322e+01
3.1100e+02,1.0000e+00,3.3441e+01,-4.1164e+04,-4.1171e+04,-6.2138e-01,-4.1171e+04,1.2265e-01,7.5291e+00,4.0389e+04,1.9688e+02,-1.1107e+00,-1.9769e+00,1.6403e+00,1.9880e+00,3.2015e+00,3.1656e+01
3.1200e+02,3.0000e+00,3.3441e+01,-4.1131e+04,-4.1139e+04,-6.2338e-01,-4.1139e+04,1.2267e-01,7.5311e+00,4.0161e+04,1.9811e+02,-1.1158e+00,-1.5904e+00,1.4279e-01,2.6736e+00,2.9178e+00,3.1416e+01
3.1300e+02,1.0000e+00,3.3512e+01,-4.0747e+04,-4.0754e+04,-6.2537e-01,-4.0754e+04,1.2268e-01,7.5331e+00,4.0129e+04,1.9862e+02,-1.1952e+00,-1.5954e+00,7.5710e-01,2.7179e+00,1.2591e+00,3.0683e+01
3.1400e+02,1.0000e+00,3.3583e+01,-4.0454e+04,-4.0461e+04,-6.2737e-01,-4.0461e+04,1.2270e-01,7.5351e+00,3.9744e+04,1.9913e+02,-1.1245e+00,-1.8333e+00,2.6355e-01,2.6020e+00,1.3787e+00,3.0390e+01
3.1500e+02,2.0000e+00,3.3618e+01,-4.0264e+04,-4.0272e+04,-6.2937e-01,-4.0272e+04,1.2272e-01,7.5371e+00,3.9451e+04,1.9999e+02,-1.0267e+00,-1.6121e+00,6.2290e-01,2.8289e+00,1.7878e+00,3.0992e+01
3.1600e+02,4.0000e+00,3.3581e+01,-4.0044e+04,-4.0052e+04,-6.3137e-01,-4.0052e+04,1.2273e-01,7.5391e+00,3.9262e+04,2.0175e+02,-1.1023e+00,-1.9304e+00,8.6809e-02,1.3881e+00,2.8923e+00,3.0738e+01
3.1700e+02,3.0000e+00,3.3581e+01,-3.9566e+04,-3.9573e+04,-6.3337e-01,-3.9573e+04,1.2275e-01,7.5411e+00,3.9042e+04,2.0313e+02,-1.2240e+00,-1.9475e+00,2.1615e+00,1.9947e+00,2.1043e+00,3.0379e+01
3.1800e+02,1.0000e+00,3.3651e+01,-3.9331e+04,-3.9338e+04,-6.3536e-01,-3.9338e+04,1.2276e-01,7.5431e+00,3.8563e+04,2.0349e+02,-1.1005e+00,-1.8254e+00,1.2294e-01,2.5664e+00,2.0412e+00,3.0472e+01
3.1900e+02,1.0000e+00,3.3721e+01,-3.8425e+04,-3.8433e+04,-6.3736e-01,-3.8433e+04,1.2278e-01,7.5451e+00,3.8329e+04,2.0400e+02,-1.0195e+00,-1.5634e+00,8.7937e-01,2.5753e+00,1.8946e+00,3.0426e+01
3.2000e+02,5.0000e+00,3.3649e+01,-3.8147e+04,-3.8155e+04,-6.3936e-01,-3.8155e+04,1.2280e-01,7.5471e+00,3.7423e+04,2.0614e+02,-1.1592e+00,-1.6346e+00,1.1889e+00,1.8610e+00,2.6022e+00,3.0252e+01
3.2100e+02,1.0000e+00,3.3718e+01,-3.7351e+04,-3.7358e+04,-6.4136e-01,-3.7358e+04,1.2281e-01,7.5491e+00,3.7145e+04,2.0652e+02,-1.0587e+00,-1.8177e+00,1.8897e+00,2.6863e+00,1.5773e+00,3.0881e+01
3.2200e+02,1.0000e+00,3.3788e+01,-3.6861e+04,-3.6868e+04,-6.4336e-01,-3.6868e+04,1.2283e-01,7.5511e+00,3.6348e+04,2.0703e+02,-1.0219e+00,-1.8937e+00,8.0538e-01,1.6541e+00,3.2334e+00,3.1645e+01
3.2300e+02,2.0000e+00,3.3822e+01,-3.6254e+04,-3.6262e+04,-6.4535e-01,-3.6262e+04,1.2285e-01,7.5531e+00,3.5858e+04,2.0804e+02,-1.1446e+00,-1.5339e+00,2.1691e+00,2.1129e+00,1.0730e+00,3.0214e+01
3.2400e+02,3.0000e+00,3.3820e+01,-3.6222e+04,-3.6230e+04,-6.4735e-01,-3.6230e+04,1.2286e-01,7.5551e+00,3.5252e+04,2.0929e+02,-1.2183e+00,-1.9980e+00,1.9615e+00,2.4012e+00,2.6513e+00,3.1044e+01
3.2500e+02,3.0000e+00,3.3819e+01,-3.5760e+04,-3.5768e+04,-6.4935e-01,-3.5768e+04,1.2288e-01,7.5571e+00,3.5220e+04,2.1066e+02,-1.2485e+00,-1.6656e+00,2.1722e+00,1.9396e+00,1.7028e+00,3.0203e+01
3.2600e+02,2.0000e+00,3.3853e+01,-3.4680e+04,-3.4688e+04,-6.5135e-01,-3.4688e+04,1.2289e-01,7.5591e+00,3.4758e+04,2.1138e+02,-1.2128e+00,-1.7153e+00,1.4937e-01,1.4232e+00,1.1726e+00,3.1812e+01
3.2700e+02,2.0000e+00,3.3886e+01,-3.4192e+04,-3.4200e+04,-6.5335e-01,-3.4200e+04,1.2291e-01,7.5611e+00,3.3678e+04,2.1225e+02,-1.1318e+00,-1.7169e+00,3.6671e-01,1.2494e+00,1.2163e+00,3.1506e+01
3.2800e+02,3.0000e+00,3.3884e+01,-3.3633e+04,-3.3640e+04,-6.5534e-01,-3.3640e+04,1.2293e-01,7.5631e+00,3.3190e+04,2.1375e+02,-1.0241e+00,-1.6498e+00,8.0971e-01,2.2958e+00,2.6042e+00,3.0587e+01
3.2900e+02,1.0000e+00,3.3953e+01,-3.3527e+04,-3.3535e+04,-6.5734e-01,-3.3535e+04,1.2294e-01,7.5651e+00,3.2630e+04,2.1410e+02,-1.1881e+00,-1.7849e+00,6.4746e-01,2.6605e+00,1.0830e+00,3.0606e+01
3.3000e+02,1.0000e+00,3.4021e+01,-3.3234e+04,-3.3241e+04,-6.5934e-01,-3.3241e+04,1.2296e-01,7.5671e+00,3.2525e+04,2.1464e+02,-1.1672e+00,-1.9536e+00,2.5819e-01,1.1149e+00,1.3412e+00,3.1287e+01
3.3100e+02,1.0000e+00,3.4089e+01,-3.3223e+04,-3.3230e+04,-6.6134e-01,-3.3230e+04,1.2297e-01,7.5687e+00,3.2231e+04,2.1518e+02,-1.0490e+00,-1.6107e+00,1.2108e+00,1.3185e+00,1.0639e+00,3.1853e+01
3.3200e+02,4.0000e+00,3.4051e+01,-3.3217e+04,-3.3225e+04,-6.6334e-01,-3.3225e+04,1.2263e-01,7.5261e+00,3.2220e+04,2.1681e+02,-1.1888e+00,-1.6680e+00,1.2031e+00,1.0874e+00,1.2772e+00,3.1791e+01
3.3300e+02,5.0000e+00,3.3980e+01,-3.3116e+04,-3.3123e+04,-6.6533e-01,-3.3123e+04,1.2301e-01,7.5731e+00,3.2215e+04,2.1895e+02,-1.0266e+00,-1.6469e+00,1.9035e+00,2.8565e+00,1.0843e+00,3.1237e+01
3.3400e+02,3.0000e+00,3.3978e+01,-3.3062e+04,-3.3069e+04,-6.6733e-01,-3.3069e+04,1.2302e-01,7.5751e+00,3.2113e+04,2.2049e+02,-1.1573e+00,-1.7021e+00,5.3364e-01,1.5534e+00,1.0880e+00,3.1774e+01
3.3500e+02,1.0000e+00,3.4045e+01,-3.2236e+04,-3.2243e+04,-6.6933e-01,-3.2243e+04,1.2304e-01,7.5771e+00,3.2060e+04,2.2085e+02,-1.2224e+00,-1.8195e+00,1.4676e-01,1.3620e+00,1.5528e+00,3.1668e+01
3.3600e+02,1.0000e+00,3.4112e+01,-3.2208e+04,-3.2215e+04,-6.7133e-01,-3.2215e+04,1.2306e-01,7.5791e+00,3.1233e+04,2.2121e+02,-1.0617e+00,-1.5994e+00,1.5676e+00,2.3707e+00,2.7940e+00,3.1058e+01
3.3700e+02,2.0000e+00,3.4144e+01,-3.2199e+04,-3.2207e+04,-6.7333e-01,-3.2207e+04,1.2304e-01,7.5766e+00,3.1205e+04,2.2206e+02,-1.0449e+00,-1.7399e+00,9.8374e-01,1.1027e+00,1.3024e+00,3.1395e+01
3.3800e+02,1.0000e+00,3.4211e+01,-3.2063e+04,-3.2071e+04,-6.7532e-01,-3.2071e+04,1.2309e-01,7.5831e+00,3.1197e+04,2.2256e+02,-1.1284e+00,-1.5970e+00,1.1286e+00,1.1762e+00,1.5356e+00,3.1800e+01
3.3900e+02,2.0000e+00,3.4242e+01,-3.2035e+04,-3.2043e+04,-6.7732e-01,-3.2043e+04,1.2311e-01,7.5851e+00,3.1061e+04,2.2355e+02,-1.1143e+00,-1.8960e+00,2.2773e-01,3.1746e+00,1.0684e+00,3.1937e+01
3.4000e+02,3.0000e+00,3.4240e+01,-3.1927e+04,-3.1934e+04,-6.7932e-01,-3.1934e+04,1.2312e-01,7.5871e+00,3.1033e+04,2.2496e+02,-1.1793e+00,-1.8791e+00,2.1784e+00,1.9177e+00,3.2201e+00,3.1900e+01
3.4100e+02,8.0000e+00,3.4066e+01,-3.1633e+04,-3.1641e+04,-6.8132e-01,-3.1641e+04,1.2314e-01,7.5891e+00,3.0925e+04,2.2854e+02,-1.2205e+00,-1.9978e+00,1.6779e+00,2.3824e+00,1.7695e+00,3.0304e+01
3.4200e+02,3.0000e+00,3.4064e+01,-3.1442e+04,-3.1449e+04,-6.8332e-01,-3.1449e+04,1.2315e-01,7.5911e+00,3.0631e+04,2.2989e+02,-1.1971e+00,-1.6573e+00,1.9898e+00,3.1191e+00,2.0253e+00,3.1957e+01
3.4300e+02,4.0000e+00,3.4028e+01,-3.1314e+04,-3.1322e+04,-6.8531e-01,-3.1322e+04,1.2317e-01,7.5931e+00,3.0440e+04,2.3180e+02,-1.0939e+00,-1.7480e+00,2.4334e+00,1.9698e+00,1.2036e+00,3.0692e+01
3.4400e+02,2.0000e+00,3.4059e+01,-3.1210e+04,-3.1218e+04,-6.8731e-01,-3.1218e+04,1.2319e-01,7.5951e+00,3.0312e+04,2.3283e+02,-1.1044e+00,-1.7815e+00,3.5560e-01,2.9536e+00,2.5875e+00,3.1650e+01
3.4500e+02,2.0000e+00,3.4091e+01,-3.0837e+04,-3.0845e+04,-6.8931e-01,-3.0845e+04,1.2320e-01,7.5971e+00,3.0208e+04,2.3358e+02,-1.1018e+00,-1.5327e+00,2.1449e+00,2.5611e+00,2.9180e+00,3.1597e+01
3.4600e+02,1.0000e+00,3.4156e+01,-3.0551e+04,-3.0558e+04,-6.9131e-01,-3.0558e+04,1.2322e-01,7.5991e+00,2.9835e+04,2.3407e+02,-1.0396e+00,-1.9037e+00,5.9372e-01,1.3822e+00,1.5686e+00,3.1532e+01
3.4700e+02,1.0000e+00,3.4221e+01,-3.0476e+04,-3.0483e+04,-6.9331e-01,-3.0483e+04,1.2324e-01,7.6011e+00,2.9548e+04,2.3459e+02,-1.1091e+00,-1.5863e+00,1.4708e+00,2.1751e+00,2.4602e+00,3.0384e+01
3.4800e+02,1.0000e+00,3.4286e+01,-3.0274e+04,-3.0281e+04,-6.9530e-01,-3.0281e+04,1.2325e-01,7.6031e+00,2.9474e+04,2.3511e+02,-1.0121e+00,-1.7733e+00,7.3197e-01,1.4978e+00,1.0496e+00,3.1317e+01
3.4900e+02,1.0000e+00,3.4350e+01,-3.0222e+04,-3.0229e+04,-6.9730e-01,-3.0229e+04,1.2327e-01,7.6051e+00,2.9271e+04,2.3560e+02,-1.0589e+00,-1.7046e+00,7.8291e-01,1.2185e+00,1.6834e+00,3.1542e+01
3.5000e+02,1.0000e+00,3.4415e+01,-2.9835e+04,-2.9842e+04,-6.9930e-01,-2.9842e+04,1.2328e-01,7.6071e+00,2.9219e+04,2.3615e+02,-1.1952e+00,-1.8990e+00,1.2205e+00,1.1445e+00,1.6698e+00,3.1742e+01
3.5100e+02,1.0000e+00,3.4479e+01,-2.9598e+04,-2.9606e+04,-7.0130e-01,-2.9606e+04,1.2330e-01,7.6091e+00,2.8832e+04,2.3651e+02,-1.2374e+00,-1.7087e+00,7.0649e-01,1.7333e+00,1.3151e+00,3.1786e+01
3.5200e+02,4.0000e+00,3.4442e+01,-2.9425e+04,-2.9432e+04,-7.0330e-01,-2.9432e+04,1.2332e-01,7.6111e+00,2.8596e+04,2.3826e+02,-1.1042e+00,-1.5822e+00,6.1619e-01,1.6565e+00,1.3201e+00,3.1580e+01
3.5300e+02,3.0000e+00,3.4439e+01,-2.9305e+04,-2.9312e+04,-7.0529e-01,-2.9312e+04,1.2333e-01,7.6131e+00,2.8422e+04,2.3950e+02,-1.1353e+00,-1.7239e+00,7.3867e-02,1.0213e+00,1.7998e+00,3.1386e+01
3.5400e+02,3.0000e+00,3.4436e+01,-2.8901e+04,-2.8908e+04,-7.0729e-01,-2.8908e+04,1.2335e-01,7.6150e+00,2.8302e+04,2.4094e+02,-1.0674e+00,-1.7980e+00,2.9482e-01,2.9090e+00,2.3342e+00,3.1444e+01
3.5500e+02,2.0000e+00,3.4466e+01,-2.8818e+04,-2.8826e+04,-7.0929e-01,-2.8826e+04,1.2336e-01,7.6170e+00,2.7898e+04,2.4197e+02,-1.1737e+00,-1.7513e+00,8.2475e-01,1.5452e+00,1.1792e+00,3.1340e+01
3.5600e+02,1.0000e+00,3.4530e+01,-2.8772e+04,-2.8780e+04,-7.1129e-01,-2.8780e+04,1.2338e-01,7.6190e+00,2.7816e+04,2.4248e+02,-1.1324e+00,-1.8997e+00,5.2142e-01,1.4438e+00,1.8856e+00,3.1824e+01
3.5700e+02,1.0000e+00,3.4593e+01,-2.8738e+04,-2.8745e+04,-7.1329e-01,-2.8745e+04,1.2340e-01,7.6210e+00,2.7770e+04,2.4286e+02,-1.0769e+00,-1.7619e+00,4.2316e-01,1.1579e+00,1.0806e+00,3.0485e+01
3.5800e+02,6.0000e+00,3.4489e+01,-2.8333e+04,-2.8340e+04,-7.1528e-01,-2.8340e+04,1.2341e-01,7.6230e+00,2.7735e+04,2.4526e+02,-1.0527e+00,-1.9507e+00,1.1058e+00,1.9517e+00,3.0815e+00,3.1424e+01
3.5900e+02,2.0000e+00,3.4519e+01,-2.8314e+04,-2.8322e+04,-7.1728e-01,-2.8322e+04,1.2343e-01,7.6250e+00,2.7330e+04,2.4617e+02,-1.1234e+00,-1.9107e+00,3.3147e-01,1.6474e+00,1.7215e+00,3.1757e+01
3.6000e+02,2.0000e+00,3.4549e+01,-2.8311e+04,-2.8319e+04,-7.1928e-01,-2.8319e+04,1.2015e-01,7.2252e+00,2.7312e+04,2.4709e+02,-1.0277e+00,-1.5409e+00,3.8096e-01,1.2975e+00,1.0251e+00,3.0560e+01
3.6100e+02,1.0000e+00,3.4612e+01,-2.8212e+04,-2.8220e+04,-7.2128e-01,-2.8220e+04,1.2346e-01,7.6290e+00,2.7309e+04,2.4747e+02,-1.0137e+00,-1.5036e+00,5.6846e-01,1.4384e+00,1.3869e+00,3.1104e+01
3.6200e+02,1.0000e+00,3.4674e+01,-2.8168e+04,-2.8176e+04,-7.2328e-01,-2.8176e+04,1.2348e-01,7.6310e+00,2.7210e+04,2.4786e+02,-1.1656e+00,-1.5021e+00,1.1552e+00,3.0273e+00,2.7586e+00,3.1921e+01
3.6300e+02,1.0000e+00,3.4737e+01,-2.7935e+04,-2.7942e+04,-7.2527e-01,-2.7942e+04,1.2349e-01,7.6330e+00,2.7166e+04,2.4837e+02,-1.1126e+00,-1.7388e+00,1.8508e+00,2.4055e+00,2.3544e+00,3.0745e+01
3.6400e+02,3.0000e+00,3.4733e+01,-2.7899e+04,-2.7906e+04,-7.2727e-01,-2.7906e+04,1.2351e-01,7.6350e+00,2.6932e+04,2.4991e+02,-1.0925e+00,-1.5652e+00,2.1923e-01,3.1648e+00,1.1031e+00,3.1916e+01
3.6500e+02,5.0000e+00,3.4663e+01,-2.7815e+04,-2.7822e+04,-7.2927e-01,-2.7822e+04,1.2353e-01,7.6370e+00,2.6896e+04,2.5233e+02,-1.0346e+00,-1.8049e+00,2.2126e+00,2.6864e+00,1.2641e+00,3.1155e+01
3.6600e+02,6.0000e+00,3.4561e+01,-2.7639e+04,-2.7647e+04,-7.3127e-01,-2.7647e+04,1.2354e-01,7.6390e+00,2.6812e+04,2.5528e+02,-1.1101e+00,-1.9083e+00,1.7674e+00,2.4615e+00,2.1609e+00,3.0668e+01
3.6700e+02,1.0000e+00,3.4623e+01,-2.7459e+04,-2.7467e+04,-7.3327e-01,-2.7467e+04,1.2356e-01,7.6410e+00,2.6637e+04,2.5566e+02,-1.0083e+00,-1.7258e+00,7.9999e-01,1.3358e+00,2.0557e+00,3.1921e+01
3.6800e+02,1.0000e+00,3.4684e+01,-2.7341e+04,-2.7348e+04,-7.3526e-01,-2.7348e+04,1.2357e-01,7.6430e+00,2.6457e+04,2.5617e+02,-1.1041e+00,-1.6471e+00,9.4641e-01,3.0411e+00,2.5963e+00,3.1863e+01
3.6900e+02,2.0000e+00,3.4713e+01,-2.7326e+04,-2.7334e+04,-7.3726e-01,-2.7334e+04,1.2359e-01,7.6450e+00,2.6338e+04,2.5707e+02,-1.1832e+00,-1.9225e+00,1.6280e+00,1.4053e+00,1.2426e+00,3.1864e+01
3.7000e+02,6.0000e+00,3.4612e+01,-2.7071e+04,-2.7079e+04,-7.3926e-01,-2.7079e+04,1.2361e-01,7.6470e+00,2.6324e+04,2.5997e+02,-1.0192e+00,-1.7382e+00,2.2035e+00,1.7449e+00,1.5505e+00,3.0175e+01
3.7100e+02,1.0000e+00,3.4673e+01,-2.7033e+04,-2.7041e+04,-7.4126e-01,-2.7041e+04,1.2362e-01,7.6490e+00,2.6069e+04,2.6035e+02,-1.0552e+00,-1.7037e+00,1.5399e+00,1.3212e+00,1.1377e+00,3.1573e+01
3.7200e+02,1.0000e+00,3.4734e+01,-2.6957e+04,-2.6964e+04,-7.4326e-01,-2.6964e+04,1.2364e-01,7.6510e+00,2.6031e+04,2.6073e+02,-1.0459e+00,-1.8593e+00,1.3692e+00,1.0314e+00,1.4057e+00,3.1275e+01
3.7300e+02,1.0000e+00,3.4795e+01,-2.6887e+04,-2.6895e+04,-7.4525e-01,-2.6895e+04,1.2366e-01,7.6530e+00,2.5954e+04,2.6125e+02,-1.1641e+00,-1.9633e+00,1.0186e+00,1.7946e+00,1.3570e+00,3.1746e+01
3.7400e+02,1.0000e+00,3.4856e+01,-2.6769e+04,-2.6777e+04,-7.4725e-01,-2.6777e+04,1.2367e-01,7.6550e+00,2.5885e+04,2.6177e+02,-1.0334e+00,-1.5656e+00,8.9126e-01,1.2453e+00,2.0956e+00,3.1895e+01
3.7500e+02,1.0000e+00,3.4916e+01,-2.6668e+04,-2.6675e+04,-7.4925e-01,-2.6675e+04,1.2369e-01,7.6570e+00,2.5767e+04,2.6228e+02,-1.0165e+00,-1.7646e+00,1.2809e+00,1.6575e+00,1.2472e+00,3.1598e+01
3.7600e+02,3.0000e+00,3.4912e+01,-2.6356e+04,-2.6364e+04,-7.5125e-01,-2.6364e+04,1.2370e-01,7.6590e+00,2.5665e+04,2.6368e+02,-1.1662e+00,-1.6712e+00,1.8336e-01,1.1375e+00,1.8080e+00,3.1181e+01
3.7700e+02,2.0000e+00,3.4940e+01,-2.5954e+04,-2.5962e+04,-7.5325e-01,-2.5962e+04,1.2372e-01,7.6610e+00,2.5354e+04,2.6471e+02,-1.2108e+00,-1.6121e+00,8.4154e-02,1.0274e+00,1.8003e+00,3.1053e+01
3.7800e+02,2.0000e+00,3.4968e+01,-2.5898e+04,-2.5905e+04,-7.5525e-01,-2.5905e+04,1.2374e-01,7.6630e+00,2.4952e+04,2.6561e+02,-1.1595e+00,-1.9544e+00,1.1313e-01,1.8561e+00,1.8885e+00,3.1992e+01
3.7900e+02,1.0000e+00,3.5028e+01,-2.5890e+04,-2.5897e+04,-7.5724e-01,-2.5897e+04,1.2370e-01,7.6588e+00,2.4895e+04,2.6598e+02,-1.2300e+00,-1.6877e+00,1.1649e+00,1.7924e+00,1.6916e+00,3.1896e+01
3.8000e+02,1.0000e+00,3.5088e+01,-2.5851e+04,-2.5858e+04,-7.5924e-01,-2.5858e+04,1.2377e-01,7.6670e+00,2.4887e+04,2.6654e+02,-1.0157e+00,-1.7981e+00,4.1266e-01,2.7346e+00,2.7166e+00,3.1395e+01
3.8100e+02,5.0000e+00,3.5018e+01,-2.5784e+04,-2.5792e+04,-7.6124e-01,-2.5792e+04,1.2378e-01,7.6690e+00,2.4848e+04,2.6896e+02,-1.0919e+00,-1.5779e+00,1.6776e+00,1.3672e+00,1.4506e+00,3.1822e+01
3.8200e+02,1.0000e+00,3.5078e+01,-2.5568e+04,-2.5576e+04,-7.6324e-01,-2.5576e+04,1.2380e-01,7.6710e+00,2.4782e+04,2.6947e+02,-1.0357e+00,-1.9262e+00,2.5769e-01,1.2659e+00,1.7331e+00,3.1060e+01
3.8300e+02,3.0000e+00,3.5073e+01,-2.5512e+04,-2.5520e+04,-7.6524e-01,-2.5520e+04,1.2382e-01,7.6730e+00,2.4566e+04,2.7073e+02,-1.2240e+00,-1.8670e+00,4.7644e-01,2.4592e+00,1.2144e+00,3.0186e+01
3.8400e+02,2.0000e+00,3.5101e+01,-2.5250e+04,-2.5258e+04,-7.6723e-01,-2.5258e+04,1.2383e-01,7.6750e+00,2.4510e+04,2.7147e+02,-1.0150e+00,-1.5599e+00,1.1454e+00,1.0433e+00,1.1716e+00,3.0641e+01
3.8500e+02,2.0000e+00,3.5128e+01,-2.5210e+04,-2.5218e+04,-7.6923e-01,-2.5218e+04,1.2385e-01,7.6770e+00,2.4248e+04,2.7251e+02,-1.1764e+00,-1.6097e+00,5.6197e-01,1.7246e+00,3.1225e+00,3.1488e+01
3.8600e+02,2.0000e+00,3.5155e+01,-2.5121e+04,-2.5129e+04,-7.7123e-01,-2.5129e+04,1.2387e-01,7.6790e+00,2.4208e+04,2.7355e+02,-1.1680e+00,-1.5397e+00,2.3262e+00,1.0267e+00,1.2327e+00,3.0268e+01
3.8700e+02,1.0000e+00,3.5214e+01,-2.4932e+04,-2.4939e+04,-7.7323e-01,-2.4939e+04,1.2388e-01,7.6810e+00,2.4119e+04,2.7405e+02,-1.1613e+00,-1.9834e+00,1.6348e+00,1.4356e+00,1.0148e+00,3.1627e+01
3.8800e+02,1.0000e+00,3.5273e+01,-2.4887e+04,-2.4895e+04,-7.7523e-01,-2.4895e+04,1.2390e-01,7.6830e+00,2.3929e+04,2.7443e+02,-1.2356e+00,-1.7748e+00,1.9323e+00,3.0804e+00,1.1670e+00,3.1888e+01
3.8900e+02,1.0000e+00,3.5332e+01,-2.4802e+04,-2.4809e+04,-7.7722e-01,-2.4809e+04,1.2391e-01,7.6850e+00,2.3885e+04,2.7482e+02,-1.1669e+00,-1.7163e+00,1.7491e+00,1.2298e+00,1.1345e+00,3.1726e+01
3.9000e+02,3.0000e+00,3.5326e+01,-2.4797e+04,-2.4805e+04,-7.7922e-01,-2.4805e+04,1.2289e-01,7.5582e+00,2.3799e+04,2.7626e+02,-1.0213e+00,-1.8424e+00,9.5434e-01,1.3820e+00,2.1315e+00,3.1893e+01
3.9100e+02,4.0000e+00,3.5289e+01,-2.4738e+04,-2.4745e+04,-7.8122e-01,-2.4745e+04,1.2395e-01,7.6890e+00,2.3795e+04,2.7807e+02,-1.0926e+00,-1.9702e+00,4.9222e-01,1.6980e+00,2.7696e+00,3.0655e+01
3.9200e+02,1.0000e+00,3.5347e+01,-2.4663e+04,-2.4670e+04,-7.8322e-01,-2.4670e+04,1.2396e-01,7.6910e+00,2.3735e+04,2.7858e+02,-1.2373e+00,-1.8494e+00,4.7546e-01,1.0215e+00,1.3188e+00,3.0226e+01
