# Imag Bmag-Vmag
# F814W F555W-F814W
# Vega Magnitudes
-3.036747 1.040393
-3.091086 1.138682
-3.246402 1.114183
-3.161268 1.006828
-3.022074 0.962041
-3.025516 0.971407
-3.308637 1.303785
-3.374996 1.322202
-3.108686 1.016807
-3.039376 1.072838
-3.035897 1.079960
-3.053160 1.139463
-3.044000 1.104385
-3.308439 1.401246
-3.326566 1.547381
-3.077431 1.191264
-3.020863 1.158136
-2.948763 1.001051
-2.885514 0.984901
-2.966997 1.168739
-3.038554 1.104712
-2.998354 1.084985
-2.908422 1.107586
-2.979973 1.179610
-2.994227 1.110094
-3.023327 1.079859
-3.040123 1.007481
-2.933935 1.002552
-2.900007 1.103673
-2.937423 1.093858
-2.988068 0.980458
-3.107724 1.105522
-3.101802 1.117957
-2.992626 0.881181
-2.998704 1.121090
-2.921646 1.019741
-2.884019 1.074303
-3.044270 1.032857
-3.174711 1.059639
-3.228678 1.242672
-3.163294 1.234410
-3.201369 1.279533
-3.278827 1.307148
-3.177238 1.173671
-3.076382 0.985405
-3.123388 1.165931
-3.091252 1.066086
-3.130904 1.068314
-3.004865 1.117088
-2.951587 1.179538
-2.885636 1.033735
-2.812406 0.920104
-2.822857 0.969550
-2.848493 0.988605
-3.031453 1.247163
-3.178804 1.190537
-3.056562 1.104030
-2.953894 0.967656
-2.966881 1.108648
-2.935462 1.252336
-2.984002 1.066681
-3.036346 1.136913
-3.091902 1.121916
-3.068068 1.273336
-2.961988 1.205343
-2.933990 1.128748
-2.870551 1.071045
-2.964050 1.284729
-2.978337 1.136678
-2.981152 1.261722
-2.907300 1.097184
-2.935466 1.267643
-2.899580 1.114289
-2.972160 1.136409
-2.914061 0.929426
-2.970833 0.994821
-3.102188 1.088637
-3.021001 0.897126
-3.038541 0.967421
-3.017589 1.044370
-3.212187 1.249566
-3.171791 1.229574
-3.054277 1.074098
-3.091096 1.143047
-3.194006 1.173487
-3.127355 1.232028
-3.018158 1.120760
-3.104038 1.254459
-3.109417 1.113430
-3.089532 1.107570
-3.115433 1.300878
-3.006174 1.234186
-2.916787 0.941136
-2.987055 1.201943
-2.941090 1.191353
-2.841485 1.080107
-2.809603 1.019162
-2.834981 1.064005
-2.859256 1.238754
-2.903888 1.202993
-3.003166 1.206183
-2.976279 1.191208
-3.009857 1.293366
-2.875328 1.152503
-2.802125 1.051186
-2.770883 0.931585
-2.857554 1.001422
-2.870136 1.076971
-2.933378 1.058254
-2.884795 0.984780
-3.039396 1.158462
-3.076434 1.130056
-2.953538 1.179758
-3.038912 1.323517
-3.064671 1.212185
-3.037756 1.163893
-3.102357 1.250613
-2.994801 1.221651
-2.978549 0.982824
-2.952321 1.086700
-2.861760 1.139268
-2.935395 1.090464
-2.898584 1.109587
-2.850063 1.106692
-2.863124 1.034992
-2.993886 1.194278
-3.044949 1.099410
-2.978002 0.924436
-2.961360 1.193651
-3.070943 1.140038
-3.020762 1.200188
-2.914831 1.066289
-2.946719 1.158892
-2.886286 1.093336
-2.936479 1.115685
-2.947150 1.213043
-2.955510 1.246851
-2.910412 1.080204
-2.925267 1.027109
-3.065225 1.301975
-3.182738 1.350629
-3.162665 1.380581
-3.122454 1.227408
-3.154896 1.282787
-3.019636 1.281048
-3.054172 1.220511
-3.086262 1.187458
-2.952364 1.125349
-3.134544 1.239062
-3.084541 1.129664
-2.948171 1.091684
-2.907639 1.050920
-2.848744 1.092248
-2.826564 1.423139
-2.946570 1.068056
-3.089940 1.191889
-3.226740 1.218722
-3.473817 1.487198
-3.396979 1.356235
-3.211274 1.246538
-3.027184 1.091150
-2.897437 0.971432
-2.917302 1.037593
-2.968664 1.104181
-2.876051 0.945045
-2.908779 1.045357
-2.905971 1.153067
-2.920678 1.184453
-2.897271 1.074030
-2.930662 0.904047
-2.855831 0.984581
-2.937675 1.007499
-2.847777 1.113683
-2.886200 0.998045
-2.902561 1.127119
-2.953735 1.242735
-2.994000 1.316611
-2.930850 1.328163
-2.962712 1.190348
-2.963898 1.225760
-2.875181 1.071510
-2.819820 1.101197
-2.859989 1.178546
-2.884097 1.016211
-2.979424 1.167997
-3.030479 1.212681
-2.919361 1.096938
-2.954704 1.260342
-2.928035 1.171737
-2.967569 1.112219
-3.034612 1.236375
-3.009069 1.153053
-2.868058 0.954244
-2.972931 1.182061
-2.959763 1.096210
-2.893081 0.928387
-2.810129 0.922093
-2.910050 1.082656
-2.867339 0.871449
-2.837637 0.903621
-2.968918 1.095265
-3.012094 1.122197
-2.961458 1.017381
-3.005188 1.146933
-3.016322 1.144595
-2.949491 1.195650
-2.938799 1.091354
-2.895995 1.246808
-3.018026 1.131251
-3.032689 1.176067
-3.148199 1.286999
-3.250815 1.302300
-3.205392 1.200359
-3.004384 1.207947
-2.920333 1.131136
-2.910277 1.096563
-2.935364 1.261838
-2.892975 1.182318
-2.968837 1.173626
-2.906818 1.167285
-2.840456 1.083211
-2.796634 1.052600
-2.835475 0.984342
-2.833117 0.973614
-2.925778 1.049406
-2.960862 1.094872
-2.957126 1.163607
-2.882175 0.971189
-2.836989 1.037107
-2.840758 1.044177
-2.942857 1.031078
-2.945394 1.033524
-2.947053 1.036970
-2.934663 1.050949
-2.879083 1.052522
-2.921990 1.101605
-3.009901 1.112872
-2.985319 1.104567
-2.870716 1.039067
-2.888745 1.029698
-3.015731 1.276776
-3.070070 1.247800
-2.891569 1.080049
-2.827511 1.245690
-2.937657 1.323351
-2.904274 1.071093
-3.042724 1.124883
-3.079523 1.206494
-3.070311 1.187410
-3.015645 1.117025
-2.945222 1.109607
-2.974662 1.077491
-3.048379 1.095443
-2.927679 0.940755
-2.880225 1.015878
-2.850976 1.007761
-2.967724 1.048958
-3.144060 1.182317
-3.100862 1.045327
-3.001739 1.023839
-3.091646 1.201007
-3.033697 1.071253
-3.081587 1.022973
-3.025842 0.965710
-3.141268 1.107898
-3.194560 1.161413
-3.322905 1.143901
-3.312770 1.098299
-3.084328 1.035780
-3.010829 0.877684
-2.936233 0.957488
-2.924612 1.077807
-2.953436 1.165983
-3.094413 1.036171
-3.071468 1.094634
-3.100220 1.090454
-3.353720 1.314318
-3.389117 1.292499
-3.262849 1.121174
-3.119843 1.045321
-3.216245 1.161275
-3.287435 1.152057
-3.247993 1.122204
-3.196039 1.034617
-3.224876 1.101700
-3.324755 1.107126
-3.180555 0.960700
-3.108691 1.003661
-3.077757 1.004098
-3.119845 1.163370
-3.074020 1.056505
-2.962624 0.809792
-3.003569 0.754959
-3.147130 0.866388
-3.068794 0.987193
-3.032038 1.038005
-3.126359 1.097036
-3.109858 0.872171
-3.167309 1.068428
-3.170427 0.962046
-3.036238 0.807776
-3.032322 1.013075
-2.988505 0.954773
-3.026651 0.857178
-3.109679 0.981699
-3.117525 0.864610
-3.157355 0.874674
-3.098806 0.910075
-3.172155 0.961064
-3.084769 0.998946
-3.021613 1.000965
-3.055390 1.039371
-3.168326 1.045136
-3.282722 1.150586
-3.199659 0.891346
-3.220279 0.854101
-3.222858 0.902598
-3.301507 0.886184
-3.278166 0.770400
-3.271723 0.866954
-3.198069 0.943312
-3.256390 0.961439
-3.318565 1.021800
-3.286464 1.108980
-3.152984 1.040817
-3.245741 1.180920
-3.206711 1.213989
-3.050309 1.100135
-3.101323 1.152523
-3.108554 1.216282
-3.217287 1.248702
-3.280881 1.386581
-3.282636 1.347101
-3.257232 1.052743
-3.198556 0.947096
-3.133101 0.823946
-3.215548 0.988402
-3.224506 0.985467
-3.192875 1.055591
-3.141857 1.095849
-3.049632 0.976197
-2.980959 1.010246
-3.020194 1.030863
-3.146454 1.147370
-3.041679 1.107470
-3.114155 1.134655
-2.976988 0.871490
-2.857783 0.988041
-2.891606 0.924889
-3.053154 0.951017
-3.226309 1.037364
-3.200983 1.037356
-3.087250 0.988901
-3.044949 0.905894
-3.096224 0.997970
-3.067108 0.925225
-3.208930 1.190936
-3.421022 1.338453
-3.438366 1.215419
-3.200986 1.174815
-3.105138 0.968482
-3.054265 1.026673
-3.064941 1.200216
-3.091293 1.093164
-3.106723 1.173135
-3.021843 0.987661
-2.967035 1.095673
-3.093844 0.991131
-3.097353 1.082168
-3.019445 1.067820
-2.990739 1.061758
-3.163879 1.121010
-3.059089 1.094242
-2.992427 0.850739
-2.930391 0.951984
-2.864588 0.758243
-2.882717 0.827782
-2.950851 0.752168
-3.059269 1.138800
-3.144687 0.802475
-3.098271 0.916271
-2.988053 0.917495
-2.942904 0.914662
-3.005271 0.912321
-3.150349 1.177898
-3.158592 1.240126
-3.161167 1.436494
-3.232306 1.291080
-3.100258 1.080103
-3.015362 1.037857
-3.010139 1.041026
-3.025241 1.063012
-2.977581 1.189857
-2.908306 1.147568
-2.869131 1.124862
-2.898138 1.021617
-2.944047 0.920047
-2.939958 1.023575
-3.053396 1.027531
-3.144983 1.128097
-3.126483 1.129229
-3.107926 1.166820
-3.187084 1.134871
-3.085237 1.045731
-2.950662 0.946336
-2.938347 0.907850
-3.200910 1.197412
-3.153440 1.144767
-3.031832 1.070319
-3.023240 0.913480
-3.071901 1.016007
-3.215884 1.093998
-3.191551 1.189153
-3.186310 1.262636
-3.208181 1.283570
-3.052456 1.205762
-3.066777 1.184911
-3.025622 1.087753
-2.862586 1.033063
-2.807469 0.923550
-2.817934 0.895252
-2.850593 1.022745
-2.803658 1.041916
-2.874707 1.167045
-2.934940 1.178985
-2.902767 0.998432
-3.100039 1.274523
-2.934731 1.079648
-2.913316 1.000206
-2.973600 1.149957
-3.035816 1.070822
-3.073219 1.056439
-3.003541 1.002642
-2.936809 0.898058
-2.924049 0.964943
-2.945482 1.125383
-2.937842 1.054737
-3.108050 1.228490
-3.257661 1.268156
-3.190339 1.266883
-3.130032 1.184750
-3.131677 1.340316
-3.166053 1.233673
-3.183147 1.184451
-3.079511 1.149141
-3.039476 1.040162
-3.057604 1.001891
-2.966338 1.034366
-3.022974 0.960384
-2.994335 1.093435
-3.069561 1.207550
-2.988661 1.113709
-3.007769 1.110454
-2.961367 1.032321
-3.053979 1.199102
-3.108692 1.013389
-3.129010 1.042903
-2.989167 1.036526
-2.962535 0.995374
-2.955558 1.179585
-3.163503 1.087143
-3.247585 1.244520
-3.283251 1.252166
-3.158850 1.258250
-2.846080 0.936869
-2.929497 1.075629
-2.949840 1.100953
-2.948566 1.062377
-2.932089 1.048433
-2.968122 1.057336
-2.878823 0.988930
-2.947441 1.169085
-2.881356 1.059970
-2.960298 1.103278
-2.972490 1.064742
-2.937962 0.682064
-3.135554 0.968444
-3.048410 1.268774
-2.932539 0.898941
-2.992335 1.024544
-3.044955 1.184032
-3.027956 1.183689
-2.952859 1.138032
-2.959229 1.146324
-3.029661 1.065815
-3.029831 1.128629
-3.034247 1.049966
-3.191894 1.152186
-3.201987 1.144668
-3.178043 1.169073
-3.075797 1.085600
-2.966997 1.126532
-2.986601 1.044269
-3.025005 1.151561
-3.036254 1.152178
-2.962160 1.147889
-2.867052 0.957251
-2.900372 1.098012
-2.841908 1.171732
-2.895995 1.180474
-2.938252 1.140692
-2.965464 1.004854
-3.013270 1.186593
-2.832989 1.128450
-2.765327 1.042158
-2.817701 0.975545
-2.782820 0.854482
-2.921222 1.025412
-2.862767 0.921373
-2.938895 1.146084
-3.068317 1.285368
-3.070582 1.234729
-2.982776 1.108793
-2.895705 1.042972
-3.008051 1.180026
-3.074883 1.041827
-3.104116 1.100574
-3.073582 1.161271
-2.929245 1.001227
-2.860561 0.886977
-2.899820 1.088615
-2.941715 1.109638
-2.945467 1.051445
-2.904310 1.137037
-2.960616 1.082797
-2.970552 1.272102
-3.038652 1.197412
-3.024132 1.254376
-3.063300 1.131740
-3.212479 1.270870
-3.383835 1.327700
-3.098709 1.193120
-2.942939 1.048793
-2.897777 1.094266
-2.918860 1.299075
-2.785279 1.117658
-2.927752 1.218755
-2.858092 1.111271
-2.960310 1.146304
-3.050876 1.252141
-3.100296 1.356995
-3.111771 1.403885
-3.179845 1.414813
-3.088108 1.326559
-3.057350 1.231516
-2.965216 1.140610
-2.964404 1.170904
-3.039119 1.216512
-3.217415 1.285208
-3.288494 1.316533
-3.042736 1.192277
-2.882658 0.987218
-2.850687 0.948522
-2.794904 1.042675
-2.861629 0.961192
-3.088444 1.255600
-3.268313 1.300783
-3.381160 1.323458
-3.214948 1.177904
-3.077251 1.145136
-2.961669 0.995291
-2.996538 1.015763
-3.069511 1.259261
-2.947339 1.134103
-2.994875 1.063351
-2.825740 1.036824
-2.821232 1.120332
-2.968370 1.162307
-3.010924 1.247378
-2.859901 0.927505
-2.831262 0.928174
-2.941567 1.010549
-2.801221 0.965552
-2.809519 0.978306
-2.938128 0.988267
-2.902670 1.176464
-2.978500 1.351140
-2.808676 1.085214
-2.821358 1.228202
-2.798794 1.248497
-2.730006 0.934738
-2.816682 0.991561
-2.848219 1.109878
-2.851489 0.950360
-2.886123 0.996450
-2.910195 1.236395
-2.916760 1.063789
-2.890957 1.003882
-3.035161 1.166301
-2.949426 1.212563
-3.124549 1.220444
-3.033475 1.193129
-2.921457 1.090010
-2.913293 0.897072
-3.028284 1.022783
-2.907419 0.995914
-2.889137 1.038500
-2.971344 1.055875
-2.946511 1.024639
-2.972206 1.079550
-2.986782 1.169383
-3.035688 1.042505
-2.985201 1.079414
-2.972759 0.991904
-2.934169 1.055375
-2.884165 0.929902
-2.962960 1.071074
-2.969040 1.219059
-2.892118 1.190141
-2.980955 1.177907
-3.115712 1.206017
-3.107331 1.236147
-3.050478 1.145276
-2.969664 1.030648
-2.933898 1.123882
-2.821082 1.181250
-2.865762 1.179291
-2.844579 1.119595
-2.853326 1.140736
-2.812815 1.039329
-2.824408 1.067518
-2.849299 1.074179
-2.882948 1.066440
-2.864074 0.964344
-2.912268 1.032123
-2.906457 1.172088
-2.854688 0.956562
-2.944936 1.106283
-3.005514 0.987160
-3.009774 1.168437
-3.050177 1.013077
-3.069412 1.107067
-3.002236 1.148104
-2.977624 1.041737
-2.877596 0.969738
-2.834719 1.010557
-2.949571 0.968318
-2.936548 1.064092
-2.949885 1.093955
-2.891282 1.116211
-2.946079 1.175411
-2.977740 1.075576
-2.973817 1.103486
-3.014778 1.104623
-2.899704 1.268491
-3.094480 1.353543
-3.158539 1.440948
-3.068982 1.087360
-3.089709 1.194483
-3.008023 1.155732
-3.020230 1.146134
-3.043234 1.170637
-3.118247 1.160626
-3.032069 1.045672
-2.963836 1.078925
-3.021571 1.092683
-2.976696 1.001613
-3.047661 1.149228
-3.041002 1.156392
-2.993915 0.976406
-2.974728 1.043450
-2.981296 1.103900
-3.062184 1.117877
-3.133058 1.292474
-3.262816 1.085383
-3.220924 1.222488
-3.252944 1.160476
-3.204381 0.972055
-3.132181 1.150433
-2.974250 1.084092
-2.902707 1.067738
-2.925352 1.120804
-3.075955 1.248315
-3.043102 1.190154
-2.962867 1.085556
-2.970610 0.951941
-3.042990 1.201068
-3.049181 1.074851
-3.085453 1.072153
-3.193454 1.132887
-3.287078 1.293862
-3.352240 1.291097
-3.193203 1.149730
-3.204018 1.071315
-3.234398 1.008945
-3.300221 1.093742
-3.202370 1.096926
-3.032446 1.007672
-2.885310 0.896888
-2.943443 1.007163
-2.886405 0.965706
-2.893421 0.912251
-2.987942 0.940362
-3.119968 0.946305
-3.010966 0.994367
-3.002348 1.126555
-3.082199 1.138149
-3.085275 1.130852
-3.113128 1.124855
-3.131866 1.021686
-3.011455 0.881718
-2.988619 0.919266
-3.082069 0.980648
-3.088699 0.954809
-3.160113 1.071446
-3.180718 1.062574
-3.233262 0.797001
-3.300821 0.829271
-3.244279 0.831597
-3.105418 0.892466
-3.063649 1.019040
-3.132441 1.100868
-3.152405 1.147167
-3.161595 1.063162
-3.163277 1.018044
-3.133704 0.899604
-3.269048 1.062980
-3.349465 0.817345
-3.519637 0.541965
-3.357971 0.682721
-3.233925 1.009893
-3.194423 0.964509
-3.175938 0.985601
-3.226699 1.221760
-3.162522 1.142395
-3.158922 1.019116
-3.033638 1.016073
-3.028040 1.117365
-3.064086 1.280619
-3.052748 1.129884
-3.165004 1.135743
-3.189921 1.200312
-3.212412 1.189566
-3.258132 1.132261
-3.284241 0.959797
-3.274230 0.705613
-3.226687 0.810593
-3.170037 0.902297
-3.201749 1.212222
-3.228880 1.253128
-3.046631 1.154159
-2.865455 1.041432
-3.009877 1.061292
-3.126292 1.109918
-3.077710 1.112168
-2.975740 1.041254
-2.871589 0.846741
-2.898843 0.969393
-2.961671 0.965482
-3.197641 0.987633
-3.321434 1.086270
-3.165617 1.038331
-3.077014 1.017379
-3.129241 1.070273
-3.059574 0.947605
-3.065527 0.961064
-3.203095 1.181680
-3.448567 1.410227
-3.425732 1.283844
-3.181883 1.254719
-3.062886 0.948406
-3.055422 0.941991
-3.078836 1.017641
-3.182997 1.135206
-3.127588 1.117921
-3.098390 1.045693
-3.100477 0.984526
-3.103808 1.041218
-3.000776 0.977912
-2.964456 1.045048
-2.974793 0.967249
-3.014347 1.067112
-3.034123 1.076875
-3.044046 1.041560
-2.898302 0.927823
-2.960476 1.120194
-2.950429 1.006233
-2.882464 0.835922
-3.017143 0.957989
-3.227574 0.856698
-3.214694 1.018873
-3.093471 0.983218
-2.977837 0.853758
-3.071751 1.005705
-3.124904 1.122167
-3.104039 1.169598
-3.179324 1.322506
-3.358593 1.348511
-3.304199 1.255529
-3.146155 1.104172
-3.125055 1.088063
-3.025238 0.988969
-2.964268 1.161207
-2.997186 1.103864
-3.008116 1.212704
-2.908809 1.004572
-2.978902 1.002154
-3.032646 1.158524
-3.108775 1.044488
-3.198467 1.067394
-3.300311 1.173803
-3.265115 1.229640
-3.089731 1.123945
-2.926504 0.983267
-2.944859 1.034240
-3.014363 1.138799
-3.054716 1.125458
-3.108492 1.117989
-3.107504 1.112696
-3.089021 0.972419
-3.021373 1.082748
-3.316422 1.289914
-3.265050 1.192116
-3.122456 1.142742
-2.988587 1.162006
-2.880172 1.019401
-2.859005 1.007126
-2.858292 0.991755
-2.804232 1.062771
-2.840291 0.946697
-2.906905 1.013559
-2.958855 1.036091
-2.888581 1.084319
-2.920128 1.031134
-3.034007 1.094619
-3.001453 1.095456
-3.007083 1.134439
-2.903925 1.013470
-2.947144 0.955879
-2.959487 0.951268
-3.013244 1.008240
-3.035087 0.908753
-2.973899 0.908122
-2.961879 0.912271
-2.976769 1.064331
-3.031136 1.167576
-2.964639 0.895262
-3.104827 1.224656
-3.159988 1.129116
-3.083037 1.157562
-3.118212 1.034717
-3.155991 1.207421
-3.016768 1.167658
-3.062863 1.085245
-3.115392 1.140725
-3.261795 1.073462
-3.215928 1.160344
-3.007534 1.051679
-3.011608 1.122997
-2.912550 0.904206
-3.017838 1.215250
-2.977409 1.100838
-2.978629 1.088351
-2.942421 1.096598
-2.958508 1.061349
-3.055855 1.093426
-3.080992 1.139001
-2.967505 1.020449
-3.050882 1.108486
-3.076973 1.203530
-3.311318 1.192050
-3.289577 1.162323
-3.191645 1.172355
-3.082577 1.147804
-2.907097 1.018626
-2.965390 1.166951
-2.977060 1.072359
-2.971800 1.245816
-2.958889 1.004499
-2.902290 0.996020
-2.880233 0.923217
-2.885125 1.169794
-2.864560 0.976437
-2.960865 1.047147
-2.908037 1.096790
-2.985200 1.007606
-3.094366 1.232709
-3.019839 1.180555
-2.943141 1.198485
-2.934999 1.058622
-2.958059 1.282854
-2.928798 1.201654
-2.975570 1.067464
-2.955537 1.070094
-3.042827 1.065984
-3.001809 1.114841
-3.023949 1.041169
-3.123530 1.212729
-3.108702 1.155492
-3.114399 1.254221
-3.082641 1.237416
-2.993099 1.068824
-2.914463 1.194338
-2.914527 0.997117
-2.873970 1.010021
-2.889935 1.049546
-2.988096 1.190021
-2.984107 1.181456
-2.849720 1.232732
-2.856775 1.071215
-2.929028 1.197441
-2.970699 1.215042
-2.942986 1.175309
-2.839996 1.066950
-2.843996 1.200385
-2.856130 1.122082
-2.913912 0.995144
-3.036601 1.246477
-3.058678 1.157994
-2.927965 1.187497
-2.906235 1.126253
-2.939837 1.155202
-2.955857 1.143079
-2.993857 1.109801
-3.064867 1.213809
-3.027083 1.067465
-3.064904 1.131958
-3.167839 1.065158
-3.092749 1.151170
-2.984884 1.098189
-3.024290 1.090063
-3.008275 1.210537
-3.049884 1.180206
-2.979354 1.150366
-3.097646 1.167862
-3.011624 1.172996
-3.052975 1.255701
-3.076968 1.132060
-3.013412 1.206948
-3.206405 1.290376
-3.172157 1.265906
-3.046968 1.190533
-2.990057 1.065959
-2.934369 1.044994
-2.933689 1.042260
-2.874148 1.316313
-2.876969 1.197300
-2.941019 1.359287
-3.031948 1.273987
-3.107116 1.141648
-3.086156 1.111812
-2.985023 1.147892
-3.170479 1.296814
-3.102071 1.277080
-2.994651 1.038416
-3.033394 0.983240
-3.001708 1.069330
-2.968607 1.066600
-3.087224 1.084938
-3.150959 1.274395
-2.972119 1.152483
-2.855978 1.121393
-2.996745 1.262422
-2.943645 1.155240
-2.864740 1.150483
-2.994363 1.254027
-3.169168 1.161620
-3.224490 1.500647
-3.030280 1.174051
-3.010202 1.077021
-3.030436 1.049406
-3.037019 1.046407
-2.947839 1.053961
-2.965802 1.203898
-2.989903 1.047271
-2.997897 1.278786
-2.856350 1.104797
-3.059580 1.224980
-3.015961 1.113204
-2.860768 1.013236
-2.831531 1.079518
-2.914818 1.103530
-2.942983 1.094266
-2.911309 1.097329
-2.911102 0.938425
-2.856034 0.942069
-2.801508 1.074329
-2.855296 1.206778
-2.790174 1.080823
-2.736237 1.133432
-2.815735 1.191146
-2.853847 0.997276
-2.845240 1.037550
-2.778821 0.970658
-2.844701 0.980109
-2.852151 0.979998
-2.854569 1.148609
-2.957067 1.164435
-3.060222 1.241438
-3.049433 1.235806
-2.995372 1.191217
-3.056641 1.015992
-2.890097 1.014211
-2.972066 1.114174
-2.999392 1.120920
-2.861330 0.958932
-2.780567 1.002147
-2.880454 1.158422
-3.066018 1.239070
-3.044467 1.286532
-3.042720 1.328063
-3.077085 1.240006
-2.959029 1.105166
-2.959573 1.044591
-2.950577 1.095380
-2.968082 1.106749
-3.003304 1.151708
-3.057111 1.196693
-2.944236 1.133993
-2.958915 1.138325
-2.987270 1.151712
-2.937867 1.140591
-2.888173 1.068085
-2.860183 1.075642
-2.754122 0.939283
-2.784589 1.064459
-2.787715 0.988059
-2.875394 1.014323
-2.933065 1.031512
-2.854419 0.911085
-2.877206 1.105349
-2.903703 1.022043
-2.965057 1.119393
-3.005302 1.151851
-2.908361 1.148346
-2.812012 1.130107
-2.859740 1.107079
-2.940344 1.074181
-2.943086 1.132181
-3.014716 1.177346
-3.029858 1.105668
-3.137957 1.187541
-3.092663 1.070743
-3.029074 0.984572
-2.940157 0.935147
-2.891920 1.047387
-2.977945 1.106732
-2.983700 1.231647
-2.916830 1.019905
-2.854164 0.994522
-2.997976 1.133343
-3.037164 1.178294
-3.139613 1.331125
-3.150427 1.334824
-2.992387 1.081184
-3.067170 1.236947
-3.184374 1.303244
-3.100938 1.163070
-3.046847 1.070768
-3.055351 1.104140
-3.022870 1.118285
-3.013369 1.150987
-3.041067 1.132673
-3.060645 1.215387
-2.995658 0.996762
-2.923304 0.909303
-2.950794 1.039176
-2.971232 1.210382
-3.077466 1.149986
-3.058719 1.151008
-3.019984 1.059285
-3.018185 1.089120
-3.099263 1.142123
-3.305122 1.195837
-3.416977 1.194832
-3.475398 1.031532
-3.372914 0.991606
-3.226256 0.995037
-3.126719 0.945886
-3.092584 0.999742
-3.075154 1.148007
-2.911849 0.977644
-2.990776 1.199967
-2.979090 1.164295
-2.968772 1.198500
-2.874875 0.919794
-2.947619 1.117178
-3.007325 1.071012
-3.065405 1.130576
-3.151787 1.155086
-3.279536 1.225301
-3.318733 1.182744
-3.172181 1.060387
-3.186014 1.203801
-3.143227 1.172981
-3.069160 1.118247
-3.088420 1.106598
-3.009399 0.997000
-2.890255 0.757936
-2.910087 0.905221
-2.873515 0.934897
-2.876619 0.960878
-2.912129 1.069664
-3.131735 1.239381
-3.121662 1.262528
-3.095345 1.222287
-3.176273 1.192856
-3.179267 1.221487
-3.263867 1.124137
-3.202675 0.957719
-3.135147 0.972975
-3.110728 0.944699
-3.001509 0.953336
-3.168717 1.236451
-3.346242 1.148535
-3.377099 1.038377
-3.217079 0.995008
