# Imag Gmag-Imag
# F814W F475W-F814W
# Vega apparent mags
# Bulge region extracted by Charlie
24.24353 2.30209
24.51421 2.06977
24.77118 1.81069
24.74017 1.76371
24.68915 1.76160
24.60421 1.86239
24.41886 2.10420
24.58351 2.08133
25.02656 1.85795
24.65875 2.20885
24.99854 1.87689
25.07937 1.77102
25.19964 1.72476
25.28799 1.74950
25.16877 1.73589
25.08512 1.71795
25.11774 1.75493
25.18008 1.70234
25.16125 1.77399
25.25092 1.71854
25.28224 1.78370
25.13823 1.84155
25.08349 1.81902
25.22557 1.75534
25.13745 1.80590
24.96703 1.77849
24.78284 1.80992
24.69055 1.81301
24.66652 1.73560
24.61563 1.76810
24.46803 2.00699
24.71354 1.88281
25.09830 1.60711
25.20997 1.56886
25.25355 1.53795
25.22902 1.57654
25.16956 1.64693
24.94070 1.75066
24.71058 1.81928
24.86396 1.68701
24.90074 1.66907
24.90411 1.65485
24.99018 1.61343
25.13798 1.68401
25.04254 1.74986
24.75253 1.70566
24.51622 1.78092
24.58347 1.77938
24.70773 1.74875
25.01402 1.67672
25.16813 1.72599
25.18120 1.83500
25.09689 1.92219
24.95168 1.94212
24.70328 2.06499
24.71353 2.03369
24.90931 1.95247
24.99119 1.88676
24.96495 1.90785
24.98098 1.90827
25.01535 1.87716
24.84764 1.86168
24.89955 1.75585
25.10202 1.69370
25.08796 1.64564
25.04415 1.66073
25.12368 1.65489
25.19335 1.69486
25.08326 1.85081
24.76459 2.05395
24.78413 1.97294
25.02291 1.83866
25.13241 1.79048
24.99925 1.76105
25.06241 1.69065
25.13299 1.70624
25.12410 1.75786
25.08659 1.73872
24.98830 1.75973
24.96013 1.75897
24.97150 1.76390
24.81173 1.89378
24.64541 1.87427
24.57808 1.78997
24.62323 1.63366
24.70574 1.55086
24.75833 1.67551
24.86968 1.83661
24.78189 1.94249
24.47799 2.14181
24.48954 2.15818
24.61485 1.98118
24.39077 2.05074
24.44153 2.04429
24.75027 1.74351
24.82710 1.71846
24.81222 1.78773
24.99671 1.69857
24.89716 1.74313
24.77218 1.85770
25.07804 1.71874
25.09499 1.71620
24.94377 1.75326
24.85797 1.82246
25.03990 1.66708
25.02138 1.64799
25.06792 1.66045
25.13591 1.59278
24.93773 1.66630
24.92496 1.65634
24.91495 1.80637
24.81302 2.00438
24.49653 2.24770
24.01107 2.61066
24.36120 2.23361
24.76117 1.72573
24.88852 1.48923
24.92952 1.62506
24.73641 1.76780
24.30633 2.01127
24.33330 1.96778
24.68688 1.83239
24.65337 1.91945
24.80306 1.89199
25.02479 1.81939
25.00925 1.77108
24.76926 1.78355
24.71253 1.73822
24.76751 1.81497
24.84346 1.88927
24.75724 1.86282
24.63235 1.82704
24.60754 1.83064
24.77692 1.74031
24.98368 1.73497
24.82785 1.79595
24.57561 1.92746
24.69891 1.94995
24.96791 1.83400
25.00675 1.74643
25.00928 1.65993
25.13850 1.58292
25.21728 1.62026
25.30390 1.61024
25.31069 1.57305
25.23806 1.53401
25.24684 1.59943
25.15639 1.79248
24.96512 1.79960
24.48243 1.90169
24.50602 1.85973
24.86253 1.84039
24.99760 1.79786
24.73343 1.93386
24.65692 1.94890
24.88790 1.91515
24.93109 1.90939
24.53109 2.10873
24.58875 2.08770
25.03522 1.88777
24.99376 1.97193
24.92755 1.92953
24.92350 2.00374
24.94814 1.92995
24.96847 1.72774
24.78168 1.67312
24.73886 1.75511
24.75223 1.88279
24.76274 1.89072
24.70455 1.81501
24.47605 1.75182
24.46856 1.60292
24.42483 1.70873
24.22212 2.22915
24.44131 2.21940
25.02665 1.79482
25.08525 1.67320
25.05829 1.62710
24.92771 1.68271
24.99530 1.76598
25.22799 1.71673
25.09836 1.73391
24.98673 1.73639
25.11015 1.68193
25.19224 1.62642
25.26063 1.64004
25.34080 1.62966
25.32849 1.70476
25.32295 1.76301
25.29010 1.78511
25.35852 1.75396
25.28821 1.71025
25.11673 1.75261
25.01819 1.74043
24.92045 1.68449
24.84166 1.63858
24.86593 1.59163
24.90779 1.70903
24.89583 1.69154
24.93900 1.62627
25.03467 1.66139
25.20743 1.60868
25.25863 1.60511
25.20801 1.67472
25.01698 1.78471
24.83311 1.84509
24.70899 1.82701
24.53818 1.82477
24.67166 1.81394
24.63572 1.93265
24.91532 1.81136
24.93011 1.75915
24.61539 1.81795
24.51907 1.80530
24.61727 1.81691
24.78175 1.82733
25.04399 1.77462
25.17466 1.72595
25.24409 1.75039
25.18626 1.88484
25.03084 2.01303
24.62991 2.16355
24.60396 2.13191
24.84877 1.95368
24.84137 1.98094
24.67265 2.07060
24.58415 2.14262
24.74480 2.02842
24.61884 2.06355
24.71257 1.93853
24.89600 1.74404
24.87189 1.66287
24.84407 1.69063
24.89998 1.71349
25.01937 1.71804
24.95889 1.90237
24.76531 1.98499
24.66527 1.96594
24.84742 1.84646
25.05233 1.66508
25.04375 1.61344
24.99262 1.62382
25.08661 1.61144
25.17693 1.65759
25.18608 1.69023
25.09710 1.72690
25.04220 1.75133
25.02433 1.70346
24.96572 1.67677
24.76843 1.74838
24.56223 1.71748
24.28376 1.66410
24.29868 1.61233
24.78037 1.64728
25.00646 1.79908
24.97230 1.88493
24.88287 1.88987
24.90549 1.89750
24.86448 1.94115
24.77055 1.98819
24.76792 1.90361
24.72675 1.74179
24.79100 1.72029
24.87044 1.79320
25.03529 1.71495
24.85796 1.83189
24.78112 1.92169
25.13140 1.75052
25.18226 1.79230
25.08963 1.80378
25.02619 1.77125
24.99680 1.69242
24.93824 1.70790
24.93148 1.68552
25.04957 1.51383
24.91708 1.67180
24.89671 1.79088
24.85587 1.93485
24.81325 2.02117
24.32663 2.34284
23.81060 2.74457
24.35773 2.26650
24.74469 1.83894
24.90092 1.67390
24.82866 1.78358
24.67198 1.77448
24.02145 2.24882
24.01136 2.23406
24.62651 1.99205
24.80456 1.94959
25.05846 1.87037
25.04122 1.86639
24.99360 1.74729
24.70734 1.76080
24.59731 1.69450
24.58960 1.82062
24.67233 1.95283
24.46702 2.05333
24.25136 2.15772
24.41621 2.04752
24.67166 1.94621
24.99647 1.81059
24.96185 1.81517
24.83410 1.90085
24.93197 1.81913
24.92323 1.84739
24.75866 1.81667
24.56804 1.78855
24.69973 1.62083
25.03313 1.60506
25.22988 1.56719
25.27389 1.54669
25.19662 1.52128
25.21149 1.56297
25.13538 1.70577
24.95009 1.83587
24.46097 2.18282
24.52283 2.12265
24.97119 1.89605
25.10831 1.78061
24.94839 1.86969
24.87579 1.93142
25.08497 1.87238
25.14855 1.87701
24.99119 1.97574
24.95292 1.97916
25.01234 1.95222
24.93794 1.95368
24.91479 1.87013
24.99226 1.76980
25.09337 1.74887
25.01124 1.71211
24.78254 1.78184
24.81030 1.79932
24.92065 1.86577
24.89337 1.90327
24.66974 1.83588
24.21595 1.89021
24.13463 1.76420
24.24427 1.68581
24.59045 1.84328
24.77361 1.88422
24.98549 1.64608
25.02150 1.65464
25.08597 1.67202
24.90214 1.83345
24.86702 1.78322
24.89190 1.65843
24.77757 1.58249
24.96244 1.41223
24.96649 1.76001
25.02906 1.62726
24.97756 1.60473
24.99071 1.66410
25.17751 1.66259
25.29241 1.67573
25.38958 1.66102
25.41289 1.59653
25.44646 1.57240
25.37562 1.64965
25.24365 1.65416
25.15916 1.64667
25.06456 1.63152
25.03078 1.58579
25.00592 1.59225
25.07170 1.58718
24.95999 1.72980
24.81403 1.82982
24.92170 1.86971
25.20995 1.71656
25.28875 1.58844
25.21864 1.66299
25.10064 1.73554
24.96802 1.77416
24.60884 1.93760
24.31973 2.06692
24.57524 1.94810
24.35191 2.25792
24.65821 2.04629
24.80942 1.74667
24.48255 1.81209
24.41027 1.84169
24.57904 1.84726
24.80322 1.79470
24.95700 1.77182
24.95070 1.79134
25.06286 1.77189
25.12509 1.84711
24.97587 1.98816
24.41025 2.38795
24.32568 2.33364
24.64442 2.04489
24.63913 2.04580
24.31202 2.34920
24.00692 2.66268
24.35947 2.34076
24.65880 2.04774
24.74770 1.99980
24.67433 1.93937
24.62775 1.83245
24.74346 1.73615
24.79221 1.77280
24.79168 1.81377
24.69651 1.93192
24.36802 2.16497
24.11168 2.22354
24.38047 2.00550
24.73787 1.70164
24.86271 1.64254
24.85557 1.72450
24.95122 1.69464
25.15075 1.63894
25.20018 1.58421
25.15664 1.56089
25.11413 1.50873
24.99252 1.58592
24.87736 1.61688
24.69571 1.72374
24.56863 1.75311
24.16096 1.98036
24.13709 1.97101
24.83582 1.69757
25.10748 1.71498
25.11450 1.75897
25.06213 1.79078
25.08584 1.77056
25.06905 1.77779
25.04498 1.81415
24.97086 1.77674
24.72191 1.81661
24.86714 1.76978
25.03617 1.75253
25.05900 1.76123
24.92870 1.74684
24.87448 1.76507
25.15281 1.63605
25.24294 1.64502
25.19001 1.72466
25.01226 1.76955
24.92323 1.78012
24.94603 1.77120
24.89298 1.81429
25.00512 1.61029
25.08633 1.54434
25.01313 1.72868
24.91677 1.86800
24.88172 1.90202
24.50004 2.09776
24.18198 2.34202
24.64210 2.01716
24.91304 1.79558
25.03605 1.72024
24.90155 1.81701
24.79103 1.86151
24.28147 2.30230
24.30721 2.31448
24.84813 1.98309
25.04460 1.86241
25.19686 1.73384
25.08280 1.82984
25.03089 1.77339
24.76130 1.83496
24.59822 1.80639
24.50849 1.92580
24.58558 2.04270
24.13377 2.46726
23.71344 2.74882
24.17924 2.41122
24.72337 2.08487
25.04300 1.87540
25.11866 1.80257
25.05553 1.80929
25.01464 1.77734
24.90413 1.85205
24.71075 1.92406
24.34854 1.96016
24.34254 1.79032
24.77842 1.65982
25.12912 1.61479
25.20438 1.60261
25.16915 1.62124
25.17688 1.66362
25.10913 1.75264
25.02028 1.84200
24.90519 1.90368
24.95252 1.84863
25.15880 1.78702
25.23263 1.75385
25.17064 1.70447
25.17173 1.65314
25.26597 1.62814
25.30942 1.69511
25.25240 1.75372
25.09944 1.91626
24.84442 2.05239
24.54138 2.17611
24.51016 2.07444
24.74075 1.82956
25.01150 1.75773
25.08750 1.71778
24.97585 1.72513
24.99432 1.65412
25.04774 1.71852
24.94538 1.79405
24.73583 1.87022
24.30873 2.11116
24.23050 2.06571
24.37327 1.95369
24.79067 1.78368
24.90217 1.70840
24.83640 1.68515
24.97238 1.70081
25.19609 1.77177
25.11380 1.88060
25.02989 1.80078
24.90292 1.75255
24.70658 1.68899
24.77187 1.51233
24.75017 1.43812
24.64933 1.67971
24.76551 1.63078
25.00319 1.79544
25.22839 1.70324
25.33068 1.64579
25.31561 1.59476
25.33142 1.58721
25.27880 1.64368
25.16074 1.59370
25.05401 1.57116
25.00047 1.57222
25.04855 1.50825
25.07596 1.56275
25.09127 1.59025
25.05597 1.74943
25.00081 1.86099
25.10137 1.82496
25.27764 1.66170
25.26071 1.58562
25.16667 1.61673
25.10662 1.67495
24.98745 1.74304
24.69426 1.87801
24.45437 2.00203
24.52025 2.01093
24.43384 2.31459
24.72764 2.06627
24.64679 1.85014
24.26284 1.86800
24.26870 1.88915
24.51668 1.87538
24.71859 1.87760
24.76029 1.84451
24.69629 1.90795
24.91276 1.83445
25.04298 1.88529
24.97837 2.00740
24.56976 2.23890
24.38141 2.23225
24.53121 2.09217
24.48393 2.16753
24.12192 2.53368
23.75523 2.92886
24.08222 2.45996
24.52741 2.00558
24.68230 1.98658
24.64999 2.04772
24.52976 1.99108
24.65945 1.77096
24.80459 1.72961
24.63270 1.79668
24.41457 1.98713
23.92853 2.43641
23.66176 2.60400
24.04978 2.35373
24.54811 1.93925
24.79524 1.78200
24.95292 1.78611
25.02365 1.75628
25.16866 1.67360
25.13391 1.61020
25.03270 1.57682
24.96671 1.54614
24.92571 1.62390
24.86831 1.78618
24.76079 1.88789
24.73461 1.89066
24.63105 1.96544
24.59937 1.95878
24.94035 1.72409
25.01814 1.69743
25.04528 1.69267
25.06090 1.67725
25.05268 1.59911
25.01872 1.64169
25.04143 1.75279
25.01587 1.69582
24.84371 1.74179
25.00008 1.67333
25.14032 1.68887
25.03754 1.81482
24.73957 1.84051
24.67412 1.80593
25.02335 1.65344
25.10341 1.64449
25.04520 1.67693
24.88520 1.76130
24.75412 1.84325
24.77518 1.90070
24.98434 1.83908
25.07263 1.69265
25.11605 1.58847
25.07786 1.67602
25.03634 1.78214
25.03262 1.86152
24.83543 1.93755
24.78222 1.95793
24.95231 1.79605
25.04782 1.71211
25.13429 1.68576
25.05581 1.75627
24.97013 1.85931
24.83590 1.95783
24.88372 1.92455
25.06279 1.78353
25.16991 1.70527
25.13410 1.68710
25.01504 1.67328
24.99892 1.68747
24.84341 1.76589
24.76576 1.71666
24.64593 1.89505
24.63781 2.05893
24.23978 2.47042
23.83671 2.81807
24.33320 2.43894
24.88050 1.95267
25.12252 1.76969
25.20606 1.71937
25.13886 1.73497
25.03175 1.69586
24.90953 1.81262
24.73466 1.92837
24.41928 1.94590
24.22953 1.86949
24.56673 1.70901
25.03143 1.61608
25.10237 1.63959
25.00423 1.74936
24.96218 1.81706
24.99881 1.83446
24.98046 1.81539
24.96213 1.70814
25.03764 1.66812
25.21083 1.69821
25.26237 1.68325
25.20232 1.70634
25.13147 1.66446
25.18085 1.65206
25.29901 1.66306
25.16296 1.75360
24.90870 1.99188
24.61170 2.16798
23.82416 2.67743
23.84527 2.57251
24.56947 2.03080
24.93770 1.84236
25.13143 1.70648
25.01941 1.66444
24.85705 1.59779
24.86788 1.57793
24.81911 1.64782
24.80440 1.68166
24.81944 1.87661
24.85846 1.88495
24.90580 1.84638
24.95770 1.79637
25.00432 1.71584
24.92427 1.75857
25.08950 1.74296
25.31828 1.74380
25.30018 1.77469
25.12870 1.76034
24.84525 1.83720
24.66932 1.83868
24.67696 1.82633
24.57896 1.77555
24.64858 1.77427
24.82177 1.79211
25.08672 1.73256
25.17613 1.71672
25.02561 1.69432
24.74047 1.69561
25.25924 1.69004
25.22011 1.76033
25.13475 1.68601
24.97488 1.57641
24.82841 1.53993
24.82311 1.57851
24.86908 1.60211
24.95446 1.52768
25.04721 1.62410
25.16762 1.75092
25.28815 1.75864
25.34021 1.69820
25.35372 1.64264
25.26451 1.68492
25.17619 1.74996
25.12103 1.73308
24.99150 1.76398
24.82653 1.80638
24.66172 1.91535
24.48522 2.11757
24.79275 2.00360
24.95964 1.89686
24.67612 1.95580
24.28593 2.05499
24.24577 1.95857
24.56497 1.82197
24.75038 1.87466
24.50159 1.97286
24.37443 1.99396
24.75730 1.87577
25.04039 1.88477
25.00974 1.96369
24.84002 1.92611
24.51087 2.08445
24.49071 2.09300
24.55075 2.24031
24.40455 2.40481
24.15736 2.53436
24.14416 2.32785
24.22693 2.18407
24.53460 2.08699
24.78535 1.99651
24.59085 2.09382
24.62456 1.96487
24.74463 1.78090
24.45172 1.87628
24.11619 2.13138
23.67938 2.59978
23.67982 2.74474
24.26314 2.42760
24.73182 2.07434
24.93300 1.86972
25.09886 1.75668
25.15106 1.73947
25.19549 1.69533
25.09226 1.62939
24.95054 1.61820
24.91863 1.61696
25.02860 1.73928
25.09508 1.88755
25.04496 1.92553
24.98465 1.89768
25.09101 1.70769
25.01900 1.64371
24.90788 1.68378
24.82867 1.77968
24.83571 1.82366
24.92399 1.70559
24.64587 1.77141
24.71818 1.76115
24.95444 1.74301
24.91759 1.70839
24.82813 1.62023
24.86019 1.60172
25.07368 1.70228
24.96706 1.81566
24.45696 1.99333
24.38923 1.92877
24.88688 1.68899
24.92378 1.75563
24.79655 1.69501
24.62769 1.80808
24.47712 1.91683
24.44017 2.10279
24.92976 1.91372
25.09440 1.70980
24.94827 1.63367
25.02035 1.63842
25.11525 1.72029
25.20888 1.79078
25.16629 1.84809
25.12141 1.80691
25.06745 1.79369
25.08605 1.70619
25.08751 1.61439
25.07554 1.66158
25.01547 1.78137
24.96520 1.82153
24.94699 1.80910
24.88029 1.78822
25.04917 1.66350
24.93930 1.71860
24.73953 1.73747
24.77143 1.59957
24.63103 1.63097
24.55365 1.62317
24.71023 1.71397
24.78760 1.90576
24.75946 1.95361
24.64273 2.01086
24.84888 1.77185
24.99747 1.68216
25.08961 1.67158
25.13211 1.63947
25.00404 1.72195
24.87913 1.72393
24.87810 1.75215
24.77425 1.92162
24.57139 1.98314
24.31530 1.99186
24.53808 1.84893
24.96820 1.64897
24.99042 1.64499
24.77182 1.91886
24.66425 2.03533
24.89391 1.90821
24.98170 1.82543
24.84113 1.81215
24.89974 1.78102
25.17798 1.73584
25.25002 1.70677
25.22101 1.70303
25.12846 1.76050
25.10892 1.76412
25.25709 1.66250
25.10584 1.81585
24.78656 2.11914
24.51655 2.24591
23.63058 2.89674
23.67520 2.78192
24.57820 2.03589
24.93571 1.86240
25.14271 1.74889
24.92373 1.74590
24.50398 1.75432
24.48785 1.66195
24.52361 1.64814
24.48234 1.72224
24.94456 1.61039
25.15498 1.68665
25.17609 1.68188
25.13615 1.61564
25.10690 1.62776
25.16101 1.64911
25.27128 1.66168
25.34362 1.70110
25.29166 1.71355
25.07249 1.79069
24.71296 1.89362
24.57344 1.89558
24.65426 1.92827
24.61776 1.93801
24.70329 1.84014
25.00675 1.68963
25.11903 1.72362
25.14962 1.68767
24.91813 1.67908
24.61481 1.79511
24.37196 2.02797
24.15216 2.15136
23.56582 2.40250
24.79910 1.62603
24.47863 1.70880
24.57842 1.72433
24.76091 1.78855
24.86349 1.74784
25.04927 1.65599
25.24987 1.69513
25.35350 1.58394
25.36267 1.58393
25.34774 1.62024
25.30706 1.72802
25.18946 1.78594
25.05278 1.81805
24.87301 1.81700
24.84800 1.75005
24.85377 1.86888
24.73325 2.09223
24.99834 1.91608
25.04560 1.90427
24.97309 1.82067
24.73451 1.89299
24.51027 1.98348
24.70920 1.83125
24.81621 1.85562
24.44931 2.08751
24.23571 2.24013
24.59958 2.05656
25.00762 1.87593
24.97512 1.84004
24.79426 1.94445
24.44707 2.22893
24.28517 2.37539
24.50416 2.41684
24.69274 2.27168
24.58069 2.13395
24.15707 2.26003
24.03204 2.37979
24.46022 2.20251
24.94111 1.87447
24.88158 1.95896
24.83977 1.94653
24.74328 1.88119
24.41105 2.00020
24.05767 2.28463
23.66251 2.62151
23.89483 2.57707
24.65920 2.14888
25.00116 1.93444
25.11339 1.78792
25.17792 1.73184
25.15639 1.75205
25.16679 1.70033
25.09263 1.61254
24.96766 1.53626
24.99650 1.46607
25.18569 1.58468
25.29983 1.66845
25.25895 1.73970
25.16998 1.67251
25.07150 1.63172
24.91578 1.69703
24.82138 1.75254
24.81581 1.86048
24.82570 1.96109
24.90947 1.80930
24.51395 2.01982
24.63396 1.95319
24.92705 1.88022
24.94305 1.81777
24.74126 1.81143
24.72557 1.79901
25.04951 1.79740
24.95189 1.86001
24.45920 2.12413
24.22232 2.09797
24.69690 1.80880
24.87296 1.84351
24.67268 1.82772
24.42277 1.94541
24.50391 2.01030
24.55589 2.22555
24.95342 1.92406
25.06720 1.74255
24.84463 1.77821
25.01849 1.74005
25.16805 1.80410
25.17325 1.80183
25.18189 1.67506
25.16814 1.64601
25.09594 1.67104
24.99365 1.66693
24.73731 1.64547
24.83458 1.60986
24.85304 1.71277
24.79159 1.80173
24.78356 1.83302
24.70507 1.93294
24.89860 1.81672
24.82766 1.72048
24.54610 1.77530
24.56943 1.68146
24.34431 1.80160
24.16873 1.83223
24.58318 1.71226
24.87243 1.70563
24.85762 1.83359
24.79073 1.81080
24.71530 1.66307
24.79888 1.58159
24.81287 1.73780
24.84699 1.76152
24.79729 1.79483
24.66359 1.83339
24.74439 1.76920
24.87613 1.83755
24.89267 1.92544
24.76261 1.95782
24.83291 1.87745
24.95303 1.75178
24.84661 1.70859
24.74535 1.88044
24.72203 2.03471
24.95871 1.83173
25.06299 1.76275
24.88108 1.84630
24.88267 1.79781
25.09779 1.70725
25.14257 1.73224
25.17139 1.72996
25.17249 1.73587
25.14540 1.72917
25.22888 1.68581
25.20626 1.75635
24.94078 2.04867
24.72126 2.10211
24.29388 2.27668
24.28425 2.14234
24.76859 1.80551
25.04095 1.82616
25.16688 1.83261
24.92522 1.84174
24.41768 1.94052
24.21596 1.89328
24.21234 1.85862
24.22345 1.92249
24.81937 1.68479
25.20297 1.64942
25.28307 1.57789
25.10151 1.57519
24.99951 1.57694
25.15969 1.56275
25.28894 1.56118
25.28108 1.62358
25.19935 1.74004
24.97840 1.87948
24.61365 1.96870
24.22018 2.12240
24.26749 2.19501
24.67872 1.99402
24.80194 1.86428
24.97749 1.62923
25.07646 1.53155
25.08504 1.59805
24.87932 1.74403
24.65609 1.96375
24.34203 2.20404
23.91100 2.37425
23.14018 2.72150
23.24774 2.52581
23.33043 2.55945
23.89866 2.25768
24.76260 1.78311
24.83919 1.72676
24.95573 1.62164
25.14749 1.60029
25.23914 1.65414
25.28216 1.66402
25.25572 1.66667
25.16991 1.65666
24.91371 1.77027
24.74677 1.84554
24.49973 1.93246
24.60918 1.79007
24.86627 1.75155
24.97045 1.82863
25.12559 1.76528
25.15675 1.69565
25.11746 1.64003
25.07643 1.64292
24.94038 1.76984
24.86191 1.75448
24.86931 1.67287
24.78845 1.76176
24.64992 1.95970
24.80912 1.94114
25.00550 1.78864
24.79130 1.85610
24.66224 2.00863
24.55216 2.31330
24.05101 2.89909
24.18715 2.84662
24.70958 2.37780
24.67260 2.12849
24.28358 2.21987
24.27174 2.30985
24.69835 2.09944
25.05422 1.81275
25.11121 1.76142
25.04544 1.80422
24.79848 1.87819
24.53624 1.96313
24.35428 2.09794
24.13458 2.35844
24.36718 2.34073
24.89281 1.93554
25.08359 1.76917
25.21159 1.70585
25.21566 1.69487
25.06216 1.74312
25.01064 1.69014
24.98690 1.60575
24.90352 1.60387
24.92073 1.50722
25.08504 1.54109
25.17926 1.59465
25.11564 1.62619
25.01902 1.56119
24.83014 1.54705
24.73681 1.66364
24.73188 1.75145
24.96332 1.74824
25.11238 1.76035
25.05811 1.73048
24.87788 1.83472
24.89197 1.87551
24.99343 1.87776
25.13033 1.70454
24.96721 1.75955
24.99218 1.76604
25.17833 1.77572
25.06348 1.82557
24.84645 1.90620
24.45596 2.07997
24.74041 1.93605
24.93771 1.78415
24.70429 1.81924
24.40751 1.95644
24.76544 1.83517
24.98246 1.88071
25.07376 1.81431
25.17759 1.74063
25.06811 1.77211
25.19062 1.75391
25.23883 1.80578
25.00547 1.85378
24.93620 1.76318
24.92718 1.71711
24.93238 1.68350
24.72399 1.72462
24.26185 1.79977
24.46563 1.71487
24.62829 1.87368
24.50447 2.02687
24.43693 2.01358
24.61532 1.96299
24.89331 1.83748
24.81817 1.83978
24.56183 1.91108
24.60465 1.85420
24.44467 1.95370
24.26641 2.05167
24.51525 1.79641
24.74210 1.64990
24.86557 1.69810
24.75626 1.71362
24.39790 1.77569
24.42633 1.76369
24.54855 1.87878
24.54052 1.94803
24.49068 1.91734
24.34578 1.90076
24.50495 1.81430
24.88458 1.77009
25.06868 1.78565
25.07981 1.76009
25.07335 1.79486
25.00439 1.78411
24.76835 1.81260
24.80603 1.80209
24.93314 1.76369
25.00102 1.70018
25.08401 1.73769
24.96921 1.86131
24.89005 1.77601
24.81939 1.75989
24.82523 1.77382
25.06183 1.66159
25.10345 1.63529
25.04201 1.70842
25.09086 1.72028
25.16901 1.66510
25.14432 1.72533
24.97746 1.84866
24.77949 1.81174
24.69559 1.70208
24.89057 1.64241
25.20628 1.64409
25.18799 1.71460
25.01102 1.79238
24.59594 1.89780
24.15927 2.01344
24.16909 2.03780
24.40677 1.99205
24.97519 1.79165
25.24463 1.70632
25.28614 1.58890
25.04900 1.61090
24.97695 1.61627
25.10756 1.54052
25.19843 1.58883
25.13507 1.54315
25.13354 1.72613
24.93802 1.94454
24.59752 2.07119
23.98812 2.37975
23.95685 2.49826
24.70201 2.02944
24.91985 1.80422
24.92948 1.68248
25.00984 1.59873
25.04702 1.65220
24.96781 1.77259
24.81863 1.93801
24.50639 2.21115
24.10885 2.48769
23.42533 2.96417
23.52461 2.80518
23.59834 2.81917
24.06744 2.44192
24.65687 1.97068
24.97308 1.84388
24.98642 1.85222
24.79140 1.93304
24.93179 1.74849
25.13342 1.72389
25.16909 1.65894
25.13554 1.64909
24.89762 1.68477
24.57172 1.87087
24.39347 1.95409
23.92695 2.19177
24.11062 2.08492
24.60827 1.92480
24.65445 2.01643
24.92923 1.83041
25.07875 1.63788
24.99964 1.60427
25.04920 1.59375
24.96689 1.73625
24.82296 1.73516
24.69630 1.70722
24.77175 1.65103
24.92907 1.68696
24.94641 1.76701
24.87734 1.74898
24.60817 1.95320
24.62119 2.09604
24.73119 2.26492
24.22073 2.79874
24.30323 2.75172
24.85497 2.25755
24.89906 2.05189
24.74333 2.08715
24.80062 1.99761
25.02135 1.84932
25.10202 1.76476
25.13202 1.71122
25.12649 1.75498
24.92475 1.84205
24.68150 1.90410
24.55120 1.87160
24.61256 1.91041
24.89525 1.92205
25.07727 1.82622
25.10271 1.77333
25.17906 1.65561
25.16520 1.72926
24.95967 1.81909
24.75007 1.83420
24.72056 1.72425
